current_url,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,primary_cluster,recommended_action,cannibalization_group
https://jus-tice.co.il/review-of-divorce-by-divorce-lawyer-israel,7,6193,0.11%,48.3,UNKNOWN,HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/revocation-of-a-will-and-reviving-previous-will,9,3414,0.26%,56.7,עורך דין נהיגה בשכרות חיים אליה (0c/7i/p54.0) | סכסוכי ירושה – דניאל קורן (0c/5i/p70.2) | ביטול צוואה על ידי בית משפט (0c/1i/p53.0) | סלקום אשדוד כתובת (0c/1i/p68.0),MEDIUM,family-law,NEEDS_MERGE_REVIEW,סכסוכי ירושה – דניאל קורן
https://jus-tice.co.il/rita-judice,0,3,0.00%,8.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/robert-stephan-cohen,5,422,1.18%,19.5,סטפן כהן (0c/14i/p10.3) | אבי מוטולה בת זוג (0c/1i/p39.0) | גיא מגורי כהן (0c/1i/p76.0) | השופטת הילה כהן (0c/1i/p58.0) | ייעוץ חיצוני לעורכי דין בתיקי משמורת (0c/1i/p50.0),LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/rocket-lawyer,0,43,0.00%,37.7,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/roman-zadorov-detention-until-the-end-of-proceedings,1,105,0.95%,38.2,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/romania-lawyers,37,4990,0.74%,29.7,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/romanian-passport,13,20866,0.06%,46.9,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/rotenberg-law-top-ranked-family-divorce-mediation,5,2766,0.18%,34.5,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/rules-for-being-a-successful-lawyer,36,2139,1.68%,34.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/ruling-on-conflicting-real-estate-transactions,8,586,1.37%,18.0,פסק דין גנז (0c/1i/p53.0),LOW,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/sample-terms-and-conditions-template,69,7254,0.95%,23.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/saudi-arabia-lawyers,14,1472,0.95%,19.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/search-engine-optimization,2,27139,0.01%,51.7,"אופטימיזציה במנועי חיפוש (0c/192i/p27.6) | שיווק במנועי חיפוש (0c/49i/p66.2) | חיפוש מילה בדף אינטרנט (0c/13i/p56.6) | שיווק במנועי חיפוש,- (0c/7i/p70.3) | חברה לקידום אתרים באינטרנט,-,,44 (0c/5i/p86.0)",HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/segro,1,8,12.50%,6.8,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/self-employed-and-freelancer,1,316,0.32%,53.2,זכויות פרילנסר (0c/2i/p71.5) | פרילנסר כל זכות (0c/1i/p55.0),LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/sex-crime-lawyer,34,27904,0.12%,56.0,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/sex-trafficking,15,1775,0.85%,23.6,UNKNOWN,MEDIUM,traffic-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/sexual-battery-us-law,10,569,1.76%,52.2,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/sexual-offenses,11,11557,0.10%,46.2,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/shearman-sterling,3,119,2.52%,42.3,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/shoplifting,164,11204,1.46%,31.6,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/should-i-admit-guilt-to-my-criminal-defense-attorney,7,1651,0.42%,39.8,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/sitemap-jus-tice,1,179,0.56%,10.4,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/skadden-arps-slate-meagher-flom,21,428,4.91%,19.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/small-business-startup-costs,7,1743,0.40%,39.9,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/small_claims/%D7%9B%D7%A8%D7%98%D7%99%D7%A1%D7%99-%D7%98%D7%99%D7%A1%D7%94-%D7%97%D7%91%D7%A8%D7%AA-%D7%AA%D7%A2%D7%95%D7%A4%D7%94-%D7%A4%D7%A9%D7%98%D7%94-%D7%90%D7%AA-%D7%94%D7%A8%D7%92%D7%9C-%D7%A1%D7%95%D7%9B,23,2159,1.07%,24.9,טיסה ללא הריסה (0c/3i/p32.7) | גרמניה איירליינס חוות דעת (0c/1i/p43.0) | כמה עולה מצבה משיש (0c/1i/p79.0) | נדבג (0c/1i/p74.0) | עורכי דין תביעות נגד חברות תעופה (0c/1i/p83.0),MEDIUM,UNKNOWN,NEEDS_MERGE_REVIEW,עורכי דין תביעות נגד חברות תעופה
https://jus-tice.co.il/sofia-galvao,2,275,0.73%,58.3,"עו""ד בפורטוגל (0c/17i/p62.6) | עו""ד פורטוגל (0c/11i/p54.9) | עורך דין פורטוגל (0c/11i/p66.7) | עורך דין בפורטוגל (0c/10i/p63.7) | פורטוגל עורך דין (0c/4i/p71.5)",LOW,notary-foreign,NEEDS_MERGE_REVIEW,"עו""ד בפורטוגל | עורך דין בפורטוגל | עו""ד פורטוגל | עורך דין פורטוגל | פורטוגל עורך דין"
https://jus-tice.co.il/south-african-property-law,1,1156,0.09%,15.6,"עו""ד דרום אפריקה (0c/65i/p7.1) | עו""ד יוהנסבורג (0c/60i/p4.6) | עורך דין יוהנסבורג (0c/54i/p7.3) | עו""ד קייפטאון (0c/46i/p14.9) | עורך דין דרום אפריקה (0c/17i/p16.3)",MEDIUM,UNKNOWN,NEEDS_MERGE_REVIEW,"עו""ד דרום אפריקה | עורך דין דרום אפריקה"
https://jus-tice.co.il/south-korea-lawyers,3,10157,0.03%,39.5,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/spain-lawyers,80,8700,0.92%,43.6,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/spain-real-estate,38,4270,0.89%,32.1,UNKNOWN,MEDIUM,real-estate,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/speeding,0,23393,0.00%,65.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/spouse-property-registration-guide,84,7432,1.13%,37.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/standard-minimum-rules-for-treatment-of-prisoners,18,1459,1.23%,24.2,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/standards-of-medical-fitness-to-drive,70,13940,0.50%,39.8,UNKNOWN,HIGH,medical-malpractice,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/startup-company,31,10449,0.30%,40.1,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/strategic-divorce-cost-planning,5,6437,0.08%,54.3,דיני משפחה גירושים (0c/71i/p55.6) | דיני גירושין (0c/63i/p81.4) | דיני גירושים (0c/35i/p52.1) | העלמת כספים בגירושין (0c/16i/p69.7) | הנשק האסטרטגי שחייבים להכיר בהליכי גירושין (0c/15i/p26.4),HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,"דיני גירושין | עלות עו""ד גירושין | דיני גירושים | העלמת כספים בגירושין | פתיחת תיק גירושין מחיר | דיני גרושין"
https://jus-tice.co.il/submitting-affidavit-israel-court,41,2877,1.43%,21.1,UNKNOWN,MEDIUM,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/supreme-court-of-israel,6,4087,0.15%,28.1,UNKNOWN,MEDIUM,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/supreme-court/%D7%96%D7%9B%D7%95%D7%AA-%D7%94%D7%99%D7%A1%D7%95%D7%93-%D7%9C%D7%94%D7%99%D7%A4%D7%92%D7%A9-%D7%A2%D7%9D-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F,0,1,0.00%,1.0,UNKNOWN,LOW,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/supreme-court/%D7%A2%D7%90-7023-19-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99,4,1480,0.27%,22.8,"www mot gov il תשלום רישיון רכב (0c/5i/p71.0) | אופנוע מעל 47 כ""ס (0c/2i/p76.0) | ביטול הגבלת מהירות באופניים חשמליות (0c/2i/p38.5) | חיות בקצר (0c/1i/p52.0) | ספר פוליסה aig (0c/1i/p49.0)",MEDIUM,traffic-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/supreme_court/%D7%91%D7%92%D7%A5-2144-20-%D7%99%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%A1%D7%AA-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%99%D7%95%D7%9C%D7%99-%D7%90%D7%93%D7%9C%D7%A9%D7%98%D7%99,0,136,0.00%,36.6,UNKNOWN,LOW,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/supreme_court/%D7%91%D7%92%D7%A5-2144-20-25-03-%D7%9E%D7%97%D7%99%D7%99%D7%91-%D7%91%D7%97%D7%99%D7%A8%D7%AA-%D7%99%D7%95%D7%A8-%D7%A7%D7%91%D7%95%D7%A2-%D7%9C%D7%9B%D7%A0%D7%A1%D7%AA,0,266,0.00%,42.9,"עורך דין בג""ץ דת ומדינה - ייצוג בתביעות והגנה משפטית (0c/1i/p28.0)",LOW,legal-database-rulings,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/surgical-errors-medical-malpractice,0,706,0.00%,58.4,רשלנות רפואית כירורגיה (0c/33i/p21.5) | רשלנות רפואית בכירורגיה (0c/4i/p22.5),LOW,medical-malpractice,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/tag/%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%A7%D7%98%D7%A0%D7%95%D7%AA,0,8,0.00%,3.6,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/taiwan-lawyers,12,1172,1.02%,37.9,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/tax-guide-portugal,5,839,0.60%,40.5,UNKNOWN,LOW,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/tax-investigation-guide,115,22811,0.50%,33.3,UNKNOWN,HIGH,criminal-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/tax-lawyer,0,97,0.00%,38.7,UNKNOWN,LOW,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/tax-offenses-criminal-lawyer,1,2181,0.05%,54.5,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/taxation-in-portugal,25,2116,1.18%,11.8,UNKNOWN,MEDIUM,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/tel-aviv-city-best-lawyers,0,6083,0.00%,59.1,עורכי דין בתל אביב (0c/48i/p81.7) | משרדי עורכי דין גדולים בתל אביב (0c/2i/p18.5) | כן (0c/1i/p1.0) | עורך דין בתל אביב (0c/1i/p87.0) | עורכת דין בתל אביב (0c/1i/p96.0),HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,עורכי דין בתל אביב | כן
https://jus-tice.co.il/tender-years-mother-custody-child-age-under-6,7,4573,0.15%,39.4,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/thailand-civil-code,7,2698,0.26%,32.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/thailand-land-purchase-and-ownership-law,56,3719,1.51%,32.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/thailand-real-estate,94,5506,1.71%,16.3,UNKNOWN,HIGH,real-estate,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/the-legal-500,3,1022,0.29%,24.9,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/the-race-for-jurisdiction-family-law,2,613,0.33%,43.1,מרוץ הסמכויות בגירושין (0c/3i/p72.3) | מרוץ סמכויות בגירושין (0c/3i/p87.3) | הערכאה (0c/2i/p81.0) | מה זה ערכאה שיפוטית (0c/2i/p19.0) | ערכאה משפטית (0c/2i/p24.5),LOW,family-law,NEEDS_MERGE_REVIEW,ערכאה משפטית
https://jus-tice.co.il/tma-38-and-urban-renewal-lawyer,1,6061,0.02%,61.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/tma-38-and-urban-renewal-lawyer?amp,0,3,0.00%,43.3,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/top-criminal-lawyer-tel-aviv,0,97,0.00%,45.7,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/top-global-tax-cpa-firms,29,10129,0.29%,42.2,UNKNOWN,HIGH,tax-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/top-international-tax-law-firms,1,47,2.13%,24.9,UNKNOWN,LOW,tax-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/top-lawyers-for-israelis-china,27,5248,0.51%,41.1,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/tort,2,1344,0.15%,55.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/tort-lawyer,2,2305,0.09%,74.0,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/tort-reform,6,524,1.15%,47.2,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/tort/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%90%D7%95%D7%A4%D7%A0%D7%95%D7%A2,8,455,1.76%,30.7,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/tort/%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%A0%D7%95%D7%A1%D7%97-%D7%97%D7%93%D7%A9,0,454,0.00%,36.7,אחריות בעל מקרקעין בנזיקין (0c/1i/p96.0) | בית משפט לענייני משפחה טבריה פקס (0c/1i/p83.0) | גרם הפרת חוזה פקודת הנזיקין (0c/1i/p63.0),LOW,family-law,NEEDS_MERGE_REVIEW,אחריות בעל מקרקעין בנזיקין | בית משפט לענייני משפחה טבריה פקס
https://jus-tice.co.il/traffic-lawyer,0,20330,0.00%,67.9,UNKNOWN,HIGH,traffic-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/trusted-divorce-attorney-guide,2,6447,0.03%,70.9,UNKNOWN,HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/types-of-lawyers-small-business,38,21508,0.18%,30.6,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/uk-lawyer,88,4501,1.96%,29.5,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/ukraine-lawyers,74,2068,3.58%,17.0,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/unbundled-legal-services,0,49,0.00%,21.9,ייצוג משפטי בלגיה (0c/1i/p51.0) | מוסטן (0c/1i/p24.0),LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/unequal-pension-split-verdict-against-husband,28,2428,1.15%,31.9,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/united-arab-emirates-lawyers,63,4401,1.43%,36.6,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/united-arab-emirates-market-overview,2,191,1.05%,25.6,מה זה uae (0c/9i/p12.3) | מה זה איחוד האמירויות (0c/2i/p45.5) | כמה אמירויות יש (0c/1i/p86.0),LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences,2,981,0.20%,48.9,UNKNOWN,LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/us-lawyer-license-requirements,97,4635,2.09%,27.9,UNKNOWN,HIGH,traffic-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/us-securities-and-exchange-commission,52,5418,0.96%,23.7,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging,20,1017,1.97%,25.6,UNKNOWN,MEDIUM,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/usa-lawyers,126,11747,1.07%,17.3,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/vietnam-lawyer,2,178,1.12%,54.4,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/virtual-law-firm,20,2308,0.87%,64.6,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/vonovia,7,2131,0.33%,48.1,"יועץ נדל""ן בגרמניה (0c/20i/p19.3) | השקעה בבתים בגרמניה (0c/5i/p44.0) | קניית בית בגרמניה (0c/5i/p42.4) | בתים למכירה בגרמניה (0c/3i/p54.7) | קניית בית באירופה (0c/3i/p89.3)",MEDIUM,real-estate,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/wachtell-lipton-rosen-katz,30,2554,1.17%,33.2,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/web-development-agreement,50,1336,3.74%,40.9,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/weil-gotshal-manges,7,935,0.75%,18.9,"עו""ד קפריסין (0c/2i/p49.0) | עו""ד קנדה (0c/1i/p44.0)",LOW,UNKNOWN,NEEDS_MERGE_REVIEW,"עו""ד קנדה"
https://jus-tice.co.il/what-is-a-contract,0,557,0.00%,26.0,UNKNOWN,LOW,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/what-is-a-divorce-settlement-agreement,0,3587,0.00%,63.9,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/what-is-a-law-firm,34,10707,0.32%,48.8,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/what-is-a-probate-order,0,15131,0.00%,51.9,35787-02 (0c/3i/p27.7) | ערעור על צו קיום צוואה (0c/2i/p60.0) | בקשה למתן צו קיום צוואה מקוון (0c/1i/p100.0) | הודעה לבן משפחה בדבר הגשת בקשה למתן צו קיום צוואה (0c/1i/p43.0),HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,35787-02
https://jus-tice.co.il/what-is-bitcoin,0,9310,0.00%,63.3,מה זה כרייה של ביטקוין (0c/93i/p50.3) | קניית ביטקוין (0c/61i/p62.1) | מה זה כריית ביטקוין (0c/23i/p28.4) | ארנק ביטקוין קר (0c/14i/p86.6) | לכרות ביטקוין (0c/7i/p66.7),HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/what-is-bitcoin-and-how-does-it-work,0,3335,0.00%,50.1,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/what-is-child-custody,0,6648,0.00%,69.5,משמורת ילדים (0c/328i/p51.7) | משמורת משותפת מאיזה גיל (0c/63i/p89.6) | משמורת (0c/46i/p76.3) | שינוי משמורת ילדים (0c/43i/p68.6) | משמורת על ילדים (0c/23i/p37.2),HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,משמורת ילדים | משמורת משותפת מאיזה גיל | משמורת ילדים בגירושין | באיזה גיל ילד יכול להחליט איפה לגור | תביעה למשמורת ילדים
https://jus-tice.co.il/what-is-cyberattack,3,3260,0.09%,50.4,UNKNOWN,MEDIUM,cyber-privacy,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/what-is-intellectual-property,1,4371,0.02%,53.4,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/what-is-justice,20,2961,0.68%,21.0,UNKNOWN,MEDIUM,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN
https://jus-tice.co.il/what-is-medical-malpractice-definition-examples,0,4998,0.00%,43.8,"""רשלנות רפואית הגדרה"" (0c/270i/p13.8) | רשלנות רפואית אבחנה לא נכונה (0c/50i/p84.0) | רשלנות רפואית מוות פיצוי (0c/42i/p80.7) | רשלנות רפואית בטיפול (0c/38i/p60.0) | רשלנות רפואית הגדרה (0c/31i/p30.9)",MEDIUM,medical-malpractice,NEEDS_MERGE_REVIEW,סוגי רשלנות רפואית
https://jus-tice.co.il/what-is-money-laundering,11,12548,0.09%,37.9,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/what-should-a-divorce-settlement-agreement-include,8,6934,0.12%,56.8,UNKNOWN,HIGH,family-law,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/what-to-avoid-when-hiring-a-web-design-company,1,1707,0.06%,61.1,מעצב אתרים שכר (0c/13i/p73.5),MEDIUM,employment-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer,1,142,0.70%,33.0,סנגור פלילי (0c/4i/p86.3),LOW,criminal-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/what-to-do-now-if-you-are-considering-a-divorce,1,1508,0.07%,38.2,UNKNOWN,MEDIUM,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/will-and-testament,0,1484,0.00%,66.5,UNKNOWN,MEDIUM,inheritance-wills,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/will-probate-objection,11,14894,0.07%,59.4,UNKNOWN,HIGH,inheritance-wills,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/women-lawyer-vs-men-divorce-lawyer,0,91,0.00%,42.3,UNKNOWN,LOW,family-law,NEEDS_CONTENT_REVIEW,UNKNOWN
https://jus-tice.co.il/working-permit-for-foreign-workers,3,15903,0.02%,50.0,UNKNOWN,HIGH,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%94%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%90%D7%A4%D7%A8%D7%AA-%D7%9C%D7%A7%D7%A1%D7%A8-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%91%D7%A8%D7%99-%D7%94%D7%92%D7%91%D7%95%D7%9C.pdf,0,31,0.00%,19.3,אפרת לקסר (0c/5i/p17.2) | השופטת אפרת לקסר (0c/1i/p24.0),LOW,employment-law,NEEDS_CONTENT_REVIEW,UNKNOWN
