"id","post_type","status","current_url","current_slug","proposed_english_slug","title","h1","seo_title","meta_description","language","word_count","content_hash","excerpt","date_published","date_modified","author","categories","tags","practice_area","city","parent_page","canonical_url","internal_links_out","internal_links_in","media_count","featured_image","top_keyword","secondary_keywords","search_intent","topic_cluster","pillar_candidate","duplicate_title_risk","duplicate_topic_risk","cannibalization_group","gsc_clicks_3m","gsc_impressions_3m","gsc_ctr_3m","gsc_position_3m","gsc_clicks_12m","gsc_impressions_12m","traffic_risk","content_quality_score","recommended_action","redirect_needed","notes"
"3393","articles","publish","http://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%97%D7%99%D7%99%D7%91-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%9C%D7%94%D7%A9%D7%AA%D7%AA%D7%A3-%D7%91%D7%97%D7%95%D7%91%D7%95%D7%AA/","%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%97%d7%99%d7%99%d7%91-%d7%92%d7%a8%d7%95%d7%a9%d7%94-%d7%9c%d7%94%d7%a9%d7%aa%d7%aa%d7%a3-%d7%91%d7%97%d7%95%d7%91%d7%95%d7%aa","","תביעה לחייב גרושה להשתתף בחובות","תביעה לחייב גרושה להשתתף בחובות","","","he","15723","6a9e83fed117fdbc385d36d476e0cd3155a048de92726c3b8e5e42c01363c50e","ב”ה תיק ‏ 728722/12 בבית הדין הרבני האזורי ירושלים לפני כבוד הדיינים: הרב מרדכי רלב”ג – ראב”ד, הרב דוד שני, הרב חיים ו’ וידאל הנדון:תביעת האיש לחייב את אשתו לשעבר להשתתף עימו בחובות פסק דין לפנינו נדון חובות וחלוקתם בין הצדדים. דעת הרב מרדכי רלב”ג רקע ועובדות הצדדים נישאו בשנת 1977 והתגרשו ביום י”ב […]","2021-05-26T09:54:19","2021-05-26T10:13:41","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3381","articles","publish","http://jus-tice.co.il/prenuptial-agreement-sample/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%94%d7%95%d7%a8%d7%93%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f","","הסכם ממון דוגמא | הורדת הסכם ממון","הסכם ממון דוגמא | הורדת הסכם ממון","","","he","576","a4fcea3d116a86d6535fa09d917e84cdfaf032a0f0201124c6920c4f4d881fc5","ישנם יתרונות רבים לעריכת הסכם ממון, ביניהם, מניעת סכסוך כלכלי בין בני הזוג בעת פרידה ושמירה על הזכויות ברכוש הפרטי עמו הגיע כל אחד מן הצדדים אל הקשר. למי מיועד הסכם ממון? כיצד נראה הסכם ממון לדוגמא והאם ניתן לערוך הסכם ממון ללא עורך דין? הורדת הסכם ממון להורדת הסכם ממון דוגמא (בחינם) לחצ/י על […]","2021-05-22T20:41:33","2021-06-01T14:33:02","282","","","68","",,"","","","0","3384","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3371","articles","publish","http://jus-tice.co.il/prenuptial-agreements-overview/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-2","","הסכם ממון","הסכם ממון","","","he","1306","39d8883f938875b955ac41b7f9fb79bc54f0a29a689b4b9636b9a84a2fee4301","אם אתם שוקלים לערוך הסכם ממון, אתם בחברה טובה. מספר הזוגות בישראל אשר בוחרים לחתום על הסכם זה רק הולך וגדל. הסיבה? הסכם ממון יכול למנוע סכסוך כספי בעת גירושין ולהעניק לבני הזוג שקט נפשי בידיעה כי בעת פרידה, עתידם הכלכלי הוסדר. הסכם ממון מתאים ונחוץ לכלל הזוגות, צעירים כמבוגרים, לבעלי רכוש ולמי שטרם […]","2021-05-22T15:08:53","2022-12-11T22:09:38","282","","","68","",,"","","","0","3373","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3364","articles","publish","http://jus-tice.co.il/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%92%D7%91%D7%95%D7%94%D7%94-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97/","%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%92%d7%91%d7%95%d7%94%d7%94-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d-4112031-%d7%a9%d7%97","","פיצוי גבוהה תאונת דרכים 4,112,031 ש”ח","פיצוי גבוהה תאונת דרכים 4,112,031 ש”ח","","","he","5684","be16da0aac48596743dd0a2097b5c8c618be1e3c811034068c8dc91c3fd49001","בית המשפט המחוזי מרכז-לוד ת״א 18054-05-18 תיק חיצוני: לפני כבוד השופטת עירית כהן התובע: פלוני (חסוי) באמצעות אפוטרופסיתו; X.X. נגד הנתבעים: 1. עוז כהן 2. הראל חברה לביטוח בע״מ 3. שפיר תעשיות בע״מ 4. שפיר הנדסה אזרחית וימית בע״מ 5. מחצבת ורד בע״מ פסק דין 1. התובע יליד 19.2.1978 (בן 43), נשוי ואב לשני ילדים, […]","2021-05-13T21:37:22","2021-05-13T21:37:22","282","","","76","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3363","articles","publish","http://jus-tice.co.il/%D7%99%D7%A6%D7%97%D7%A7-%D7%A4%D7%95%D7%92%D7%A8%D7%A9%D7%99%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%90%D7%99%D7%A0%D7%98%D7%9C-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F/","%d7%94%d7%a1%d7%9b%d7%9d-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a0%d7%92%d7%93-%d7%90%d7%99%d7%a0%d7%98%d7%9c","","הסכם רילוקיישין תביעת עבודה נגד אינטל","הסכם רילוקיישין תביעת עבודה נגד אינטל","","","he","20006","8f58ba51695169b156e3f736620f19676c9ce7c1031e1e79e7364cde6182a2d9","פוגרשיי – אינטל – סע״ש 49439-06-17 1. עסקינן בהליך בו הוגשה תביעה על ידי העובד, בה תבע זכויות סוציאליות כגון פיצויי פיטורים, דמי מחלה, חופשה, הבראה ועוד. 2. מנגד, הגישה אינטל כנגד העובד, תביעה שכנגד בסכום של 800,000 ₪ ובה עתרה לחייב את התובע להשיב את כל הסכומים בהם נשאה אינטל בגין משימת הרילוקיישן […]","2021-05-13T20:49:17","2021-05-13T20:49:17","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3353","articles","publish","http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94/","%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a0%d7%90%d7%94","","ביטול הרשעה עבירות הונאה","ביטול הרשעה עבירות הונאה","","","he","2113","b7ab150e2b9b8ecd3051d6b02c879777aea79947ef7795efb90046c641690572","בית משפט השלום בנתניה ת״פ 72771-07-19 מדינת ישראל נ׳ יחיאל לפני: כבוד השופט גיא אבנון המאשימה: מדינת ישראל באמצעות תביעות מרכז – שלוחת נתניה נ ג ד הנאשמת: נטע לי יחיאל – ת״ז 313922395 בשם המאשימה: עו״ד מור מלכה בשם הנאשמת: עו״ד עדי אייזנר הנאשמת הורשעה בהתאם להודאתה בכתב אישום מתוקן בביצוע 33עבירות של הונאה […]","2021-05-13T20:09:41","2021-05-13T20:31:36","282","","","170","",,"","https://jus-tice.co.il/criminal-defense-attorney","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3347","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%95%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D/","%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%91%d7%aa-%d7%96%d7%95%d7%92-%d7%95%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d","","עונש פלילי תקיפת בת זוג ועבירות איומים","עונש פלילי תקיפת בת זוג ועבירות איומים","","","he","3560","dfd264e968e17621c59aa3adab773b3bac88d880bb6159625c274055ae96c60d","בית משפט השלום בנתניה ת״פ 62881-05-20 מדינת ישראל ני דזייקיה ת״פ 8821-01-19 לפני: כבוד השופט גיא אבנון המאשימה: מדינת ישראל באמצעות תביעות מרכז – שלוחת נתניה נ ג ד הנאשם: מיכאל דז׳יקיה – ת׳׳ז 320820129 בשם המאשימה: עו״ד מיכל אפלבוים בשם הנאשם: עו״ד ארז מוסקוביץ הנאשם הורשע בהתאם להודאתו בשני כתבי אישום מתוקנים בעבירת תקיפה […]","2021-05-13T19:31:52","2021-05-13T20:33:17","282","","","170","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3334","articles","publish","http://jus-tice.co.il/powerful-seo-tools-for-your-law-firm/","5-%d7%9b%d7%9c%d7%99-seo-%d7%a2%d7%95%d7%a6%d7%9e%d7%aa%d7%99%d7%99%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%a9%d7%9c%d7%9a","","5 כלי SEO עוצמתיים למשרד עורכי הדין שלך","5 כלי SEO עוצמתיים למשרד עורכי הדין שלך","","","he","1636","e9e5567897df54fc1082e350ae4da35cd4cce811e15c17b844e595a747e8b8ab","אם אתה עו”ד והתנסת בתחום השיווק הדיגיטלי, אתה יודע את החשיבות של אופטימיזציה למנועי חיפוש (SEO). במאמר זה אנו מדגישים כמה מהבחירות המובילות שלנו לכלים שיעזרו לכם לשפר את קידום אתרים באתר שלכם, כמו גם לאסוף מודיעין על המתחרים שלכם. קידום אורגני לאתר עורכי דין אתה יודע שאופטימיזציה למנועי חיפוש (SEO) חשובה. גם אם אינך […]","2021-05-07T18:23:27","2021-05-07T18:23:27","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"3328","articles","publish","http://jus-tice.co.il/%D7%93%D7%99%D7%9F-%D7%95%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%A9%D7%9B%D7%A8%D7%95%D7%AA-%D7%9C%D7%A0%D7%94%D7%92%D7%99%D7%9D/","%d7%93%d7%99%d7%9f-%d7%95%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%99%d7%a7%d7%95%d7%a8%d7%aa-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%aa-%d7%a9%d7%9b%d7%a8%d7%95%d7%aa-%d7%9c%d7%a0%d7%94%d7%92%d7%99%d7%9d","","דין וחשבון ביקורת בדיקות שכרות לנהגים","דין וחשבון ביקורת בדיקות שכרות לנהגים","","","he","18199","ead785b28abeb1991bc16eb3b941adcc451cc6806bcefe5922bbff09ad6068ac","THE STATE OF ISRAEL MINISTRY OF HEALTH THE CHAIM SHEBA MEDICAL CENTER Affiliated to the Tel-Aviv University Sackler School of Medicine TEL-HASHOMER 52621, ISRAEL מדינת ישראל משרד הבריאות המרכז הרפואי המשולב ע״ש חיים שיבא מסונף לבית הספר לרפואה ע״ש סאקלר באוניברסיטת תל-אביב תל השומר 52621, ישראל דין וחשבון צוות העבודה הבין-משרדית לעניין […]","2021-05-07T16:25:22","2021-05-07T16:25:22","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3315","articles","publish","http://jus-tice.co.il/blood-alcohol-content-breathalyzer/","%d7%9e%d6%b7%d7%93-%d7%a9%d6%b4%d7%81%d7%9b%d6%bc%d7%95%d6%b9%d7%a8%d7%95%d6%bc%d7%aa","","מַד שִׁכּוֹרוּת | בודק נשימה ראייתי","מַד שִׁכּוֹרוּת | בודק נשימה ראייתי","","","he","5641","0894d130f2d955fa71d8c91d1e4a37555c12aba64bb2d1ba9f77f5f69ad2d39c","מַד שִׁכּוֹרוּת או מכשיר ינשוף הוא מכשיר להערכת תכולת אלכוהול בדם (BAC), או כדי לזהות וירוסים או מחלות או בסוגים שונים של בשר ממדגם נשימה. השם הוא סימן מסחרי כללי של שם המותג Breathalyzer של מכשירים שפיתח הממציא רוברט פרנק בורקנשטיין בשנות החמישים. הסטוריה נייר משנת 1927 שהפיק אמיל בוגן, שאסף אוויר בפנימית של כדור […]","2021-05-07T15:40:30","2021-05-07T16:16:06","282","","","","",,"","https://jus-tice.co.il/traffic-lawyer|https://jus-tice.co.il/yanshuf-breathalyzer-test","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3310","articles","publish","http://jus-tice.co.il/yanshuf-breathalyzer-test/","%d7%9e%d7%9b%d7%a9%d7%99%d7%a8-%d7%94%d7%99%d7%a0%d7%a9%d7%95%d7%a3","","מכשיר הינשוף","מכשיר הינשוף","","","he","484","05be9c6d9ac558eb58ba9f3320cad3aaaf41f542faa692744aa6de2ebe302792","בוודאי שמעתם על מכשיר הינשוף, אשר מהווה את האמצעי העיקרי לביצוע בדיקת שכרות. על בסיסו, מוגשים מרבית כתבי האישום בגין נהיגה בשכרות. אולם חשוב לדעת, כי אף אם בדיקת הינשוף מצאה כי רמת האלכוהול של הנהג גבוהה מן המותר, פנו אל עורך דין תעבורה כי יש מה לעשות! אודות מכשיר הינשוף משטרת ישראל יכולה לבצע […]","2021-05-07T15:17:59","2021-05-07T16:36:39","282","","","","",,"","","","0","3312","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3306","articles","publish","http://jus-tice.co.il/how-much-does-prenup-cost/","%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f","","כמה עולה הסכם ממון?","כמה עולה הסכם ממון?","","","he","548","289420149134624c385362ee02fabec610bd57c8b9ee95c534e59579a5a862ed","כל זוג אשר מתעניין בעריכת הסכם ממון רוצה לדעת מטבע הדברים מהי עלותו של הסכם כזה. הדעה הרווחת היא כי מדובר בשירות משפטי עם מחיר אחיד פחות או יותר אך למעשה, ישנו טווח מחירים רחב מאוד להסכם ממון, בהתאם לנסיבות העניין. הקדמה הנחת המוצא של אנשים רבים היא כי להסכם ממון יש עלות אחידה. […]","2021-05-06T14:09:09","2021-06-01T14:33:02","282","","","68","",,"","","","0","3308","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3300","articles","publish","http://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement/","%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f","","ביטול הסכם ממון","ביטול הסכם ממון","","","he","531","ae2de8e2693b1d2817eac2e58422874ff141561928fcbbda4b4d4f2f03cdc09f","הבחירה של בני זוג לערוך הסכם ממון נועדה למנוע סכסוך כלכלי ביניהם במקרה של פרידה. אולם לעיתים, כאשר מגיעה השעה לכך, אחד מן הצדדים מסרב לקיים את ההסכם ודורש את ביטולו. בתי המשפט לא נעתרים בקלות לבקשה של ביטול הסכם ממון, היות שמדובר בהסכם שעבר את אישורה של ערכאה משפטית וקיבל תוקף של פסק […]","2021-05-06T13:04:05","2021-06-01T14:33:02","282","","","68","",,"","","","0","3303","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3274","articles","publish","http://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer/","%d7%9e%d7%94-%d7%9c%d7%a7%d7%97%d7%aa-%d7%91%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99","","מה צריך לדעת לפני שכירת עורך דין פלילי","מה צריך לדעת לפני שכירת עורך דין פלילי","","","he","2495","653dfed87c8870a274919968de0d4b93bd042a126fdf4c9d692e92078c5d43f5","עורך דין פלילי אם אתה עומד בפני אישום פלילי, גם אם הוא נראה מינורי, עליך לשקול ברצינות העסקת עורך דין פלילי. להרשעה יכולה להיות השפעה מתמשכת על המוניטין והחיים המקצועיים והחברתיים שלך, זמן רב לאחר סיום העונש. חשוב לזכור שלנאשם בתיק פלילי יש זכות לייצוג על ידי עורך דין. אם אתה מבקש עורך דין בחינם, […]","2021-05-04T20:03:23","2024-04-04T10:51:40","282","","","170","",,"","https://jus-tice.co.il/criminal-defense-attorney/","","1","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3271","articles","publish","http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%A9%D7%95%D7%9B%D7%A8%D7%99%D7%9D-%D7%A0%D7%92%D7%93-%D7%94%D7%9E%D7%A9%D7%9B%D7%99%D7%A8%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9B%D7%A0%D7%92%D7%93/","%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9c-%d7%a9%d7%95%d7%9b%d7%a8%d7%99%d7%9d-%d7%a0%d7%92%d7%93-%d7%94%d7%9e%d7%a9%d7%9b%d7%99%d7%a8%d7%94-%d7%95%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9b%d7%a0","","תביעה של שוכרים נגד המשכירה ותביעה שכנגד (ת”א 53375-11-18)","תביעה של שוכרים נגד המשכירה ותביעה שכנגד (ת”א 53375-11-18)","","","he","8523","5edd4fc0f60e64c050abb8b60ed3eb40894d257a2bab76623d800fc96cfed587","בבית משפט השלום בתל אביב – יפו ת״א 53375-11-18 ברון ואח׳ נ׳ תגליון בע״מ ואח׳ לפני כבוד השופט עדי הדר לפני ביהמ״ש תביעה של שוכרים נגד המשכירה ותביעה שכנגד. כתב התביעה 1. התובעים (להלן: ״השוכרים״) הגישו ביום 22.11.18 כתב תביעה נגד המשכירה ובו ביקשו לאכוף הסכם שכירות, לחלופין לבטלו ולחלופי חילופין, שינוי חלקי של […]","2021-05-04T19:41:17","2021-05-04T19:42:22","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3265","articles","publish","http://jus-tice.co.il/standards-of-medical-fitness-to-drive/","%d7%aa%d7%a7%d7%a0%d7%99%d7%9d-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%a0%d7%99%d7%9d-%d7%9c%d7%94%d7%aa%d7%90%d7%9e%d7%94-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9c%d7%a0%d7%94%d7%99%d7%92%d7%94-%d7%9e","","תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד","תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד","","","he","23220","b9dfcf580efad2e2d0610766d3127725b14b524a52d61e9fd0e42ea303e6be00","05/03/2021 משרד הבריאות המכון הרפואי לבטיחות בדרכים תקנים להתאמה רפואית לנהיגה כללי נהיגה היא רצף פעולות, בדריכות רציפה, במצב ישיבה קבוע לגמרי, בו נוהג/ת מתניע/ה, מסיע/ה, עוצר/ת כלי רכב, ממקום אחד למשנהו ומחנה אותו – בבטיחות. פעולות אלה מורכבות משתי מטלות(Tasks): א) קליטת ועיבוד נתוני נהיגה (מקריאת צגי לוח-מחוונים [Dash-Board], מראיית ושמיעת הקורה בכלי הרכב […]","2021-05-03T20:17:00","2021-05-03T20:17:00","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
"3263","articles","publish","http://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/","%d7%9e%d7%94-%d7%96%d7%94-%d7%9e%d7%a8%d7%91%d7%b4%d7%93-%d7%9e%d7%99%d7%93%d7%a2-%d7%a2%d7%9c-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97","","מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים","מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים","","","he","440","c490da568aa16e92ddc29a4c337124eaf433bd67f7b39dbc9de2075c7a9d625c","בדיקות כשירות בריאותית לנהיגה ישנם מקרים בהם נהגים או מבקשי רישיון נהיגה מופנים לבדיקת כשירות בריאותית לנהיגה, המרב״ד משמש כ”רופא המוסמך” לערוך בדיקות אלה עבור רשות הרישוי, לשמירת שלומם ובטיחותם של הנהגים ושאר המשתמשים בדרך. מה עושים במרב״ד ומהן הסמכויות? □בודקים וממליצים – עורכים בדיקות בריאותיות לנהגים המופנים על ידי רשות הרישוי, רופאים מתחומים […]","2021-05-03T15:38:02","2021-05-03T15:38:02","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3254","articles","publish","http://jus-tice.co.il/medical-institute-for-road-safety/","%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97%d7%95%d7%aa-%d7%91%d7%93%d7%a8%d7%9b%d7%99%d7%9d","","המכון הרפואי לבטיחות בדרכים","המכון הרפואי לבטיחות בדרכים","","","he","558","ec3d38c547aa4addfdac879e104678ad2365742435dd16520aa650df3c6fa229","מדי יום מקבלים נהגים רבים זימון לבדיקות מטעם המכון הרפואי לבטיחות בדרכים. גוף זה אחראי על כשירותם של נהגים ובסמכותו לבצע בדיקות שונות אשר בסיומן, רשאי הוא להמליץ על שלילת רישיון נהיגה של נהג למשך תקופה מסוימת. מתי שולח המרב”ד זימון לנהגים? מדוע חשוב לפנות אל עורך דין תעבורה בעת קבלת זימון והאם ניתן […]","2021-05-03T10:01:15","2021-05-03T15:39:16","282","","","","",,"","https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_application-form.pdf|https://jus-tice.co.il/wp-content/uploads/2021/05/services_marvad_traffic-offenses-consent-form.pdf","","0","3257","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT"
"3250","articles","publish","http://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%AA-%D7%90%D7%AA%D7%A8%D7%99%D7%9D/","%d7%91%d7%a0%d7%99%d7%99%d7%aa-%d7%90%d7%aa%d7%a8%d7%99%d7%9d","","בניית אתרים","בניית אתרים","","","he","2513","4c22735824a557f4c8eaa5dc32fd71dedc1cca0cba6ec3b2a0f9385b1581314a","בניית אתר אינטרנט מוגדרת כפעולה של פיתוח אתר בעל קוד מותאם שיפעל ברשת אינטרנט או אינטראנט ( ה- World Wide Web ) או אינטראנט (רשת פרטית). דף אינטרנט הוא מסמך נגיש וקריא ברשת האינטרנט אשר ניתן להציגו תוך שימוש בדפדפן. קבוצת דפים הקשורים ביניהם על ידי קישורים יוצרת אתר אינטרנט. פיתוח אינטרנט יכול לנוע בין […]","2021-05-02T01:02:28","2021-08-19T00:55:32","282","","","","",,"","","","0","0","","","","","","","","","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","","","","PUBLIC_REST_EXPORT;INTERNAL_MARKER_RISK"
