group,path,mapped_target,role_or_topic,live_or_route_status,gsc_clicks,gsc_impressions,gsc_position,metric_source,risk,proposed_action,required_before_action,blocked_actions,status
medical_false_positive_review,/%D7%91%D7%A7%D7%A9%D7%AA-%D7%A0%D7%A4%D7%92%D7%A2-%D7%A2%D7%91%D7%99%D7%A8%D7%94-%D7%9E%D7%99%D7%93%D7%A2-%D7%90%D7%A9%D7%A4%D7%95%D7%96%D7%95-%D7%A9%D7%9C-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%91%D7%99%D7%AA-%D7%97%D7%95%D7%9C%D7%99%D7%9D/,,טופס בקשת נפגע עבירה לקבלת מידע על מהלך אשפוזו של נאשם בבית חולים,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,REMOVE_OR_RECLASSIFY_BEFORE_UPLOAD_PLANNING,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%95%D7%A8%D7%A9%D7%A2-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%A9%D7%9C-%D7%92%D7%A8%D7%9D-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,,עונש מורשע בעבירות של גרם מוות ברשלנות בתאונת דרכים | עורך דין תעבורה פלילי,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%90%D7%A1%D7%A8-%D7%A4%D7%92%D7%A2-%D7%95%D7%91%D7%A8%D7%97-%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,,"עונש מאסר פגע וברח גרימת מוות ברשלנות, מעשה פזיזות ורשלנות ברכב, הפקרה אחרי פגיעה ועוד",REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/standards-of-medical-fitness-to-drive/,,תקנים מעודכנים להתאמה רפואית לנהיגה מרב”ד,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/medical-fitness-tests-for-driving-marvad-info/,,מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/medical-institute-for-road-safety/,,המכון הרפואי לבטיחות בדרכים,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/punishment-of-parents-and-relatives-for-negligently-causing-death/,,מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/characteristics-and-outcomes-of-children-with-coronavirus/,,ניתוח מאפייני תחלואה בקורונה בקרב ילדים,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_protected_support,/articles/%d7%9e%d7%90%d7%92%d7%a8-%d7%9e%d7%99%d7%93%d7%a2-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa/,,מאגר מידע רשלנות רפואית,REWRITE,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F-%D7%9E%D7%95%D7%91%D7%99%D7%9C%D7%99%D7%9D-%D7%91%D7%AA%D7%97%D7%95%D7%9D-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%A2%D7%95%D7%9C%D7%9D/,https://jus-tice.co.il/medical-malpractice-lawyer/,עורכי דין מובילים בתחום רשלנות רפואית בעולם | עורכי הדין המובילים בתחום הרשלנות הרפואית בישראל,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,15,19549,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%9E%D7%A7%D7%A8%D7%99-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%95%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%9E%D7%A9%D7%A4%D7%98%D7%99/,https://jus-tice.co.il/medical-malpractice-lawyer/,מקרי רשלנות רפואית בלידה וטיפול משפטי בייצוג עורך דין,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,1,4882,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%94%D7%A9%D7%A7%D7%A2%D7%95%D7%AA-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%A0%D7%99%D7%95-%D7%99%D7%95%D7%A8%D7%A7-%D7%9E%D7%91%D7%98-%D7%9E%D7%95%D7%A8%D7%97%D7%91-%D7%9C%D7%9E%D7%A9%D7%A7%D7%99%D7%A2%D7%99%D7%9D-%D7%99%D7%A9%D7%A8%D7%90%D7%9C%D7%99%D7%9D/,,מה חשוב לדעת על השקעות נדל”ן בניו יורק | ניתוח כדאיות השקעה במנהטן מול ערים אחרות בעולם,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%91%D7%9C%D7%99%D7%93%D7%94-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/,https://jus-tice.co.il/medical-malpractice-lawyer/,עורך דין רשלנות רפואית בלידה מומלץ,TARGET_SLUG_CONFLICT_NEEDS_REVIEW,1,27275,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/medical-malpractice-vs-negligence-differences-israel/,https://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel/,מה ההבדל בין רשלנות רפואית לבין הזנחה רפואית?,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/10918-10-19/,https://jus-tice.co.il/10918-10-19/,פס”ד בתביעת הורי תינוקת שנפטרה בגין רשלנות רפואית ורשלנות בהליכי מתן הרישיון לעסוק ברפואה (ת”א 10918-10-19),KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/articles/%D7%A2%D7%95%D7%95%D7%9C%D7%94-%D7%A0%D7%96%D7%A7-%D7%95%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%93%D7%99%D7%A0%D7%99-%D7%94%D7%A0%D7%96%D7%99%D7%A7%D7%99%D7%9F-%D7%95%D7%A8%D7%A9%D7%9C%D7%A0%D7%95/,,עוולה | נזק ופיצוי | דיני הנזיקין ורשלנות | עו”ד נזיקין,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/anesthesia-medical-malpractice/,https://jus-tice.co.il/anesthesia-medical-malpractice/,רשלנות רפואית בהרדמה: מתי זה קורה ולמי לפנות לאחר הליך ניתוח?,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/surgical-errors-medical-malpractice/,https://jus-tice.co.il/surgical-errors-medical-malpractice/,מתי טעות כירורגית הופכת לרשלנות רפואית?,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/personal-injury/medical-malpractice/surgery/,https://jus-tice.co.il/surgery/,תביעת רשלנות רפואית בניתוח | עורך דין רשלנות רפואית בניתוח,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/cerebral-palsy-rights/,https://jus-tice.co.il/cerebral-palsy-rights/,זכויות שיתוק מוחין (CP),KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/birth-injury-causes/,https://jus-tice.co.il/birth-injury-causes/,הסברים על גורמי פגיעות לידה,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/brain-damage-at-birth/,https://jus-tice.co.il/brain-damage-at-birth/,נזק מוחי בלידה | תביעת נזק בעקבות רשלנות רפואית בלידה או בהריון,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/birth-injury/,https://jus-tice.co.il/birth-injury/,פגיעות לידה | מהי פגיעה בלידה? | לידה רשלנית,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/birth-injury-lawyer/,https://jus-tice.co.il/birth-injury-lawyer/,עורך דין לפגיעות לידה | רשלנות רפואית,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/malpractice-cerebral-palsy/,https://jus-tice.co.il/malpractice-cerebral-palsy/,רשלנות רפואית בנוגע לשיתוק מוחין,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/cerebral-palsy/,https://jus-tice.co.il/cerebral-palsy/,שיתוק מוחין בלידה | שיתוק מוחי | (Cerebral Palsy (CP,KEEP_CURRENT_CLEAN_SLUG,21,7104,,DASHBOARD_BASELINE_NOT_FINAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/healthcare_in_portugal/,,שרותי בריאות בפורטוגל | רפואה בפורטוגל,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/decision55016-06-17a/,https://jus-tice.co.il/decision55016-06-17a/,השופטת אורית ליפשיץ: פס”ד בתביעת רשלנות רפואית בטיפול שיניים שהוענק לתובעת (ת”א 55016-06-17),KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%AA%D7%A2%D7%95%D7%93%D7%AA-%D7%A8%D7%95%D7%A4%D7%90-%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%A0%D7%95%D7%98%D7%A8%D7%99%D7%95%D7%A0%D7%99/,,תעודת רופא | אישור נוטריוני,NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%94%D7%AA%D7%99%D7%99%D7%A9%D7%A0%D7%95%D7%AA-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%AA%D7%90-4392-03-23/,https://jus-tice.co.il/medical-malpractice-lawyer/,השופטת אירית קלמן ברום: החלטה בתביעה בגין התיישנות רשלנות רפואית (ת”א 4392-03-23),TARGET_SLUG_CONFLICT_NEEDS_REVIEW,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,DO_NOT_REDIRECT_TARGET_SLUG_CONFLICT_NEEDS_REVIEW,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/what-is-medical-malpractice-definition-examples/,https://jus-tice.co.il/what-is-medical-malpractice-definition-examples/,מהי רשלנות רפואית? הגדרה ודוגמאות,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/medical-malpractice-in-the-united-states/,https://jus-tice.co.il/medical-malpractice-in-the-united-states/,עו”ד רשלנות רפואית בארצות הברית,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_SEPARATE_INTERNATIONAL_CONTEXT_DO_NOT_MERGE_INTO_ISRAELI_SERVICE_HUB,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/criminal-negligence/,https://jus-tice.co.il/criminal-negligence/,רשלנות פלילית | עורך דין פלילי,KEEP_CURRENT_CLEAN_SLUG,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
medical_url_migration_review,/%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99%D7%9D-%D7%9B%D7%A0%D7%92%D7%93-%D7%A8%D7%95%D7%A4%D7%90-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%AA%D7%90-9109-12-19/,,פס”ד בעניין תביעת פיצויים כנגד רופא שיניים (ת”א 9109-12-19),NEEDS_EDITORIAL_SLUG_MAPPING,0,0,,NO_BASELINE_GSC_SIGNAL,UNKNOWN,KEEP_LIVE_REVIEW_ROLE_BEFORE_UPLOAD_OR_LINK_CHANGE,focused_gsc_export; owner_approval; source_legal_privacy_review; anti_cannibalization_role_decision,NO_CMS_EDIT; NO_PUBLIC_UPLOAD; NO_REDIRECT; NO_CANONICAL_NOINDEX; NO_SITEMAP_CHANGE; NO_TAXONOMY_CHANGE,NOT_FINAL_BASELINE_PENDING_FOCUSED_GSC_EXPORT
