post_id,title,current_url,word_count,depth_score,subtopic,article_type,decision,target_id,target_title,quality_status,notes
9260,"ביהמ&#8221;ש לענייני משפחה פתח תקווה, שופטת עידית בן דב ג&#8217;וליאן: פס&#8221;ד שעניינו איזון משאבים בין בני זוג לשעבר וחלוקת צרכי ילדיהם הקטינים ביניהם. הילדים מעל גיל 6 ובאחריות הורית משותפת (תלה&#8221;מ 21213-04-18)",http://jus-tice.co.il/21213-04-18,8834,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
9040,"ביהמ&#8221;ש לענייני משפחה ירושלים, השופט פליקס גורודצקי: פס&#8221;ד בעניין תביעה רכושית בין בני זוג (תלה&#8221;מ 53556-05-18)",http://jus-tice.co.il/53556-05-18,4800,35,property_division,case_law,CASE_LAW_KEEP,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,STRONG,"Substantial court ruling — keep as case law, link from property_division pillar"
9412,חלוקת רכוש ע&#8221;פ חוק יחסי ממון במקרה שלא היה קניין 1338971-12 ביה&#8221;ד אשדוד,http://jus-tice.co.il/1338971-12,767,11,property_division,case_law,CASE_LAW_MERGE,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,GOOD_BUT_NEEDS_UPDATE,Thin court ruling — merge into case law digest or redirect to related guide
8613,תביעה רכושית גירושין: החלטה בעניין תביעה לתשלום הכנסות שכירות מנכסים משותפים (תלה&#8221;מ 8773-11-22),http://jus-tice.co.il/8773-11-22,645,11,property_division,case_law,CASE_LAW_MERGE,6819,גירושים: בעלות וחלוקת אתר אינטרנט | חלוקת רכוש בין,GOOD_BUT_NEEDS_UPDATE,Thin court ruling — merge into case law digest or redirect to related guide
14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כללים מעשיים,http://jus-tice.co.il/rabbinical-agreement-approval,33935,35,rabbinical_court,guide,SUPPORT_UPGRADE,,,STRONG,Best article for rabbinical_court but needs content expansion to become pillar
5950,גירושים חיוב גט וכתובה במקרה ששני הצדדים אינם רוצים זה את זה,http://jus-tice.co.il/articles/חיוב-גט-וכתובה-במקרה-ששני-הצדדים-אינם-רוצים-זה,23639,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
7301,גירושין: האם חל חרם דרבנו גרשום כאשר נמצא פסול בגט ואישה מסרבת לקבל גט שני,http://jus-tice.co.il/articles/גירושין-האם-חל-חרם-דרבנו-גרשום-כאשר-נמצ,19356,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
12883,תפוגת חיובים בהסכם שלום בית וגירושין – המלצה לכתובה מוקטנת בבתי הדין הרבניים,http://jus-tice.co.il/1361959/16,9897,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
5653,בקשת הבעל לשעבר לקבוע כי הגט בטל,http://jus-tice.co.il/גירושים-דחיית-בקשת-הבעל-לשעבר-לקבוע-כי-הגט-בטל,9670,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
11898,"מגמות והתפתחויות בתחום הבנייה הירוקה, תכנון עירוני ופרויקטים אנרגטיים ביוון &#8211; סקירה 2025 לישראלים",http://jus-tice.co.il/בנייה-ירוקה-תכנון-עירוני-ופרויקטים-אנרגטיים-ביוון,5079,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
6600,כללים להצהרת אבהות בבית הדין הרבני,http://jus-tice.co.il/הצהרת-אבהות-בבית-הדין-הרבני,3734,35,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
6821,בקשה לפסילת הרכב בית דין רבני | חשש למשוא פנים של בית הדין ולהטיית הדין,http://jus-tice.co.il/חשש-למשוא-פנים-של-בית-הדין-ולהטיית-הדין,2751,28,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
6937,חיוב גט גירושין ודחיית בקשת האיש לדון בעילות נוספות מיותרות,https://jus-tice.co.il/articles/חיוב-גט-גירושין-ודחיית-בקשת-האיש-לדון-ב,2109,28,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
8100,בקשה לפסילת דיין בבית דין רבני,http://jus-tice.co.il/פסילת-דיין-בבית-דין-רבני,1907,28,rabbinical_court,guide,UPGRADE_OR_MERGE,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Content thin — upgrade to standalone or merge into pillar 14010
11205,פסק דין לטובת האישה חלוקת כספי פנסיה לא שוויונית גירושין 2024 | בית דין רבני,http://jus-tice.co.il/unequal-pension-split-verdict-against-husband,18316,75,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
6540,גירושין בגידה: זכויות בעל בוגד בהלכה | בחינת פס&#8221;ד הבוגדת בבית הדין הרבני,http://jus-tice.co.il/גירושין-בגידה-זכויות-בעל-בוגד-בהלכה,44849,53,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
5399,דיון נוסף פס&#8221;ד הבוגדת: דנג&#8221;ץ 8537/18 פלוני נ. בית הדין הרבני הגדול בירושלים (24.06.2021),http://jus-tice.co.il/psakdin/דיון-נוסף-פסד-הבוגדת-דנגץ-8537-18-פלוני-נ-בי,45253,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
12879,פס&#8221;ד רבני 2025 | תוקפו של הסכם גירושין כשהצדדים חזרו לשלום בית &#8211; 996028-3 &#8211; ביה&#8221;ד תל אביב יפו,http://jus-tice.co.il/996028-3,32937,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
7160,האם הבעל רשאי לעכב את הגט בטענה שערכאות בארה&#8221;ב היטו את דינו &#8211; 1345115-4 &#8211; ביה&#8221;ד ירושלים,http://jus-tice.co.il/האם-הבעל-רשאי-לעכב-את-הגט-בטענה-שערכאות-בארהב-היטו-את-דינו-1345115-4-ביהד-ירושלים,21887,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
6691,פס&#8221;ד רבני: חזקת בני זוג כנשואים &#8211; תוקפם של נישואין פרטיים | בקשה לקביעת מעמד לזוג,http://jus-tice.co.il/חזקת-בני-זוג-כנשואים-תוקפם-של-נישואין-פרטיים-בקשה-לקביעת-מעמד-לזוג,16365,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
7258,גירושין רבני קביעת בעלות דירה שנקנתה ע&#8221;י שעבוד נכס אחד הצדדים,http://jus-tice.co.il/articles/גירושין-רבני-קביעת-בעלות-דירה-שנקנתה-ע,7047,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
8560,פס&#8221;ד &#8211; סידור גט לפני הכרעה בתביעות הצדדים &#8211; 37883-9 &#8211; ביה&#8221;ד אשדוד,http://jus-tice.co.il/פסד-סידור-גט-לפני-הכרעה-בתביעות-הצדדים-37883-9-ביהד-אשדוד,6221,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
7153,פס&#8221;ד &#8211; חיוב גט בגין מאיסות אישה בבעל פירוד ממושך ומשניכר כי פני הצדדים לגירושין &#8211; 1343730-1 &#8211; ביה&#8221;ד הגדול,http://jus-tice.co.il/פסד-חיוב-גט-בגין-מאיסות-אישה-בבעל-פירוד-ממושך-ומשניכר-כי-פני-הצדדים-לגירושין-1343730-1-ביהד-הגדול,3307,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
8762,איסור לבועל לאחר סידור &#8221;גט מהרש&#8221;ם&#8221; 1394399-1 ביה&#8221;ד אשקלון,http://jus-tice.co.il/1394399-1,3221,35,rabbinical_court,case_law,CASE_LAW_KEEP,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,"Substantial court ruling — keep as case law, link from rabbinical_court pillar"
11748,איך מכינים הסכם לקראת גירושים בהסכמה של בני הזוג | מדריך 2025 + סקירת תהליך פתיחת תיק גירושין בבית הדין הרבני,http://jus-tice.co.il/mutual-divorce-agreement-2025,2672,28,rabbinical_court,case_law,CASE_LAW_ENRICH,14010,מדריך לאישור הסכם גירושין בבתי הדין הרבניים – 55 כ,STRONG,Court ruling needs analysis expansion — add commentary and practical takeaways
12177,חיוב בעל מורד במדור אשתו אף בהעדר סיכוי לשלום בית &#8211; 1386569-6 &#8211; ביה&#8221;ד הגדול,http://jus-tice.co.il/1386569-6,13967,43,reconciliation,case_law,CASE_LAW_KEEP,,,STRONG,"Substantial court ruling — keep as case law, link from reconciliation pillar"
