old_url,new_url,post_id,reason,traffic_risk,gsc_clicks_export,gsc_impressions_export,redirect_type,approved,status,notes
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%93%D7%A8-%D7%90%D7%A8%D7%99%D7%90%D7%9C%D7%94-%D7%92%D7%99%D7%9C%D7%A6%D7%A8-%D7%9B%D7%A5-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A7%D7%A4%D7%94-%D7%A0%D7%95%D7%90%D7%A8-%D7%AA%D7%99%D7%A7-%D7%A1%D7%A7-25618-09-17.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,2,165,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%AA%D7%90-%D7%A9-%D7%AA%D7%95%D7%9E%D7%A8-%D7%A1%D7%99%D7%9C%D7%95%D7%A8%D7%94-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%94%D7%A9%D7%95%D7%95%D7%90%D7%AA-%D7%AA%D7%A0%D7%90%D7%99%D7%9D-%D7%91%D7%9E%D7%A2%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%95%D7%9D-%D7%95%D7%92%D7%A0%D7%99%D7%9D-%D7%91%D7%97%D7%99%D7%A0%D7%95%D7%9A-%D7%94%D7%97%D7%A8%D7%93%D7%99-1.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,1,16,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D-%D7%A9-%D7%A9%D7%A8%D7%94-%D7%A9%D7%93%D7%99%D7%90%D7%95%D7%A8-%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A2%D7%99%D7%9B%D7%95%D7%91-%D7%99%D7%A6%D7%99%D7%90%D7%94-%D7%9E%D7%94%D7%90%D7%A8%D7%A5.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,15,264,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A2%D7%99%D7%93%D7%99%D7%AA-%D7%90%D7%99%D7%A6%D7%A7%D7%95%D7%91%D7%99%D7%A5-%D7%90%D7%95%D7%A9%D7%A8%D7%94-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA-%D7%A0%D7%99%D7%9B%D7%95%D7%99-%D7%A9%D7%9C%D7%90-%D7%9B%D7%93%D7%99%D7%9F-%D7%9E%D7%A9%D7%9B%D7%A8%D7%9D-%D7%A9%D7%9C-%D7%9E%D7%98%D7%A4%D7%9C%D7%99%D7%9D-%D7%A1%D7%99%D7%A2%D7%95%D7%93%D7%99%D7%99%D7%9D.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,46,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%90%D7%95%D7%A8%D7%9F-%D7%A9%D7%92%D7%91-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C-%D7%91%D7%97%D7%95%D7%9C%D7%94-%D7%A1%D7%A8%D7%98%D7%9F.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,1,20,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%93%D7%95%D7%A8%D7%99-%D7%A1%D7%A4%D7%99%D7%91%D7%A7-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99-%D7%91%D7%98%D7%97%D7%95%D7%9F-%D7%90%D7%9C-%D7%A2%D7%9C.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,6,496,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%A0%D7%98%D7%A2-%D7%A8%D7%95%D7%AA-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%92%D7%A2-%D7%9C%D7%99%D7%97%D7%A1%D7%99%D7%9D-%D7%A8%D7%95%D7%9E%D7%A0%D7%98%D7%99%D7%99%D7%9D-%D7%95%D7%99%D7%97%D7%A1%D7%99-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%9E%D7%AA%D7%A7%D7%99%D7%99%D7%9E%D7%99%D7%9D-%D7%91%D7%9E%D7%A7%D7%91%D7%99%D7%9C-%D7%A1%D7%A2%D7%A9-15058-07-12.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,3,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%AA%D7%90-%D7%A9-%D7%A8%D7%95%D7%99%D7%AA-%D7%A6%D7%93%D7%99%D7%A7-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%91%D7%A2%D7%A0%D7%A3-%D7%94%D7%A9%D7%9E%D7%99%D7%A8%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,3,718,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%91%D7%90%D7%A8-%D7%A9%D7%91%D7%A2-%D7%94%D7%A9%D7%95%D7%A4%D7%98-%D7%A6%D7%91%D7%99-%D7%A4%D7%A8%D7%A0%D7%A7%D7%9C-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%90%D7%99%D7%A9%D7%99%D7%AA-%D7%A0%D7%92%D7%93-%D7%9E%D7%A0%D7%9B%D7%9C-%D7%91%D7%A0%D7%A7-%D7%94%D7%A4%D7%95%D7%A2%D7%9C%D7%99%D7%9D-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%AA%D7%A2%D7%9E%D7%A8%D7%95%D7%AA-%D7%91%D7%A2%D7%91%D7%95%D7%93%D7%94.pdf,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,20,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A0%D7%A6%D7%A8%D7%AA-%D7%A9-%D7%98%D7%9C-%D7%92%D7%95%D7%9C%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%94%D7%93%D7%93%D7%99%D7%95%D7%AA-%D7%A9%D7%9C-%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%99%D7%A8%D7%99%D7%A2%D7%95%D7%AA-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A7-%D7%9C%D7%97%D7%A7%D7%9C%D7%90%D7%95%D7%AA-%D7%95%D7%9E%D7%A0%D7%9B%D7%9C-%D7%94%D7%97%D7%91%D7%A8%D7%94-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,4,150,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%91%D7%A9-%D7%A9-%D7%A6%D7%91%D7%99-%D7%A4%D7%A8%D7%A0%D7%A7%D7%9C-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%98%D7%A8%D7%90%D7%95%D7%9E%D7%94-%D7%91%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9%D7%94%D7%AA%D7%A0%D7%94%D7%9C%D7%94-%D7%A2%D7%9C-%D7%A4%D7%A0%D7%99-%D7%97%D7%93%D7%A9%D7%99%D7%9D-%D7%A1%D7%A4%D7%95%D7%A8%D7%99%D7%9D-%D7%91%D7%9C%D7%91%D7%93.pdf,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,1,186,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%99%D7%96%D7%95%D7%A8%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A0%D7%A6%D7%A8%D7%AA-%D7%A9-%D7%93%D7%A8-%D7%98%D7%9C-%D7%92%D7%95%D7%9C%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-%D7%91%D7%90%D7%A7%D7%93%D7%9E%D7%99%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,4,500,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%A0%D7%A9%D7%99%D7%90%D7%94-%D7%95%D7%99%D7%A8%D7%98-%D7%9C%D7%99%D7%91%D7%A0%D7%94-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A7%D7%95%D7%A8%D7%A1-%D7%9E%D7%A9%D7%A4%D7%99%D7%A2%D7%99%D7%9D-%D7%A9%D7%9C-%D7%A0%D7%A6%D7%99%D7%91%D7%95%D7%AA-%D7%A9%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_MERGE_REVIEW,LOW,0,31,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%A8%D7%9B%D7%91-%D7%94%D7%A0%D7%A9%D7%99%D7%90-%D7%99%D7%92%D7%90%D7%9C-%D7%A4%D7%9C%D7%99%D7%98%D7%9E%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%96%D7%9B%D7%90%D7%95%D7%AA%D7%9D-%D7%A9%D7%9C-%D7%93%D7%A8%D7%99-%D7%A8%D7%97%D7%95%D7%91-%D7%9C%D7%92%D7%9E%D7%9C%D7%AA-%D7%94%D7%91%D7%98%D7%97%D7%AA-%D7%94%D7%9B%D7%A0%D7%A1%D7%94-%D7%95%D7%9C%D7%90%D7%95%D7%A4%D7%9F-%D7%91%D7%97%D7%99%D7%A0%D7%AA%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,47,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%A8%D7%9B%D7%91-%D7%94%D7%A0%D7%A9%D7%99%D7%90-%D7%99%D7%92%D7%90%D7%9C-%D7%A4%D7%9C%D7%99%D7%98%D7%9E%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A4%D7%99%D7%A6%D7%95%D7%99%D7%99-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%9F-%D7%94%D7%A4%D7%A8%D7%A9%D7%99-%D7%A9%D7%9B%D7%A8-%D7%95%D7%93%D7%9E%D7%99-%D7%94%D7%91%D7%A8%D7%90%D7%94-%D7%A9%D7%9C-%D7%90%D7%91-%D7%9C%D7%91%D7%A0%D7%95.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,10,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%94%D7%A8%D7%9B%D7%91-%D7%94%D7%A0%D7%A9%D7%99%D7%90-%D7%99%D7%92%D7%90%D7%9C-%D7%A4%D7%9C%D7%99%D7%98%D7%9E%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%90%D7%A8%D7%9B%D7%AA-%D7%9E%D7%95%D7%A2%D7%93-%D7%9C%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%95%D7%AA-%D7%95%D7%A2%D7%93%D7%95%D7%AA-%D7%A2%D7%A8%D7%A8-%D7%95%D7%92%D7%95%D7%A4%D7%99%D7%9D-%D7%90%D7%97%D7%A8%D7%99%D7%9D.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,7,315,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%90%D7%99%D7%9C%D7%9F-%D7%A1%D7%95%D7%A4%D7%A8-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%92%D7%A0%D7%99%D7%91%D7%94-%D7%A1%D7%A4%D7%A8%D7%95%D7%AA%D7%99%D7%AA-%D7%A2%D7%A2-2664-04-17.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,2,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%90%D7%99%D7%9C%D7%9F-%D7%A1%D7%95%D7%A4%D7%A8-%D7%A4%D7%A1%D7%93-%D7%A2%D7%A2-35779-05-17-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94-%D7%97%D7%99%D7%95%D7%91-%D7%A8%D7%90%D7%A9-%D7%A2%D7%99%D7%A8-%D7%95%D7%92%D7%96%D7%91%D7%A8-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%9C%D7%94%D7%A9%D7%99%D7%91-%D7%9E%D7%9B%D7%99%D7%A1%D7%9D-%D7%A2%D7%A9%D7%A8%D7%95%D7%AA-%D7%90%D7%9C%D7%A4%D7%99-%E2%82%AA.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,2,17,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%94%D7%9E%D7%A6%D7%90%D7%AA-%D7%9B%D7%AA%D7%91%D7%99-%D7%91%D7%99-%D7%93%D7%99%D7%9F-%D7%91%D7%90%D7%9E%D7%A6%D7%A2%D7%95%D7%AA-%D7%A0%D7%98-%D7%94%D7%9E%D7%A9%D7%A4%D7%98.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,9,928,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%93%D7%95%D7%99%D7%93%D7%95%D7%91-%D7%9E%D7%95%D7%98%D7%95%D7%9C%D7%94-%D7%94%D7%92%D7%93%D7%A8%D7%AA-%D7%90%D7%93%D7%9D-%D7%A2%D7%9D-%D7%9E%D7%95%D7%92%D7%91%D7%9C%D7%95%D7%AA.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,98,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%93%D7%95%D7%99%D7%93%D7%95%D7%91-%D7%9E%D7%95%D7%98%D7%95%D7%9C%D7%94-%D7%A4%D7%A1%D7%93-%D7%A2%D7%91%D7%9C-33292-04-15-%D7%94%D7%9E%D7%95%D7%A1%D7%93-%D7%9C%D7%91%D7%99%D7%98%D7%95%D7%97-%D7%9C%D7%90%D7%95%D7%9E%D7%99-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%A2%D7%9C-%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%95%D7%A2%D7%A7%D7%A8%D7%AA-%D7%91%D7%99%D7%AA-%D7%A0%D7%9B%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,12,138,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%9C%D7%90%D7%94-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%A4%D7%9C%D7%A1%D7%98%D7%99%D7%A0%D7%99%D7%9D-%D7%94%D7%9E%D7%95%D7%A2%D7%A1%D7%A7%D7%99%D7%9D-%D7%91%D7%9E%D7%99%D7%A0%D7%94%D7%9C-%D7%94%D7%90%D7%96%D7%A8%D7%97%D7%99-%D7%96%D7%9B%D7%90%D7%99%D7%9D-%D7%9C%D7%A9%D7%9B%D7%A8-%D7%9E%D7%99%D7%A0%D7%99%D7%9E%D7%95%D7%9D.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,MEDIUM,27,950,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%9C%D7%90%D7%94-%D7%92%D7%9C%D7%99%D7%A7%D7%A1%D7%9E%D7%9F-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%A4%D7%99%D7%98%D7%95%D7%A8%D7%99-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%A9%D7%94%D7%95%D7%A2%D7%A1%D7%A7%D7%95-%D7%91%D7%A0%D7%99%D7%92%D7%A8%D7%99%D7%94-%D7%95%D7%A4%D7%95%D7%A8%D7%95%D7%9D-%D7%9C%D7%90-%D7%A0%D7%90%D7%95%D7%AA.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,9,161,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%90%D7%A8%D7%92%D7%95%D7%9F-%D7%A2%D7%95%D7%91%D7%93%D7%99%D7%9D-%D7%99%D7%A6%D7%99%D7%92-%D7%A9%D7%9C-%D7%94%D7%92%D7%A0%D7%A0%D7%95%D7%AA-%D7%94%D7%9E%D7%97%D7%A0%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%A9%D7%A8%D7%90%D7%9C.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,1,25,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%94%D7%A4%D7%9C%D7%99%D7%99%D7%AA-%D7%90%D7%99%D7%A9%D7%94-%D7%91%D7%A7%D7%91%D7%9C%D7%94-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94.pdf,https://jus-tice.co.il/employment-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,0,43,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
https://jus-tice.co.il/wp-content/uploads/2019/03/%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%90%D7%A8%D7%A6%D7%99-%D7%9C%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%A9-%D7%A8%D7%95%D7%A0%D7%99%D7%AA-%D7%A8%D7%95%D7%96%D7%A0%D7%A4%D7%9C%D7%93-%D7%A4%D7%A1%D7%93-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%96%D7%9B%D7%90%D7%95%D7%AA-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%91%D7%9E%D7%A9%D7%A4%D7%97%D7%94-%D7%A4%D7%95%D7%9C%D7%99%D7%92%D7%9E%D7%99%D7%AA-%D7%9C%D7%94%D7%91%D7%98%D7%97%D7%AA-%D7%94%D7%9B%D7%A0%D7%A1%D7%94-%D7%A0%D7%A4%D7%A8%D7%93%D7%AA.pdf,https://jus-tice.co.il/family-law-needs-slug-review/,UNKNOWN,NEEDS_CONTENT_REVIEW,LOW,1,161,301_IF_APPROVED,NO,DRAFT_NOT_EXECUTED,Do not execute before owner approval and final target verification.
