post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,practice_area_ids,practice_area_names,category_ids,tag_ids
3499,articles,publish,http://jus-tice.co.il/divorce-with-consent/,%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%94%d7%a1%d7%9b%d7%9e%d7%94,גירושין בהסכמה,282,2021-05-29,2022-06-12,392,גירושין,,
3473,articles,publish,http://jus-tice.co.il/search-engine-optimization/,%d7%90%d7%95%d7%a4%d7%98%d7%99%d7%9e%d7%99%d7%96%d7%a6%d7%99%d7%94-%d7%9c%d7%9e%d7%a0%d7%95%d7%a2%d7%99-%d7%97%d7%99%d7%a4%d7%95%d7%a9-seo-%d7%a7%d7%99%d7%93%d7%95%d7%9d-%d7%90%d7%aa%d7%a8%d7%99,קידום אתר אינטרנט במנועי חיפוש | אופטימיזציה למנועי חיפוש SEO | קידום אורגני,282,2021-05-28,2023-05-10,,,,
3468,articles,publish,http://jus-tice.co.il/2018-2019-major-supreme-court-ruling/,%d7%a4%d7%a1%d7%a7%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%a8%d7%9b%d7%96%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%91%d7%99%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%94%d7%a2%d7%9c%d7%99%d7%95%d7%9f-%d7%9c%d7%a9,פסקי דין מרכזיים של בית המשפט העליון לשנת המשפט 2019-2018,282,2021-05-28,2021-05-28,,,,
3452,articles,publish,http://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences/,%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%92%d7%95%d7%a8%d7%9e%d7%99%d7%9d-%d7%9e%d7%97%d7%9e%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%a2%d7%95,על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה&#8221;ב,282,2021-05-27,2021-08-13,170,משפט פלילי,,
3450,articles,publish,http://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging/,%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%a9%d7%9c%d7%91-%d7%94%d7%94%d7%a7%d7%a8%d7%90%d7%94-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%90%d7%a8%d7%94%d7%91,מעצר בארה&#8221;ב שלב ההקראה  – עו&#8221;ד פלילי ארה&#8221;ב,282,2021-05-27,2021-05-27,170,משפט פלילי,,
3430,articles,publish,http://jus-tice.co.il/how-to-find-a-professional-web-development-agency/,%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%90%d7%aa%d7%a8%d7%99%d7%9d-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%a0%d7%99%d7%9d,כיצד למצוא חברה לפיתוח אתרים,282,2021-05-26,2021-05-27,,,,
3428,articles,publish,http://jus-tice.co.il/what-to-avoid-when-hiring-a-web-design-company/,%d7%9e%d7%9e%d7%94-%d7%9c%d7%94%d7%99%d7%9e%d7%a0%d7%a2-%d7%91%d7%a2%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a2%d7%99%d7%a6%d7%95%d7%91-%d7%90%d7%aa%d7%a8%d7%99%d7%9d,ממה להימנע בעת העסקת חברה לעיצוב אתרים,282,2021-05-26,2021-05-26,,,,
3417,articles,publish,http://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%94%d7%97%d7%96%d7%a7%d7%aa-%d7%a7%d7%a0%d7%90%d7%91%d7%99%d7%a1-%d7%99%d7%99%d7%a6%d7%95%d7%a8-%d7%94%d7%9b%d7%a0%d7%94-%d7%95%d7%94%d7%a4%d7%a7%d7%94-%d7%a9%d7%9c,"עונש החזקת קנאביס, ייצור, הכנה והפקה של סם ועוד",282,2021-05-26,2021-05-26,,,,
3410,articles,publish,http://jus-tice.co.il/psakdin/%D7%92%D7%99%D7%93%D7%95%D7%9C-%D7%94%D7%95%D7%9F-%D7%91%D7%9C%D7%AA%D7%99-%D7%9E%D7%95%D7%A1%D7%91%D7%A8-%D7%9E%D7%A1-%D7%94%D7%9B%D7%A0%D7%A1%D7%94/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%99%d7%a2%d7%9c-%d7%99%d7%99%d7%98%d7%91-%d7%92%d7%99%d7%93%d7%95%d7%9c-%d7%94%d7%95%d7%9f-%d7%91%d7%9c%d7%aa%d7%99-%d7%9e%d7%95%d7%a1%d7%91%d7%a8-%d7%9e%d7%a1,השופטת יעל ייטב: גידול הון בלתי מוסבר מס הכנסה,282,2021-05-26,2021-05-26,,,,
3406,articles,publish,http://jus-tice.co.il/psakdin/%D7%A9%D7%97%D7%A8%D7%95%D7%A8-%D7%9E%D7%95%D7%A7%D7%93%D7%9D-%D7%A9%D7%9C-%D7%90%D7%A1%D7%99%D7%A8-%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%91%d7%93%d7%99%d7%9e%d7%95%d7%a1-%d7%9e%d7%a9%d7%94-%d7%9e%d7%9b%d7%9c%d7%99%d7%a1-%d7%a9%d7%97%d7%a8%d7%95%d7%a8-%d7%9e%d7%95%d7%a7%d7%93%d7%9d-%d7%a9%d7%9c-%d7%90,השופט בדימוס משה מכליס: שחרור מוקדם של אסיר שהורשע בגין ביצוע מעשה מגונה בקטינה,282,2021-05-26,2021-05-26,,,,
3402,articles,publish,http://jus-tice.co.il/web-development-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9c%d7%91%d7%a0%d7%99%d7%99%d7%aa-%d7%90%d7%aa%d7%a8-%d7%90%d7%99%d7%a0%d7%98%d7%a8%d7%a0%d7%98-%d7%9e%d7%a7%d7%95%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f,הסכם לבניית אתר אינטרנט מקוון (אונליין),282,2021-05-26,2021-05-26,,,,
3393,articles,publish,http://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%97%D7%99%D7%99%D7%91-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%9C%D7%94%D7%A9%D7%AA%D7%AA%D7%A3-%D7%91%D7%97%D7%95%D7%91%D7%95%D7%AA/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%97%d7%99%d7%99%d7%91-%d7%92%d7%a8%d7%95%d7%a9%d7%94-%d7%9c%d7%94%d7%a9%d7%aa%d7%aa%d7%a3-%d7%91%d7%97%d7%95%d7%91%d7%95%d7%aa,תביעה לחייב גרושה להשתתף בחובות,282,2021-05-26,2021-05-26,,,,
3381,articles,publish,http://jus-tice.co.il/prenuptial-agreement-sample/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%94%d7%95%d7%a8%d7%93%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,הסכם ממון דוגמא | הורדת הסכם ממון,282,2021-05-22,2021-06-01,68,דיני משפחה,,
3371,articles,publish,http://jus-tice.co.il/prenuptial-agreements-overview/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-2,הסכם ממון,282,2021-05-22,2022-12-11,68,דיני משפחה,,
3364,articles,publish,http://jus-tice.co.il/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%92%D7%91%D7%95%D7%94%D7%94-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%92%d7%91%d7%95%d7%94%d7%94-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d-4112031-%d7%a9%d7%97,"פיצוי גבוהה תאונת דרכים 4,112,031 ש&#8221;ח",282,2021-05-13,2021-05-13,76,דיני נזיקין,,
3363,articles,publish,http://jus-tice.co.il/%D7%99%D7%A6%D7%97%D7%A7-%D7%A4%D7%95%D7%92%D7%A8%D7%A9%D7%99%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%90%D7%99%D7%A0%D7%98%D7%9C-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a0%d7%92%d7%93-%d7%90%d7%99%d7%a0%d7%98%d7%9c,הסכם רילוקיישין תביעת עבודה נגד אינטל,282,2021-05-13,2021-05-13,,,,
3353,articles,publish,http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a0%d7%90%d7%94,ביטול הרשעה עבירות הונאה,282,2021-05-13,2021-05-13,170,משפט פלילי,,
3347,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%95%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%91%d7%aa-%d7%96%d7%95%d7%92-%d7%95%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d,עונש פלילי תקיפת בת זוג ועבירות איומים,282,2021-05-13,2021-05-13,170,משפט פלילי,,
3334,articles,publish,http://jus-tice.co.il/powerful-seo-tools-for-your-law-firm/,5-%d7%9b%d7%9c%d7%99-seo-%d7%a2%d7%95%d7%a6%d7%9e%d7%aa%d7%99%d7%99%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%a9%d7%9c%d7%9a,5 כלי SEO עוצמתיים למשרד עורכי הדין שלך,282,2021-05-07,2021-05-07,,,,
3328,articles,publish,http://jus-tice.co.il/%D7%93%D7%99%D7%9F-%D7%95%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%A9%D7%9B%D7%A8%D7%95%D7%AA-%D7%9C%D7%A0%D7%94%D7%92%D7%99%D7%9D/,%d7%93%d7%99%d7%9f-%d7%95%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%99%d7%a7%d7%95%d7%a8%d7%aa-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%aa-%d7%a9%d7%9b%d7%a8%d7%95%d7%aa-%d7%9c%d7%a0%d7%94%d7%92%d7%99%d7%9d,דין וחשבון ביקורת בדיקות שכרות לנהגים,282,2021-05-07,2021-05-07,,,,
3315,articles,publish,http://jus-tice.co.il/blood-alcohol-content-breathalyzer/,%d7%9e%d6%b7%d7%93-%d7%a9%d6%b4%d7%81%d7%9b%d6%bc%d7%95%d6%b9%d7%a8%d7%95%d6%bc%d7%aa,מַד שִׁכּוֹרוּת | בודק נשימה ראייתי,282,2021-05-07,2021-05-07,,,,
3310,articles,publish,http://jus-tice.co.il/yanshuf-breathalyzer-test/,%d7%9e%d7%9b%d7%a9%d7%99%d7%a8-%d7%94%d7%99%d7%a0%d7%a9%d7%95%d7%a3,מכשיר הינשוף,282,2021-05-07,2021-05-07,,,,
3306,articles,publish,http://jus-tice.co.il/how-much-does-prenup-cost/,%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,כמה עולה הסכם ממון?,282,2021-05-06,2021-06-01,68,דיני משפחה,,
3300,articles,publish,http://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,ביטול הסכם ממון,282,2021-05-06,2021-06-01,68,דיני משפחה,,
3274,articles,publish,http://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer/,%d7%9e%d7%94-%d7%9c%d7%a7%d7%97%d7%aa-%d7%91%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,מה צריך לדעת לפני שכירת עורך דין פלילי,282,2021-05-04,2024-04-04,170,משפט פלילי,,
3271,articles,publish,http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%A9%D7%95%D7%9B%D7%A8%D7%99%D7%9D-%D7%A0%D7%92%D7%93-%D7%94%D7%9E%D7%A9%D7%9B%D7%99%D7%A8%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9B%D7%A0%D7%92%D7%93/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9c-%d7%a9%d7%95%d7%9b%d7%a8%d7%99%d7%9d-%d7%a0%d7%92%d7%93-%d7%94%d7%9e%d7%a9%d7%9b%d7%99%d7%a8%d7%94-%d7%95%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9b%d7%a0,תביעה של שוכרים נגד המשכירה ותביעה שכנגד (ת&#8221;א 53375-11-18),282,2021-05-04,2021-05-04,,,,
3265,articles,publish,http://jus-tice.co.il/standards-of-medical-fitness-to-drive/,%d7%aa%d7%a7%d7%a0%d7%99%d7%9d-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%a0%d7%99%d7%9d-%d7%9c%d7%94%d7%aa%d7%90%d7%9e%d7%94-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9c%d7%a0%d7%94%d7%99%d7%92%d7%94-%d7%9e,תקנים מעודכנים להתאמה רפואית לנהיגה מרב&#8221;ד,282,2021-05-03,2021-05-03,,,,
3263,articles,publish,http://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,%d7%9e%d7%94-%d7%96%d7%94-%d7%9e%d7%a8%d7%91%d7%b4%d7%93-%d7%9e%d7%99%d7%93%d7%a2-%d7%a2%d7%9c-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97,מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים,282,2021-05-03,2021-05-03,,,,
3254,articles,publish,http://jus-tice.co.il/medical-institute-for-road-safety/,%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97%d7%95%d7%aa-%d7%91%d7%93%d7%a8%d7%9b%d7%99%d7%9d,המכון הרפואי לבטיחות בדרכים,282,2021-05-03,2021-05-03,,,,
3250,articles,publish,http://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%AA-%D7%90%D7%AA%D7%A8%D7%99%D7%9D/,%d7%91%d7%a0%d7%99%d7%99%d7%aa-%d7%90%d7%aa%d7%a8%d7%99%d7%9d,בניית אתרים,282,2021-05-02,2021-08-19,,,,
3242,articles,publish,http://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%a9%d7%9c-%d7%94%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%a7%d7%a8,מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם,282,2021-04-28,2021-04-28,76,דיני נזיקין,,
3237,articles,publish,http://jus-tice.co.il/punishment-for-offenses-of-causing-death-in-road-accidents/,%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%91%d7%a2%d7%91,מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים,282,2021-04-28,2021-04-28,170,משפט פלילי,,
3231,articles,publish,http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%94%D7%95%D7%90-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F/,%d7%94%d7%90%d7%9d-%d7%9b%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%94%d7%95%d7%90-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,האם כל הסכם בין בני זוג הוא הסכם ממון?,282,2021-04-28,2021-04-28,,,,
3222,articles,publish,http://jus-tice.co.il/car-accident-auto-injury-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%aa%d7%90%d7%95%d7%a0%d7%95%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d,עורך דין תאונות דרכים,282,2021-04-27,2021-04-28,76,דיני נזיקין,,
3218,articles,publish,http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A2%D7%9C-%D7%94%D7%A4%D7%A6%D7%AA-%D7%AA%D7%9B%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a2%d7%9c-%d7%94%d7%a4%d7%a6%d7%aa-%d7%aa%d7%9b%d7%a0%d7%99%d7%9d-%d7%9e%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%98%d7%9c%d7%92%d7%a8%d7%9d,עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת&#8221;פ 19991-07-20,282,2021-04-26,2021-04-26,170,משפט פלילי,,
3211,articles,publish,http://jus-tice.co.il/prenuptial-agreement-for-second-marriage/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%a4%d7%a8%d7%a7-%d7%91,הסכם ממון בפרק ב',282,2021-04-25,2021-06-01,68,דיני משפחה,,
3207,articles,publish,http://jus-tice.co.il/marital-property-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a2%d7%9c-%d7%93%d7%99%d7%a8%d7%94,הסכם ממון על דירה |  מתי הסכם ממון לא תופס,282,2021-04-25,2023-12-30,68,דיני משפחה,,
3202,articles,publish,http://jus-tice.co.il/returning-resident-rights-determining-tax-rate/,%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%aa%d7%95%d7%a9%d7%91-%d7%97%d7%95%d7%96%d7%a8-%d7%95%d7%aa%d7%99%d7%a7-%d7%95%d7%a7%d7%91%d7%99%d7%a2%d7%aa-%d7%a9%d7%99%d7%a2%d7%95%d7%a8-%d7%94%d7%9e%d7%a1,זכויות תושב חוזר ותיק וקביעת שיעור המס על מכירת מניות,282,2021-04-22,2021-04-22,,,,
3196,articles,publish,http://jus-tice.co.il/common-law-marriage/,%d7%9e%d7%94%d7%9d-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8,מהם ידועים בציבור?,282,2021-04-20,2021-06-01,68,דיני משפחה,,
3191,articles,publish,http://jus-tice.co.il/living-apart-together-legal-rights/,%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8-%d7%9c%d7%9c%d7%90-%d7%9e%d7%92%d7%95%d7%a8%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d,ידועים בציבור ללא מגורים משותפים,282,2021-04-16,2021-06-01,68,דיני משפחה,,
3188,articles,publish,http://jus-tice.co.il/cohabitation-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%97%d7%99%d7%99%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%99%d7%9d,הסכם חיים משותפים,282,2021-04-16,2021-06-01,68,דיני משפחה,,
3164,articles,publish,http://jus-tice.co.il/what-is-bitcoin-and-how-does-it-work/,%d7%9e%d7%94%d7%95-%d7%91%d7%99%d7%98%d7%a7%d7%95%d7%99%d7%9f-%d7%95%d7%90%d7%99%d7%9a-%d7%96%d7%94-%d7%a2%d7%95%d7%91%d7%93,מה זה ביטקוין ואיך זה עובד? מטבעות קריפטוגרפיים,282,2021-04-11,2023-04-02,,,,
3157,articles,publish,http://jus-tice.co.il/what-is-a-divorce-settlement-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,הסכם גירושין,282,2021-04-09,2022-11-05,68,דיני משפחה,,
3147,articles,publish,http://jus-tice.co.il/cohabitation-property-rights-for-unmarried-couples/,%d7%97%d7%9c%d7%95%d7%a7%d7%aa-%d7%a8%d7%9b%d7%95%d7%a9-%d7%91%d7%99%d7%9f-%d7%99%d7%93%d7%95%d7%a2%d7%99%d7%9d-%d7%91%d7%a6%d7%99%d7%91%d7%95%d7%a8,חלוקת רכוש בין ידועים בציבור,282,2021-04-06,2021-08-17,68,דיני משפחה,,
3130,articles,publish,http://jus-tice.co.il/free-divorce-agreement-template/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%aa%d7%91%d7%a0%d7%99%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,הסכם גירושין דוגמא | תבנית הסכם גירושין | טופס הסכם גירושין בחינם,282,2021-03-31,2021-08-19,68,דיני משפחה,,
3118,articles,publish,http://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a2%d7%9c%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9,כמה עולה הסכם גירושין? | עלות הסכם גירושין,282,2021-03-29,2021-06-01,68,דיני משפחה,,
3113,articles,publish,http://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,ביטול הסכם גירושין,282,2021-03-26,2021-06-01,68,דיני משפחה,,
3095,articles,publish,http://jus-tice.co.il/apply-for-police-criminal-information-certificates/,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%aa%d7%a2%d7%95%d7%93%d7%aa-%d7%9e%d7%99%d7%93%d7%a2-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,טופס בקשה לתעודת מידע פלילי | תעודת יושר | היעדר מרשם פלילי,282,2021-03-25,2021-03-25,170,משפט פלילי,,
3080,articles,publish,http://jus-tice.co.il/what-should-a-divorce-settlement-agreement-include/,%d7%9e%d7%94-%d7%9b%d7%95%d7%9c%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f,מה כולל הסכם גירושין?,282,2021-03-23,2024-02-25,68,דיני משפחה,,
3069,articles,publish,http://jus-tice.co.il/%D7%9C%D7%90-%D7%9E%D7%97%D7%95%D7%A1%D7%9F-%D7%94%D7%90%D7%9D-%D7%9E%D7%A2%D7%A1%D7%99%D7%A7-%D7%99%D7%9B%D7%95%D7%9C-%D7%9C%D7%9E%D7%A0%D7%95%D7%A2-%D7%A2%D7%95%D7%91%D7%93-%D7%9C%D7%9C%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%AA-%D7%A7%D7%95%D7%A8%D7%95%D7%A0%D7%94/,%d7%9c%d7%90-%d7%9e%d7%97%d7%95%d7%a1%d7%9f-%d7%94%d7%90%d7%9d-%d7%9e%d7%a2%d7%a1%d7%99%d7%a7-%d7%99%d7%9b%d7%95%d7%9c-%d7%9c%d7%9e%d7%a0%d7%95%d7%a2-%d7%90%d7%aa-%d7%94%d7%aa%d7%99%d7%99%d7%a6%d7%91,לא מחוסן: האם מעסיק יכול למנוע את התייצבותו לעבודה של עובד המסרב להציג אחת לשבוע בדיקת קורונה שלילית,282,2021-03-21,2021-03-21,,,,
