full_name,entity_type,guide_code,sample_source_url
יוספזון בוסני חברת עורכי דין ומגשרים,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
יוריסט-עפרוני משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
יורם מושקט ושות',firm,G2,https://www.bdicode.com/bdilaw2025/29/
ינון ברקאי ושות' - משרד עורכי דין ונוטריון,firm,G2,https://www.bdicode.com/bdilaw2025/17/
יניר הראל ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
יסמין צח משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/18/
"יעיש צברי משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
"יעל אמר רוזנברג חברת עו"" ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"יעל גיל, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"יעל גרוסמן, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
"יעקב (קובי) בר-לב, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
"יעקב אמסטר ושות', עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"יעקב בלס, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
יעקב גרסון משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
יעקב דהן ושות' - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"יעקב פלדשטיין חברת עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/28/
"יעקב פלדשטיין, חברת עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
יעקב שפיגלמן ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"יפעת שחר שורמן חברת עו""ד ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
יצחק לומברוזו ושות' עורכי דין ונוטריונים,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
יקותיאל ושות',firm,G2,https://www.bdicode.com/bdilaw2025/19/
"ירום הלוי, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"ירום הלוי, עורך דין",firm,G2,https://www.bdicode.com/bdilaw2025/26/
"ירון אלדר, פלר, שורץ ושות' עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/20/
"ירון אלדר, פלר, שורץ ושות' עורכי דין - YETAX",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"ירון גיגי, עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
ירון זאבי - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"ירון שידלו, יצחקי ושות' משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
יריב בר - דיין עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
יריב בר-דיין משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
"ירקוני שנהב ושות' - משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"ירקוני, שנהב ושות' - משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"ישי מויאל משרד עו""ד וגישור",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ישראלי - שגב ושות משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
כהן קוניוק ושות' משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"כהן קצב, קרן, דהן ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/19/
כהן&זיידן - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"כהן, דה-פריס, שטדלר ושות' (הרצוג פטנטים)",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_Patent_Prosecution
"כהן, סטרשנוב,- משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/35/
"כהן, ערב ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
"כהן-קצב, קרן, דהן ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"כהנוב, כרמי ושות', עורכי-דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
כורש ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
כנרת זמור פרנקו - משרד עורכי דין נוטריון וגישור,firm,G2,https://www.bdicode.com/bdilaw2025/31/
כספי ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
כספי סרור - עורכי דין ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"כספי סרור ושות', משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/27/
"כפיר זאב, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"כץ גבע איצקוביץ משרד עו""ד KGI",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
כרמי בוסתנאי משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
"ל. סנדה, להב ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/21/
"ל. סנדה, להב ושות' - חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
ל. עמידור ושות' משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
לאור גבאי - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
"לב - קורן, שושני, זיני, בן - נעים",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"לב-קורן, שושני, זיני, בן-נעים - משרד עורכי דין ונוטריונים",firm,G2,https://www.bdicode.com/bdilaw2025/19/
להב את כהן חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"לוטי ושות', מקבוצת CDS-LUTHI",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_ליטיגציה
לוי - מונק - אלנתן עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
"לוי טילר נרדיה הר-צבי ברא""ז ושות' - חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"לוי-אטינגר, נקדימון ושות' - משרד עו""ד ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
"לוינסון-דרור, משרד עורכי דין לדיני סביבה ובטיחות",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
"לויתן, שרון ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
"לויתן, שרון ושות' עורכי דין ונוטריונים",firm,G2,https://www.bdicode.com/bdilaw2025/27/
לוכטנשטיין לוי בן שטרית - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/38/
לוסטיגמן לפלר ושות',firm,G2,https://www.bdicode.com/bdilaw2025/32/
"לוסטיגמן לפלר ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
לוסי מאיר- משרד עורכי דין וגישור,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"ליאור מרקוביץ' ושות', משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
ליאור שבי - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לשון_הרע
ליאור שבי משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/21/
ליאורה גרושקביץ חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תחבורה
"ליאורה טורלבסקי, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הגירה_ואזרחות
ליאן קהת חברת עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
ליאן קהת משרד עורכי דין נוטריון וגישור,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליאת זך - חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"ליאת פסטרנק-אלקיים, עו""ד ומגשרת",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליאת שקלרז הורוביץ - עורכי דין וגישור,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליבליך - מוזר - גליק,firm,G2,https://www.bdicode.com/bdilaw2025/34/
ליבליך-מוזר-גליק עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לשון_הרע
ליבן קובי עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
"ליבן קובי, עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
ליז קרני משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליטבק לזר ושות ',firm,G2,https://www.bdicode.com/bdilaw2025/35/
ליטבק לזר ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
"ליטל יעקובוביץ דראי, משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליכט פטרן ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"ליכט פטרן ושות' משרד עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"לימור בן-נון נחמני ושות', עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"לימור חלימי, משרד עו""ד וגישור",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"לימור חלימי-משרד עו""ד לדיני משפחה, צוואות, ירושות וגישור",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"לימור מסר, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ליעד וטשטיין ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/קניין_רוחני_ליטיגציה
ליעד ורצהיזר עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לשון_הרע
ליפא ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/אגודות_שיתופיות
ליפא ליאור ושות' משרד עורכי-דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
ליפא מאיר ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משרדי_עורכי_דין_מובילים_בפעילות_פרו_בונו_ותרומה_לקהילה
"ליקול טמסוט, משרד עו""ד ונוטריון",firm,G2,https://www.bdicode.com/bdilaw2025/21/
"ליקול טמסוט, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_צבא_ובטחון
"לירון רותם, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/35/
לירון שיינקמן - משרד עורכי דין וגישור,person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"לירז בן שטרית כ""ץ חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
לירן זילברמן עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/32/
"לירן ינקוביץ משרד עו""ד ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_אינטרנט
לפידות עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/35/
"לשם - קיפרמן, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תחבורה
"לשם-קיפרמן, משרד עורכי דין ונוטריון",firm,G2,https://www.bdicode.com/bdilaw2025/34/
מ. פסי ושות',firm,G2,https://www.bdicode.com/bdilaw2025/23/
מ. שיפמן ושות' - משרד עורכי דין וגישור,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
מ. תגר - עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
מאור לוי משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/33/
מאור עזרן חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"מאי מרקוביץ, משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
מאיה הרצברג אלון - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
מאיה ויסמן עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"מאיה ויסמן, עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/31/
מאיה רוטנברג חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
מאיה רוטנברג משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"מאיר מזרחי עם א. רפאל ושות', עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/20/
מאיר מזרחי עם א.רפאל ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
מאירסון ראובן ושות' עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
"מגי הלפרין, משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
מויאל מלאכי ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"מוסקוביץ, אזרואל - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
מור ושות' חברת עורכי דין ונוטריון,firm,G2,https://www.bdicode.com/bdilaw2025/34/
מורן חביב ושות'&יוסף גיא מוסרי,firm,G2,https://www.bdicode.com/bdilaw2025/19/
מורן סמון - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
מורן סמון- חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"מושקוביץ-סטיס, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
"מזור, חכים, בית הלחמי ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"מחלב בר-און, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"מטרי מאירי וכט ושות', עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/25/
"מטרי, מאירי, וכט ושות' עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_ספורט
"מיכאל גבור - חברת עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
מיכאל וייס משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"מיכאל רוזן, עורכי דין",firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיסוי_מונציפאלי
"מיכאל שטיינבך, משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/נדלן
מיכאל שיין ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לקוחות_פרטיים_נאמנויות_וניהול_הון_משפחתי
"מיכאל, אדרי, שטקל ושות'- משרד עורכי דין ונוטריון",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
מיכל גלקין גולן ושות',firm,G2,https://www.bdicode.com/bdilaw2025/18/
"מיכל ליפשיץ, גישור",person,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מגשרים
מיכל לנדאו עורכת-דין ומגשרת,person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
מיכל מוזס חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"מיכל מוזס, חברת עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/31/
מיכל סער - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תכנון_ובניה
"מיכל שקד, עו""ד ומגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
מילר ושות' - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
מילר ושות' - משרד עורכי-דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"מינצר, נסים, ברזידה ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"מירב רמון אפרים, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"מירה רום פלאי שופטת בדימוס, מגשרת",person,G1,https://www.duns100.co.il/rating/עורכי_דין/גישור_משפחה_וירושה
"מירון, בן ציון ופריבס, עורכי דין ונוטריונים",firm,G2,https://www.bdicode.com/bdilaw2025/35/
מישר ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
מיתר | עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/איכות_הסביבה
מנור שוסטר עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/17/
מנור תמרי - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/זכיינות
מנור-שוסטר - סיגון הלוי עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
"מנשה - רון, עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
מעיין חיימוביץ משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"מעיין קוסלבסקי, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/מלכרים
"מקוב, נוף, הוברמן ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"מרדכי - חסקל, משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/בלוקציין_ומטבעות__קריפטוגרפים
מרדכי לוין - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
מרדכי תגר - עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/27/
מרקמן טומשין ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח
משה גביזון - משרד עורכי דין ונוטריון,firm,G2,https://www.bdicode.com/bdilaw2025/31/
משה גביזון משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
משה יוחאי- משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"משה מזרחי, נח, קריגל - עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
משה נסים רינקוב סנדרוביץ',firm,G2,https://www.bdicode.com/bdilaw2025/25/
"משה שרמן - משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"משה שרמן עו""ד",firm,G2,https://www.bdicode.com/bdilaw2025/26/
משרד | ולדמן-דוד-זוכוביצקי עורכי-דין,firm,G2,https://www.bdicode.com/bdilaw2025/25/
"משרד עו""ד אבי שינדלר",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"משרד עו""ד אביטל קזלו",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"משרד עו""ד אטי אברהמי-ארז",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"משרד עו""ד בנדל רונן",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"משרד עו""ד ונוטריון ריול עדיקה",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ביטוח_לאומי
"משרד עו""ד יעקב בלס",firm,G2,https://www.bdicode.com/bdilaw2025/31/
"משרד עו""ד נסים שלם ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"משרד עו""ד פיני אביב",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"משרד עו""ד קטי טל",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"משרד עו""ד שירלי טבקמן פלגי",firm,G2,https://www.bdicode.com/bdilaw2025/31/
משרד עו''ד אטי אברהמי,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
משרד עורכי דין איתי בר עוז,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
משרד עורכי דין דוד בכור,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
משרד עורכי דין כבריאן מזר,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
משרד עורכי דין לאור גבאי,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
משרד עורכי דין נאווה זרנגר,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
משרד עורכי דין פירון,firm,G1,https://www.duns100.co.il/rating/משרדי_עורכי_דין/מיזוגים_ורכישות
משרד עורכי-דין | ולדמן-דוד-זוכוביצקי,firm,G2,https://www.bdicode.com/bdilaw2025/35/
מתן חודורוב משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הגירה_ואזרחות
מתת פלסנר משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/31/
"מתת פלסנר, חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
נ. בן חיים ושות' עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/לשון_הרע
"נ. פינברג ושות' - עורכי דין, דיני עבודה",firm,G2,https://www.bdicode.com/bdilaw2025/23/
"נ. פינברג ושות', עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
נאוה הנס - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
נאוה פרס משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"נאוה פרס, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/31/
נאמן זקן ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
"נאמן זקן ושות', חברת עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/21/
נבו מולסון עורכי דין לרשלנות רפואית,firm,G2,https://www.bdicode.com/bdilaw2025/27/
נבו מולסון עורכי דין רשלנות רפואית,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/רשלנות_רפואית
"נגבי, כהן ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
נדב גרינולד משרד עורכי דין פלילי,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"נדב גרינולד, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/26/
נדב לב חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"נוב, שניר ושות' עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/38/
"נוב, שניר ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
נוסבאום עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני__מיסים
"נח ושות', משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/18/
נחמני - בר -משרד עורכות ועורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_צבא_ובטחון
נחשון & פריידין,firm,G2,https://www.bdicode.com/bdilaw2025/38/
נחשון פריידין עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/תובענות_ייצוגיות
נטלי עברון משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
נילי שץ,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
ניר יסלוביץ חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משפט_פלילי
"ניר כהן, בן-ארצי ושות'",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/ליטיגציה_מסחרית
"ניר כהן, לשם, בן-ארצי ושות'",firm,G2,https://www.bdicode.com/bdilaw2025/38/
ניר ענבר משפט ספורט,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_ספורט
נסים את כהן - ניסן משרד עורכי דין ונוטריון,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
"נסים את כהן-ניסן עו""ד ונוטריון",firm,G2,https://www.bdicode.com/bdilaw2025/28/
"נעם קולודני, משרד עורכי דין",firm,G2,https://www.bdicode.com/bdilaw2025/18/
נעמי לנדאו ושות' חברת עורכי-דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
"נעמי לנדאו ושות', חברת עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_עבודה
נשיץ ברנדס אמיר,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/משרדי_עורכי_דין_מובילים_בפעילות_פרו_בונו_ותרומה_לקהילה
נשיץ ברנדס אמיר ושות',firm,G1,https://www.duns100.co.il/rating/עורכי_דין/אגודות_שיתופיות
נתי שמחוני ושות' - עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
סאליבן תל אביב (Sullivan & Worcester),firm,G1,https://www.duns100.co.il/rating/עורכי_דין/הייטק
סאליבן תל-אביב,firm,G2,https://www.bdicode.com/bdilaw2025/22/
"סאלם, זרייק ושות' - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/חדלות_פרעון
"סבוראי, האוזמן - משרד עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_צבא_ובטחון
סגל עורכי דין ונוטריונים,firm,G2,https://www.bdicode.com/bdilaw2025/19/
סגל שמחיוב חברת עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
"סהר, סטוביצקי ושות', עורכי דין",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_נזיקין
סודרי קינן חן זהר ושות'- משרד עורכי דין וגישור,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/גבייה_והוצאה_לפועל
"סולוביי, משרד עו""ד",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/התחדשות_עירונית
"סורוקר אגמון נורדמן ריבה, עריכת דין ועריכת פטנטים",firm,G1,https://www.duns100.co.il/rating/עורכי_דין/דיני_משפחה_וירושה
סחף קדוש - משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/19/
סטריקובסקי ושות ' משרד עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/23/
סטרשנוב - משרד עורכי דין,firm,G1,https://www.duns100.co.il/rating/עורכי_דין/צווארון_לבן
סיגון הלוי עורכי דין,firm,G2,https://www.bdicode.com/bdilaw2025/21/
