post_id,post_type,status,title,slug,current_url,current_path,has_articles_prefix,modified,practice_areas,categories,source
3473,article,publish,"קידום אתר אינטרנט במנועי חיפוש | אופטימיזציה למנועי חיפוש SEO | קידום אורגני","search-engine-optimization","https://jus-tice.co.il/articles/search-engine-optimization/","/articles/search-engine-optimization/",YES,2026-05-17T07:54:04,"","",REST_API
3468,article,publish,"פסקי דין מרכזיים של בית המשפט העליון לשנת המשפט 2019-2018","2018-2019-major-supreme-court-ruling","https://jus-tice.co.il/articles/2018-2019-major-supreme-court-ruling/","/articles/2018-2019-major-supreme-court-ruling/",YES,2026-05-16T23:35:15,"","",REST_API
3452,article,publish,"על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה&#8221;ב","us-law-aggravating-factors-in-criminal-sentences","https://jus-tice.co.il/articles/us-law-aggravating-factors-in-criminal-sentences/","/articles/us-law-aggravating-factors-in-criminal-sentences/",YES,2026-05-16T23:35:18,"170","",REST_API
3450,article,publish,"מעצר בארה&#8221;ב שלב ההקראה  &#8211; עו&#8221;ד פלילי ארה&#8221;ב","usa-arraignment-formal-reading-of-criminal-charging","https://jus-tice.co.il/articles/usa-arraignment-formal-reading-of-criminal-charging/","/articles/usa-arraignment-formal-reading-of-criminal-charging/",YES,2026-05-16T23:35:18,"170","",REST_API
3430,article,publish,"כיצד למצוא חברה לפיתוח אתרים","how-to-find-a-professional-web-development-agency","https://jus-tice.co.il/articles/how-to-find-a-professional-web-development-agency/","/articles/how-to-find-a-professional-web-development-agency/",YES,2026-05-16T23:35:18,"","",REST_API
3428,article,publish,"ממה להימנע בעת העסקת חברה לעיצוב אתרים","what-to-avoid-when-hiring-a-web-design-company","https://jus-tice.co.il/articles/what-to-avoid-when-hiring-a-web-design-company/","/articles/what-to-avoid-when-hiring-a-web-design-company/",YES,2026-05-17T07:54:04,"","",REST_API
3417,article,publish,"עונש החזקת קנאביס, ייצור, הכנה והפקה של סם ועוד","punishment-3417","https://jus-tice.co.il/articles/punishment-3417/","/articles/punishment-3417/",YES,2026-05-16T23:53:41,"","",REST_API
3410,article,publish,"השופטת יעל ייטב: גידול הון בלתי מוסבר מס הכנסה","income-tax-judge","https://jus-tice.co.il/articles/income-tax-judge/","/articles/income-tax-judge/",YES,2026-05-16T23:53:50,"","",REST_API
3406,article,publish,"השופט בדימוס משה מכליס: שחרור מוקדם של אסיר שהורשע בגין ביצוע מעשה מגונה בקטינה","judge","https://jus-tice.co.il/articles/judge/","/articles/judge/",YES,2026-05-16T23:53:50,"","",REST_API
3402,article,publish,"הסכם לבניית אתר אינטרנט מקוון (אונליין)","web-development-agreement","https://jus-tice.co.il/articles/web-development-agreement/","/articles/web-development-agreement/",YES,2026-05-17T07:54:06,"","",REST_API
3393,article,publish,"תביעה לחייב גרושה להשתתף בחובות","lawsuit-obligations","https://jus-tice.co.il/articles/lawsuit-obligations/","/articles/lawsuit-obligations/",YES,2026-05-16T23:53:50,"","",REST_API
3381,article,publish,"הסכם ממון דוגמא | הורדת הסכם ממון","prenuptial-agreement-sample","https://jus-tice.co.il/articles/prenuptial-agreement-sample/","/articles/prenuptial-agreement-sample/",YES,2026-05-16T23:35:20,"68","",REST_API
3371,article,publish,"הסכם ממון","prenuptial-agreements-overview","https://jus-tice.co.il/articles/prenuptial-agreements-overview/","/articles/prenuptial-agreements-overview/",YES,2026-05-16T23:35:22,"68","",REST_API
3364,article,publish,"פיצוי גבוהה תאונת דרכים 4,112,031 ש&#8221;ח","car-accident-compensation-4-112-031","https://jus-tice.co.il/articles/car-accident-compensation-4-112-031/","/articles/car-accident-compensation-4-112-031/",YES,2026-05-16T23:53:52,"76","",REST_API
3363,article,publish,"הסכם רילוקיישין תביעת עבודה נגד אינטל","agreement-lawsuit","https://jus-tice.co.il/articles/agreement-lawsuit/","/articles/agreement-lawsuit/",YES,2026-05-16T23:53:52,"","",REST_API
3353,article,publish,"ביטול הרשעה עבירות הונאה","cancellation-conviction-offenses-fraud","https://jus-tice.co.il/articles/cancellation-conviction-offenses-fraud/","/articles/cancellation-conviction-offenses-fraud/",YES,2026-05-16T23:53:52,"170","",REST_API
3347,article,publish,"עונש פלילי תקיפת בת זוג ועבירות איומים","punishment-criminal-offenses","https://jus-tice.co.il/articles/punishment-criminal-offenses/","/articles/punishment-criminal-offenses/",YES,2026-05-16T23:53:54,"170","",REST_API
3334,article,publish,"5 כלי SEO עוצמתיים למשרד עורכי הדין שלך","powerful-seo-tools-for-your-law-firm","https://jus-tice.co.il/articles/powerful-seo-tools-for-your-law-firm/","/articles/powerful-seo-tools-for-your-law-firm/",YES,2026-05-17T07:54:06,"","",REST_API
3328,article,publish,"דין וחשבון ביקורת בדיקות שכרות לנהגים","law-account","https://jus-tice.co.il/articles/law-account/","/articles/law-account/",YES,2026-05-16T23:53:54,"","",REST_API
3315,article,publish,"מַד שִׁכּוֹרוּת | בודק נשימה ראייתי","blood-alcohol-content-breathalyzer","https://jus-tice.co.il/articles/blood-alcohol-content-breathalyzer/","/articles/blood-alcohol-content-breathalyzer/",YES,2026-05-16T23:35:22,"","",REST_API
3310,article,publish,"מכשיר הינשוף","yanshuf-breathalyzer-test","https://jus-tice.co.il/articles/yanshuf-breathalyzer-test/","/articles/yanshuf-breathalyzer-test/",YES,2026-05-16T23:35:24,"","",REST_API
3306,article,publish,"כמה עולה הסכם ממון?","how-much-does-prenup-cost","https://jus-tice.co.il/articles/how-much-does-prenup-cost/","/articles/how-much-does-prenup-cost/",YES,2026-05-16T23:35:24,"68","",REST_API
3300,article,publish,"ביטול הסכם ממון","changing-or-canceling-a-prenuptial-agreement","https://jus-tice.co.il/articles/changing-or-canceling-a-prenuptial-agreement/","/articles/changing-or-canceling-a-prenuptial-agreement/",YES,2026-05-16T23:35:24,"68","",REST_API
3274,article,publish,"מה צריך לדעת לפני שכירת עורך דין פלילי","what-to-consider-when-hiring-a-criminal-lawyer","https://jus-tice.co.il/articles/what-to-consider-when-hiring-a-criminal-lawyer/","/articles/what-to-consider-when-hiring-a-criminal-lawyer/",YES,2026-05-16T23:35:26,"170","",REST_API
3271,article,publish,"תביעה של שוכרים נגד המשכירה ותביעה שכנגד (ת&#8221;א 53375-11-18)","lawsuit-53375-11-18","https://jus-tice.co.il/articles/lawsuit-53375-11-18/","/articles/lawsuit-53375-11-18/",YES,2026-05-16T23:53:54,"","",REST_API
3265,article,publish,"תקנים מעודכנים להתאמה רפואית לנהיגה מרב&#8221;ד","standards-of-medical-fitness-to-drive","https://jus-tice.co.il/articles/standards-of-medical-fitness-to-drive/","/articles/standards-of-medical-fitness-to-drive/",YES,2026-05-17T07:54:06,"","",REST_API
3263,article,publish,"מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים","medical-fitness-tests-for-driving-marvad-info","https://jus-tice.co.il/articles/medical-fitness-tests-for-driving-marvad-info/","/articles/medical-fitness-tests-for-driving-marvad-info/",YES,2026-05-16T23:35:26,"","",REST_API
3254,article,publish,"המכון הרפואי לבטיחות בדרכים","medical-institute-for-road-safety","https://jus-tice.co.il/articles/medical-institute-for-road-safety/","/articles/medical-institute-for-road-safety/",YES,2026-05-16T23:35:29,"","",REST_API
3250,article,publish,"בניית אתרים","article-3250","https://jus-tice.co.il/articles/article-3250/","/articles/article-3250/",YES,2026-05-17T07:54:25,"","",REST_API
3242,article,publish,"מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם","punishment-of-parents-and-relatives-for-negligently-causing-death","https://jus-tice.co.il/articles/punishment-of-parents-and-relatives-for-negligently-causing-death/","/articles/punishment-of-parents-and-relatives-for-negligently-causing-death/",YES,2026-05-16T23:35:29,"76","",REST_API
3237,article,publish,"מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים","punishment-for-offenses-of-causing-death-in-road-accidents","https://jus-tice.co.il/articles/punishment-for-offenses-of-causing-death-in-road-accidents/","/articles/punishment-for-offenses-of-causing-death-in-road-accidents/",YES,2026-05-16T23:35:29,"170","",REST_API
3231,article,publish,"האם כל הסכם בין בני זוג הוא הסכם ממון?","prenuptial-agreement-agreement","https://jus-tice.co.il/articles/prenuptial-agreement-agreement/","/articles/prenuptial-agreement-agreement/",YES,2026-05-16T23:53:57,"","",REST_API
3222,article,publish,"עורך דין תאונות דרכים","car-accident-auto-injury-lawyer","https://jus-tice.co.il/articles/car-accident-auto-injury-lawyer/","/articles/car-accident-auto-injury-lawyer/",YES,2026-05-16T23:35:31,"76","",REST_API
3218,article,publish,"עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת&#8221;פ 19991-07-20","sentencing-punishment-criminal-19991-07-20","https://jus-tice.co.il/articles/sentencing-punishment-criminal-19991-07-20/","/articles/sentencing-punishment-criminal-19991-07-20/",YES,2026-05-16T23:53:57,"170","",REST_API
3211,article,publish,"הסכם ממון בפרק ב&#8217;","prenuptial-agreement-for-second-marriage","https://jus-tice.co.il/articles/prenuptial-agreement-for-second-marriage/","/articles/prenuptial-agreement-for-second-marriage/",YES,2026-05-16T23:35:31,"68","",REST_API
3207,article,publish,"הסכם ממון על דירה |  מתי הסכם ממון לא תופס","marital-property-agreement","https://jus-tice.co.il/articles/marital-property-agreement/","/articles/marital-property-agreement/",YES,2026-05-16T23:35:31,"68","",REST_API
3202,article,publish,"זכויות תושב חוזר ותיק וקביעת שיעור המס על מכירת מניות","returning-resident-rights-determining-tax-rate","https://jus-tice.co.il/articles/returning-resident-rights-determining-tax-rate/","/articles/returning-resident-rights-determining-tax-rate/",YES,2026-05-16T23:35:33,"","",REST_API
3196,article,publish,"מהם ידועים בציבור?","common-law-marriage","https://jus-tice.co.il/articles/common-law-marriage/","/articles/common-law-marriage/",YES,2026-05-16T23:35:33,"68","",REST_API
3191,article,publish,"ידועים בציבור ללא מגורים משותפים","living-apart-together-legal-rights","https://jus-tice.co.il/articles/living-apart-together-legal-rights/","/articles/living-apart-together-legal-rights/",YES,2026-05-16T23:35:33,"68","",REST_API
3188,article,publish,"הסכם חיים משותפים","cohabitation-agreement","https://jus-tice.co.il/articles/cohabitation-agreement/","/articles/cohabitation-agreement/",YES,2026-05-16T23:35:35,"68","",REST_API
3164,article,publish,"מה זה ביטקוין ואיך זה עובד? מטבעות קריפטוגרפיים","what-is-bitcoin-and-how-does-it-work","https://jus-tice.co.il/articles/what-is-bitcoin-and-how-does-it-work/","/articles/what-is-bitcoin-and-how-does-it-work/",YES,2026-05-17T07:54:08,"","",REST_API
3157,article,publish,"הסכם גירושין","what-is-a-divorce-settlement-agreement","https://jus-tice.co.il/articles/what-is-a-divorce-settlement-agreement/","/articles/what-is-a-divorce-settlement-agreement/",YES,2026-05-16T23:35:35,"68","",REST_API
3147,article,publish,"חלוקת רכוש בין ידועים בציבור","cohabitation-property-rights-for-unmarried-couples","https://jus-tice.co.il/articles/cohabitation-property-rights-for-unmarried-couples/","/articles/cohabitation-property-rights-for-unmarried-couples/",YES,2026-05-16T23:35:37,"68","",REST_API
3130,article,publish,"הסכם גירושין דוגמא | תבנית הסכם גירושין | טופס הסכם גירושין בחינם","free-divorce-agreement-template","https://jus-tice.co.il/articles/free-divorce-agreement-template/","/articles/free-divorce-agreement-template/",YES,2026-05-16T23:35:37,"68","",REST_API
3118,article,publish,"כמה עולה הסכם גירושין? | עלות הסכם גירושין","how-much-does-a-divorce-agreement-cost","https://jus-tice.co.il/articles/how-much-does-a-divorce-agreement-cost/","/articles/how-much-does-a-divorce-agreement-cost/",YES,2026-05-16T23:35:37,"68","",REST_API
3113,article,publish,"ביטול הסכם גירושין","cancel-a-divorce-settlement-agreement","https://jus-tice.co.il/articles/cancel-a-divorce-settlement-agreement/","/articles/cancel-a-divorce-settlement-agreement/",YES,2026-05-16T23:35:39,"68","",REST_API
3095,article,publish,"טופס בקשה לתעודת מידע פלילי | תעודת יושר | היעדר מרשם פלילי","apply-for-police-criminal-information-certificates","https://jus-tice.co.il/articles/apply-for-police-criminal-information-certificates/","/articles/apply-for-police-criminal-information-certificates/",YES,2026-05-16T23:35:39,"170","",REST_API
3080,article,publish,"מה כולל הסכם גירושין?","what-should-a-divorce-settlement-agreement-include","https://jus-tice.co.il/articles/what-should-a-divorce-settlement-agreement-include/","/articles/what-should-a-divorce-settlement-agreement-include/",YES,2026-05-16T23:35:39,"68","",REST_API
3069,article,publish,"לא מחוסן: האם מעסיק יכול למנוע את התייצבותו לעבודה של עובד המסרב להציג אחת לשבוע בדיקת קורונה שלילית","article-3069","https://jus-tice.co.il/articles/article-3069/","/articles/article-3069/",YES,2026-05-16T23:53:59,"","",REST_API
3064,article,publish,"השופט רמי אמיר: החלטה בצו ביניים להשבת נשק אישי","judge-decision-3064","https://jus-tice.co.il/articles/judge-decision-3064/","/articles/judge-decision-3064/",YES,2026-05-16T23:53:01,"","",REST_API
3061,article,publish,"יחסי עובד–מעביד","employer-worker-relationship","https://jus-tice.co.il/articles/employer-worker-relationship/","/articles/employer-worker-relationship/",YES,2026-05-16T23:35:41,"","",REST_API
3048,article,publish,"מהי ירושה","inheritance","https://jus-tice.co.il/articles/inheritance/","/articles/inheritance/",YES,2026-05-16T23:35:41,"68","",REST_API
3017,article,publish,"צוואה","will-and-testament","https://jus-tice.co.il/articles/will-and-testament/","/articles/will-and-testament/",YES,2026-05-16T23:35:41,"68","",REST_API
3007,article,publish,"פסקי דין מרכזיים של בית המשפט העליון לשנים 2019־2020","2019-2020-major-supreme-court-ruling","https://jus-tice.co.il/articles/2019-2020-major-supreme-court-ruling/","/articles/2019-2020-major-supreme-court-ruling/",YES,2026-05-16T23:35:43,"","",REST_API
2993,article,publish,"חוקיות הקנאביס | האם קנאביס חוקי?","legality-of-cannabis","https://jus-tice.co.il/articles/legality-of-cannabis/","/articles/legality-of-cannabis/",YES,2026-05-16T23:35:43,"","",REST_API
2989,article,publish,"מפת אתר","sitemap-jus-tice","https://jus-tice.co.il/articles/sitemap-jus-tice/","/articles/sitemap-jus-tice/",YES,2026-05-16T23:35:43,"","",REST_API
2970,article,publish,"התנגדות לצוואה | הגשת התנגדות לצו קיום צוואה","will-probate-objection","https://jus-tice.co.il/articles/will-probate-objection/","/articles/will-probate-objection/",YES,2026-05-16T23:35:47,"68","",REST_API
2963,article,publish,"הגשת בקשה לצו קיום צוואה | עורך דין צו קיום צוואה","what-is-a-probate-order","https://jus-tice.co.il/articles/what-is-a-probate-order/","/articles/what-is-a-probate-order/",YES,2026-05-16T23:35:47,"68","",REST_API
2955,article,publish,"צֶדֶק | מה זה צדק?  הגינות משפט וצדק","what-is-justice","https://jus-tice.co.il/articles/what-is-justice/","/articles/what-is-justice/",YES,2026-05-16T23:35:47,"308","",REST_API
2943,article,publish,"5 צעדים חשובים למקסום ירושה","maximize-an-inheritance","https://jus-tice.co.il/articles/maximize-an-inheritance/","/articles/maximize-an-inheritance/",YES,2026-05-16T23:35:49,"68","",REST_API
2921,article,publish,"צו ירושה | מה זה צו ירושה?| מדריך הגשת בקשה לצו ירושה","inheritance-order","https://jus-tice.co.il/articles/inheritance-order/","/articles/inheritance-order/",YES,2026-05-16T23:35:49,"68;307;75","",REST_API
2915,article,publish,"מה זה ביטקוין? ( ₿ ) קניית ביטקוין | כריית ביטקוין","what-is-bitcoin","https://jus-tice.co.il/articles/what-is-bitcoin/","/articles/what-is-bitcoin/",YES,2026-05-16T23:35:49,"40","",REST_API
2913,article,publish,"פקודת הנזיקין [נוסח חדש]","torts-new","https://jus-tice.co.il/articles/torts-new/","/articles/torts-new/",YES,2026-05-16T23:53:59,"76","",REST_API
2907,article,publish,"מה זה קניין רוחני?","what-is-intellectual-property","https://jus-tice.co.il/articles/what-is-intellectual-property/","/articles/what-is-intellectual-property/",YES,2026-05-16T23:35:51,"","",REST_API
2885,article,publish,"כמה עולה ייצוג עורך דין פלילי? | מחירון מומלץ 2024","how-much-will-a-criminal-defense-lawyer-cost","https://jus-tice.co.il/articles/how-much-will-a-criminal-defense-lawyer-cost/","/articles/how-much-will-a-criminal-defense-lawyer-cost/",YES,2026-05-16T23:35:51,"170","",REST_API
2876,article,publish,"להיות עו&#8221;ד פלילי כל מה שצריך לדעת כדי להיות סנגור פלילי","everything-you-need-to-know-about-becoming-a-criminal-lawyer","https://jus-tice.co.il/articles/everything-you-need-to-know-about-becoming-a-criminal-lawyer/","/articles/everything-you-need-to-know-about-becoming-a-criminal-lawyer/",YES,2026-05-17T07:54:08,"308","",REST_API
2874,article,publish,"מעמדן של התחייבויות למזונות שבהסכם והעילות לביטולן או שינויין מכוח שינוי נסיבות","alimony-agreement","https://jus-tice.co.il/articles/alimony-agreement/","/articles/alimony-agreement/",YES,2026-05-16T23:53:59,"68","",REST_API
2849,article,publish,"כיצד להתמודד עם עובדים בעייתיים (מלבד פיטורין)","how-to-deal-with-problematic-employees-aside-from-termination","https://jus-tice.co.il/articles/how-to-deal-with-problematic-employees-aside-from-termination/","/articles/how-to-deal-with-problematic-employees-aside-from-termination/",YES,2026-05-16T23:35:53,"83","",REST_API
2839,article,publish,"נטל ההוכחה לקיומו של סייג לאחריות פלילית רובץ על כתפיו של הטוען לכך","penal","https://jus-tice.co.il/articles/penal/","/articles/penal/",YES,2026-05-16T23:50:39,"170","",REST_API
2833,article,publish,"מתווה חזרת בתי הספר היסודיים ללמידה משולבת &#8211; פיזית ומרחוק","israel-framework-for-reopening-schools-coronavirus-2020","https://jus-tice.co.il/articles/israel-framework-for-reopening-schools-coronavirus-2020/","/articles/israel-framework-for-reopening-schools-coronavirus-2020/",YES,2026-05-16T23:35:53,"","699",REST_API
2825,article,publish,"הסכם פינוי בינוי מומלץ לדוגמא | הסכם מדף פינוי בינוי בין היזם לבעלי דירות להורדה","agreement-evacuation-construction-recommended-apartments","https://jus-tice.co.il/articles/agreement-evacuation-construction-recommended-apartments/","/articles/agreement-evacuation-construction-recommended-apartments/",YES,2026-05-16T23:54:01,"234","",REST_API
2816,article,publish,"חלוקת דירת בני זוג והשלכותיה על חיוב הכתובה","division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah","https://jus-tice.co.il/articles/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah/","/articles/division-of-a-couples-apartment-and-its-implications-for-charging-the-ketubah/",YES,2026-05-16T23:35:53,"68","",REST_API
2811,article,publish,"כתב האישום נגד בנימין נתניהו | תיקים 1000 2000 4000","1000-2000-4000","https://jus-tice.co.il/articles/1000-2000-4000/","/articles/1000-2000-4000/",YES,2026-05-16T23:54:01,"","",REST_API
2791,article,publish,"איחוד האמירויות הערביות &#8211; מדריך מסחרי","united-arab-emirates-market-overview","https://jus-tice.co.il/articles/united-arab-emirates-market-overview/","/articles/united-arab-emirates-market-overview/",YES,2026-05-16T23:35:56,"","",REST_API
2769,article,publish,"תקנות סדר הדין האזרחי, התשע&#8221;ח-2018","regulations-procedure-law-civil-2018","https://jus-tice.co.il/articles/regulations-procedure-law-civil-2018/","/articles/regulations-procedure-law-civil-2018/",YES,2026-05-16T23:54:01,"","",REST_API
2765,article,publish,"ביטול צוואה וקיום צוואה קודמת בה חלוקה שווה","revocation-of-a-will-and-reviving-previous-will","https://jus-tice.co.il/articles/revocation-of-a-will-and-reviving-previous-will/","/articles/revocation-of-a-will-and-reviving-previous-will/",YES,2026-05-16T23:35:56,"68","",REST_API
2753,article,publish,"ניתוח מאפייני תחלואה בקורונה בקרב ילדים","characteristics-and-outcomes-of-children-with-coronavirus","https://jus-tice.co.il/articles/characteristics-and-outcomes-of-children-with-coronavirus/","/articles/characteristics-and-outcomes-of-children-with-coronavirus/",YES,2026-05-16T23:35:56,"","",REST_API
2738,article,publish,"טופס הודעה על התפטרות מעבודה","article-2738","https://jus-tice.co.il/articles/article-2738/","/articles/article-2738/",YES,2026-05-16T23:54:03,"","699",REST_API
2737,article,publish,"תקנות פיצויי פיטורים (חובת מסירת הודעות למעביד), תשמ&#8221;ט-1988","regulations-compensation-1988","https://jus-tice.co.il/articles/regulations-compensation-1988/","/articles/regulations-compensation-1988/",YES,2026-05-16T23:54:03,"","699",REST_API
2731,article,publish,"חוק הודעה מוקדמת לפיטורים ולהתפטרות עם הסברים לחוק המקורי","law-2731","https://jus-tice.co.il/articles/law-2731/","/articles/law-2731/",YES,2026-05-16T23:50:21,"","699",REST_API
2727,article,publish,"תביעות עובדים מול המל״ל בחברות משפחתיות","lawsuits-companies","https://jus-tice.co.il/articles/lawsuits-companies/","/articles/lawsuits-companies/",YES,2026-05-16T23:54:03,"","",REST_API
2698,article,publish,"נוהל טיפול בפניות לביטול רישומי תיקים סגורים ממאגר המידע הפלילי","cancellation-of-closed-case-records-from-the-criminal-database","https://jus-tice.co.il/articles/cancellation-of-closed-case-records-from-the-criminal-database/","/articles/cancellation-of-closed-case-records-from-the-criminal-database/",YES,2026-05-16T23:35:58,"170","",REST_API
2692,article,publish,"תופעות לוואי קשות בקרב מחלימים מקורונה","research-report-n156-persistent-symptoms","https://jus-tice.co.il/articles/research-report-n156-persistent-symptoms/","/articles/research-report-n156-persistent-symptoms/",YES,2026-05-16T23:35:58,"","",REST_API
2651,article,publish,"קורונה שב&#8221;כ פרטיות: שימוש כפוי ביישומון לאיתור מגעים או בטכנולוגיית מעקב אחרת","privacy","https://jus-tice.co.il/articles/privacy/","/articles/privacy/",YES,2026-05-16T23:54:06,"","",REST_API
2649,article,publish,"נתניהו-מליקובסקי: עיקרי נימוקי היועמ&#8221;ש שלא לפתוח בחקירה פלילית בפרשת המניות","investigation-criminal","https://jus-tice.co.il/articles/investigation-criminal/","/articles/investigation-criminal/",YES,2026-05-16T23:54:06,"170","",REST_API
2646,article,publish,"הלכת אלקצאצי: משך ההמתנה מביטול הליך פשיטת רגל ועד פתיחת הליך חדש","ruling-cancellation-process-witness-new","https://jus-tice.co.il/articles/ruling-cancellation-process-witness-new/","/articles/ruling-cancellation-process-witness-new/",YES,2026-05-16T23:54:06,"","",REST_API
2640,article,publish,"תביעה המוגשת על ידי חברה בע&#8221;מ &#8211; על חיוב בערובה מכוח סעיף 353א לחוק החברות","lawsuit-company-law-companies-353","https://jus-tice.co.il/articles/lawsuit-company-law-companies-353/","/articles/lawsuit-company-law-companies-353/",YES,2026-05-16T23:54:08,"","",REST_API
2638,article,publish,"הונאת אבהות: תביעה כספית של איש כנגד אשתו לשעבר לפיצוי על נזקים בטענת הונאת אבהות (תלה&#8221;מ 40832-12-19)","paternity-fraud","https://jus-tice.co.il/articles/paternity-fraud/","/articles/paternity-fraud/",YES,2020-10-15T20:01:42,"","",REST_API
2619,article,publish,"פס&#8221;ד אמיר ברמלי-רוביקון | הכרעת דין בפרשת הונאת משקיעים בהיקף משוער של כ-340 מיליון ש&#8221;ח (ת&#8221;פ 52446-06-16)","verdict-law-340-52446-06-16","https://jus-tice.co.il/articles/verdict-law-340-52446-06-16/","/articles/verdict-law-340-52446-06-16/",YES,2026-05-16T23:54:08,"","",REST_API
2599,article,publish,"ע&#8221;א 7023/19 פלוני נ. פלוני","7023-19","https://jus-tice.co.il/articles/7023-19/","/articles/7023-19/",YES,2026-05-16T23:54:08,"","",REST_API
2477,article,publish,"שיעורי הרשעה וזיכוי בהליכים פליליים","conviction-acquittal-proceedings-criminal","https://jus-tice.co.il/articles/conviction-acquittal-proceedings-criminal/","/articles/conviction-acquittal-proceedings-criminal/",YES,2026-05-16T23:54:10,"170","",REST_API
2465,article,publish,"(בג״צ 1437/02) זכות היסוד להיפגש עם עורך דין","lawyer-right-1437-02","https://jus-tice.co.il/articles/lawyer-right-1437-02/","/articles/lawyer-right-1437-02/",YES,2026-05-16T23:54:10,"","699",REST_API
2429,article,publish,"ביטוח מפני אובדן כושר עבודה | ירידה בהכנסות עקב משבר הקורונה","income-protection-insurance","https://jus-tice.co.il/articles/income-protection-insurance/","/articles/income-protection-insurance/",YES,2026-05-16T23:35:58,"34","",REST_API
2380,article,publish,"מדריכי גיוס עובדים","article-2380","https://jus-tice.co.il/articles/article-2380/","/articles/article-2380/",YES,2026-05-16T23:54:10,"","",REST_API
2297,article,publish,"ת&#8221;א 5801-07-17 פלוני נגד הפול חברה לביטוח בע&#8221;מ","company-insurance-5801-07-17","https://jus-tice.co.il/articles/company-insurance-5801-07-17/","/articles/company-insurance-5801-07-17/",YES,2026-05-17T07:54:25,"","",REST_API
2288,article,publish,"קורונה: מתווה הקניונים","article-2288","https://jus-tice.co.il/articles/article-2288/","/articles/article-2288/",YES,2026-05-16T23:54:12,"","699",REST_API
2245,article,publish,"פס&#8221;ד: סלקום מכרה מידע ונתוני איכון על לקוחותיה ותשלם פיצוי של כ 20 מיליון שקל","verdict-compensation-20","https://jus-tice.co.il/articles/verdict-compensation-20/","/articles/verdict-compensation-20/",YES,2026-05-16T23:54:12,"","",REST_API
2235,article,publish,"הנחיות להתמודדות עם נגיף הקורונה 19-COVID","19-covid","https://jus-tice.co.il/articles/19-covid/","/articles/19-covid/",YES,2026-05-16T23:54:15,"","699",REST_API
2196,article,publish,"הודעה מוקדמת לפיטורים | דוגמא למכתב פיטורין","notice-of-dismissal","https://jus-tice.co.il/articles/notice-of-dismissal/","/articles/notice-of-dismissal/",YES,2021-08-16T20:39:01,"","",REST_API
2183,article,publish,"קורונה: הרובעים בעיר ירושלים המוכרזים כאזור מוגבל","jerusalem","https://jus-tice.co.il/articles/jerusalem/","/articles/jerusalem/",YES,2026-05-16T23:54:15,"","699",REST_API
2177,article,publish,"אסטרטגיית יציאה &#8211; קורונה: מתווה לחזרה מדורגת לעבודה","article-2177","https://jus-tice.co.il/articles/article-2177/","/articles/article-2177/",YES,2026-05-16T23:54:15,"","699",REST_API
2160,article,publish,"קורונה: הנחיות המשטרה לפסח","article-2160","https://jus-tice.co.il/articles/article-2160/","/articles/article-2160/",YES,2026-05-16T23:54:17,"","699",REST_API
2149,article,publish,"מסכה תוצרת בית נגד קורונה: לבישת מסכות פה-אף  בכדי להקטין את סיכון ההדבקה","house","https://jus-tice.co.il/articles/house/","/articles/house/",YES,2026-05-16T23:54:17,"","699",REST_API
2127,article,publish,"טופס הצהרת עובד על מדידת חום והיעדר התסמינים &#8211; תקנות חירום נגיף הקורונה","regulations","https://jus-tice.co.il/articles/regulations/","/articles/regulations/",YES,2026-05-16T23:54:17,"83","",REST_API
2124,article,publish,"נהג שלחובתו רשומות 36 נקודות תקפות או יותר, ייפסל מלהחזיק ברישיון נהיגה למשך 3 חודשים","driver-with-36-valid-points-or-more-will-be-disqualified-from-holding-a-drivers-license","https://jus-tice.co.il/articles/driver-with-36-valid-points-or-more-will-be-disqualified-from-holding-a-drivers-license/","/articles/driver-with-36-valid-points-or-more-will-be-disqualified-from-holding-a-drivers-license/",YES,2026-05-16T23:36:00,"97","",REST_API
2119,article,publish,"תקנות שעת חירום (הגבלת מספר העובדים במקום עבודה לשם צמצום התפשטות נגיף הקורונה החדש) (תיקון), התש״ף–2020","regulations-new-2020","https://jus-tice.co.il/articles/regulations-new-2020/","/articles/regulations-new-2020/",YES,2026-05-16T23:54:21,"","699",REST_API
2113,article,publish,"הנחיות הקורונה: בפגישה עם שוטר &#8211; יש להסביר לשוטר לאן אתה הולך","police-officer","https://jus-tice.co.il/articles/police-officer/","/articles/police-officer/",YES,2026-05-16T23:54:21,"","699",REST_API
2103,article,publish,"בדיקות קורונה: מתן תשובות המעבדות מתעכבת עקב בעיית מחשוב","article-2103","https://jus-tice.co.il/articles/article-2103/","/articles/article-2103/",YES,2026-05-16T23:54:23,"","699",REST_API
2091,article,publish,"תקנות שעת חירום (נגיף הקורונה החדש) (מענק הסתגלות מיוחד לבני 67 ומעלה), התש״ף-2020","regulations-new-67-2020","https://jus-tice.co.il/articles/regulations-new-67-2020/","/articles/regulations-new-67-2020/",YES,2026-05-16T23:54:23,"","699",REST_API
