"id","post_type","status","current_url","current_slug","proposed_english_slug","title","traffic_risk","redirect_needed","notes"
"6628","articles","publish","http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A7%D7%95%D7%97%D7%94/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%91%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a7%d7%90%d7%99-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a9%d7%9b%d7%98-%d7%a2%d7%95%d7%93-%d7%9b","","השופט אביים ברקאי: פס”ד בתביעת שכ”ט עו”ד כנגד לקוחה לשעבר (ת”א 69909-11-18)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6619","articles","publish","http://jus-tice.co.il/%D7%94%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%A4%D7%A1%D7%95%D7%A7-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%A8%D7%9B%D7%95%D7%A9-%D7%9C%D7%9E%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98/","%d7%94%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%a4%d7%a1%d7%95%d7%a7-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%94%d7%a8%d7%9b%d7%95%d7%a9-%d7%9c%d7%9e%d7%a8%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e","","הסמכות לפסוק בעניין הרכוש למרות הסכם ממון שאושר בבית המשפט","UNKNOWN","","PUBLIC_REST_EXPORT"
"6613","articles","publish","http://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%90%D7%9D-%D7%9C%D7%A4%D7%99-%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%90%D7%95-%D7%A2%D7%A8%D7%9A-%D7%A9%D7%95%D7%9C%D7%99/","%d7%97%d7%99%d7%a9%d7%95%d7%91-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%94%d7%90%d7%9d-%d7%9c%d7%a4%d7%99-%d7%a6%d7%a8%d7%99%d7%9b%d7%94-%d7%91%d7%a4","","חישוב מזונות הילדים– האם לפי צריכה בפועל או ערך שולי? תיק 1161022/12","UNKNOWN","","PUBLIC_REST_EXPORT"
"6612","articles","publish","http://jus-tice.co.il/%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%90%D7%A9%D7%AA%D7%95-%D7%A2%D7%9C-%D7%A4%D7%99-%D7%93%D7%99%D7%9F-%D7%AA%D7%95%D7%A8%D7%94-%D7%95%D7%A2%D7%9C-%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%99%D7%97%D7%A1%D7%99-%D7%9E%D7%9E%D7%95%D7%9F-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%9D-%D7%A9%D7%91%D7%94-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%94%D7%99%D7%90-%D7%94%D7%9E%D7%A4%D7%A8%D7%A0%D7%A1%D7%AA/","%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%91%d7%a2%d7%9c-%d7%9c%d7%97%d7%95%d7%91%d7%95%d7%aa-%d7%90%d7%a9%d7%aa%d7%95-%d7%a2%d7%9c-%d7%a4%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%95%d7%a8%d7%94-%d7%95","","אחריות הבעל לחובות אשתו על פי דין תורה ועל פי חוק יחסי ממון,זכויות וחובות במערכת יחסים שבה האישה היא המפרנסת","UNKNOWN","","PUBLIC_REST_EXPORT"
"6610","articles","publish","http://jus-tice.co.il/%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%99%D7%9F-%D7%9B%D7%A9%D7%94%D7%90%D7%9E%D7%90-%D7%9E%D7%A1%D7%A8%D7%91%D7%AA-%D7%9C%D7%94%D7%A4%D7%92%D7%99%D7%A9-%D7%90%D7%95%D7%AA%D7%95-%D7%A2%D7%9D-%D7%90%D7%91%D7%99%D7%95-%D7%91%D7%A0%D7%99%D7%92%D7%95%D7%93-%D7%9C%D7%94%D7%97%D7%9C%D7%98%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/","%d7%a9%d7%9c%d7%99%d7%9c%d7%aa-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%a7%d7%98%d7%99%d7%9f-%d7%9b%d7%a9%d7%94%d7%90%d7%9e%d7%90-%d7%9e%d7%a1%d7%a8%d7%91%d7%aa-%d7%9c%d7%94%d7%a4%d7%92%d7%99%d7%a9","","שלילת מזונות קטין כשהאמא מסרבת להפגיש אותו עם אביו בניגוד להחלטות בית הדין הרבני","UNKNOWN","","PUBLIC_REST_EXPORT"
"6608","articles","publish","http://jus-tice.co.il/%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99%D7%9D-%D7%9C%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%A2%D7%99%D7%A7%D7%95%D7%9C/","%d7%a0%d7%99%d7%9e%d7%95%d7%a7%d7%99%d7%9d-%d7%9c%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%a2%d7%99%d7%a7%d7%95%d7%9c-1254901-4-%d7%91%d7%99","","נימוקים לדחיית בקשה למתן צו עיקול – 1254901-4 – ביה”ד חיפה‎‎","UNKNOWN","","PUBLIC_REST_EXPORT"
"6605","articles","publish","http://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%90%D7%91-%D7%91%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99/","%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%94%d7%a2%d7%91%d7%a8%d7%aa-%d7%a7%d7%98%d7%99%d7%a0%d7%95%d7%aa-%d7%9c%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%90%d7%91-%d7%91%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f","","סמכות העברת קטינות למשמורת אב בבית דין רבני לאחר צו בבית משפט להוצאה ממשמורת","UNKNOWN","","PUBLIC_REST_EXPORT"
"6600","articles","publish","http://jus-tice.co.il/%D7%94%D7%A6%D7%94%D7%A8%D7%AA-%D7%90%D7%91%D7%94%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/","%d7%94%d7%a6%d7%94%d7%a8%d7%aa-%d7%90%d7%91%d7%94%d7%95%d7%aa-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99","","כללים להצהרת אבהות בבית הדין הרבני","UNKNOWN","","PUBLIC_REST_EXPORT"
"6589","articles","publish","http://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A9%D7%9C%D7%99%D7%97%D7%AA-%D7%93%D7%95%D7%90%D7%A8-%D7%96%D7%91%D7%9C-%D7%9B%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%aa%d7%95%d7%91%d7%a2%d7%a0","","השופט עדי הדר: החלטה בבקשה לאישור תובענה בגין שליחת “דואר זבל” כייצוגית ע”י חברה לגיוס והשמה של עורכי דין (ת”צ 37227-09-20)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6587","articles","publish","http://jus-tice.co.il/%D7%94%D7%A8%D7%A9%D7%A2%D7%AA-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%91%D7%AA%D7%95-%D7%95%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%9B%D7%9C%D7%A4%D7%99-%D7%99%D7%9C%D7%93%D7%99%D7%95/","%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%a8%d7%a9%d7%a2%d7%aa-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%91%d7%aa%d7%95-%d7%95","","דין פלילי: הרשעת נאשם בעבירות מין בבתו ואלימות כלפי ילדיו | ריבוי עבירות של אינוס קטינה בת משפחה (פ”ח 28464-07-19)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6585","articles","publish","http://jus-tice.co.il/%D7%93%D7%A8%D7%A2%D7%99-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A1-%D7%94%D7%A1%D7%93%D7%A8-%D7%98%D7%99%D7%A2%D7%95%D7%9F/","%d7%90%d7%a8%d7%99%d7%94-%d7%93%d7%a8%d7%a2%d7%99-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-2022-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1-%d7%94%d7%a1%d7%93%d7%a8","","אריה דרעי פסק דין פלילי 2022 עבירות מס הסדר טיעון (ת”פ 56231-12-21) | עו”ד פלילי","UNKNOWN","","PUBLIC_REST_EXPORT"
"6563","articles","publish","http://jus-tice.co.il/%D7%94%D7%97%D7%95%D7%91%D7%94-%D7%9C%D7%90%D7%A4%D7%A9%D7%A8-%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8-%D7%9C%D7%99%D7%99%D7%A2%D7%A5-%D7%9C%D7%90%D7%A1%D7%99%D7%A8-%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9B%D7%9C%D7%90/","%d7%94%d7%96%d7%9b%d7%95%d7%aa-%d7%9c%d7%94%d7%99%d7%95%d7%95%d7%a2%d7%a5-%d7%91%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%95%d7%9c%d7%94%d7%99%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%a6%d7%92-%d7%94","","הזכות להיוועץ בעורך דין ולהיות מיוצג: החובה לאפשר לסניגור פלילי לייעץ לאסיר עצור בבית הכלא (עת”א 66168-11-21, 29278-01-22)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6558","articles","publish","http://jus-tice.co.il/%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A0%D7%95%D7%A1%D7%A2%D7%AA-%D7%AA%D7%95%D7%9A-%D7%9B%D7%93%D7%99-%D7%A0%D7%A1%D7%99%D7%A2%D7%94/","%d7%a0%d7%94%d7%92-%d7%9e%d7%95%d7%a0%d7%99%d7%aa-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%91%d7%99%d7%a6%d7%95%d7%a2-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d-%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%92","","פלילים: נהג מונית שהואשם בביצוע מעשה מגונה בנוסעת תוך כדי נסיעה (ת”פ 57428-12-19)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6556","articles","publish","http://jus-tice.co.il/%D7%94%D7%9B%D7%A0%D7%94-%D7%9C%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","%d7%90%d7%99%d7%9a-%d7%9c%d7%94%d7%aa%d7%9b%d7%95%d7%a0%d7%9f-%d7%9c%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%a2%d7%95%d7%93-%d7%a4","","איך להתכונן לחקירה במשטרה? מדריך עו”ד פלילי","UNKNOWN","","PUBLIC_REST_EXPORT"
"6554","articles","publish","http://jus-tice.co.il/%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%9E%D7%90%D7%92%D7%A8-%D7%A0%D7%AA%D7%95%D7%A0%D7%99-%D7%96%D7%99%D7%94%D7%95%D7%99-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/","%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%9e%d7%90%d7%92%d7%a8-%d7%a0%d7%aa%d7%95%d7%a0%d7%99-%d7%96%d7%99%d7%94%d7%95%d7%99-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%95%d7%90%d7%9e%d7%a6%d7%a2%d7%99-%d7%96%d7%99","","ניהול מאגר נתוני זיהוי פלילי ואמצעי זיהוי | מחיקת נתונים לזיהוי גנטי מהמאגר","UNKNOWN","","PUBLIC_REST_EXPORT"
"6552","articles","publish","http://jus-tice.co.il/%D7%94%D7%A1%D7%93%D7%A8-%D7%9E%D7%95%D7%AA%D7%A0%D7%94/","%d7%94%d7%a1%d7%93%d7%a8-%d7%9e%d7%95%d7%aa%d7%a0%d7%94-%d7%9e%d7%94%d7%95-%d7%94%d7%a1%d7%93%d7%a8-%d7%9e%d7%95%d7%aa%d7%a0%d7%94-%d7%91%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d","","הסדר מותנה | מהו הסדר מותנה בפלילים","UNKNOWN","","PUBLIC_REST_EXPORT"
"6549","articles","publish","http://jus-tice.co.il/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7%d7%94-%d7%a2%d7%9c-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","","סטטיסטיקה על גירושין","UNKNOWN","","PUBLIC_REST_EXPORT"
"6546","articles","publish","http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9e%d7%95%d7%9e%d7%9c%d7%a5","","עורך דין רשלנות רפואית מומלץ","UNKNOWN","","PUBLIC_REST_EXPORT"
"6540","articles","publish","http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%93%D7%94-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%A2%D7%9C-%D7%91%D7%95%D7%92%D7%93-%D7%91%D7%94%D7%9C%D7%9B%D7%94/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a2%d7%9c-%d7%91%d7%95%d7%92%d7%93-%d7%91%d7%94%d7%9c%d7%9b%d7%94","","גירושין בגידה: זכויות בעל בוגד בהלכה | בחינת פס”ד הבוגדת בבית הדין הרבני","UNKNOWN","","PUBLIC_REST_EXPORT"
"6536","articles","publish","http://jus-tice.co.il/%D7%92%D7%96%D7%9C-%D7%A1%D7%95%D7%93-%D7%9E%D7%A1%D7%97%D7%A8%D7%99-%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%A9%D7%9C%D7%90-%D7%91%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-%D7%90%D7%99-%D7%AA%D7%97%D7%A8%D7%95%D7%AA-%D7%95%D7%A9%D7%9E%D7%99%D7%A8%D7%AA-%D7%A1%D7%95%D7%93%D7%99%D7%95%D7%AA/","%d7%92%d7%96%d7%9c-%d7%a1%d7%95%d7%93-%d7%9e%d7%a1%d7%97%d7%a8%d7%99-%d7%95%d7%a2%d7%a9%d7%99%d7%99%d7%aa-%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%a9%d7%9c%d7%90-%d7%9b%d7%93%d7%99%d7%9f-%d7%91%d7%a8%d7%a9","","גזל סוד מסחרי ועשיית שימוש שלא כדין ברשימת לקוחות – הפרת סעיפי אי תחרות ושמירת סודיות (ת”א 17654-02-19)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6534","articles","publish","http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%A2%D7%99%D7%9F-%D7%94%D7%A0%D7%A5-%D7%A7%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%A7%D7%99%D7%95%D7%AA-%D7%A8%D7%90%D7%99%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%A0%D7%A4%D7%A7%D7%95-%D7%9E%D7%94%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA/","%d7%aa%d7%a2%d7%91%d7%95%d7%a8%d7%94-%d7%a7%d7%91%d7%99%d7%9c%d7%95%d7%aa-%d7%95%d7%97%d7%95%d7%a7%d7%99%d7%95%d7%aa-%d7%a8%d7%90%d7%99%d7%95%d7%aa-%d7%a9%d7%94%d7%95%d7%a0%d7%a4%d7%a7%d7%95-%d7%9e","","תעבורה: קבילות וחוקיות ראיות שהונפקו ממערכת “עין הנץ” (ת”פ 44000-02-21)","UNKNOWN","","PUBLIC_REST_EXPORT"
"6514","articles","publish","http://jus-tice.co.il/%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/","%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%aa%d7%a2%d7%93%d7%9b%d7%9f-2","","חדשות פלילי מתעדכן","UNKNOWN","","PUBLIC_REST_EXPORT"
"6511","articles","publish","http://jus-tice.co.il/articles/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9C%D7%90/","%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%9c%d7%90","","‘סמכות בית הדין בעניין מזונות הילדים לאחר הלכת שרגאי – בחינת ההלכות המשפטיות הוותיקות והחדשות ומעמדן – 1250217-3 – ביה”ד הגדול’","UNKNOWN","","PUBLIC_REST_EXPORT"
"6506","articles","publish","http://jus-tice.co.il/compulsory-motor-vehicle-insurance/","%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%97%d7%95%d7%91%d7%94","","ביטוח חובה","UNKNOWN","","PUBLIC_REST_EXPORT"
"6503","articles","publish","http://jus-tice.co.il/home-insurance/","%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%93%d7%99%d7%a8%d7%94","","מה זה ביטוח דירה?","UNKNOWN","","PUBLIC_REST_EXPORT"
"6477","articles","publish","http://jus-tice.co.il/%D7%94%D7%A9%D7%95%D7%A4%D7%98%D7%AA-%D7%A2%D7%A4%D7%A8%D7%94-%D7%92%D7%99%D7%90-%D7%99%D7%A1-33240-08-21-%D7%A2-%D7%A0-%D7%A2/","%d7%9e%d7%aa%d7%9f-%d7%97%d7%99%d7%a1%d7%95%d7%9f-%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%97%d7%a8%d7%a3-%d7%94%d7%aa%d7%a0%d7%92%d7%93%d7%95%d7%aa-%d7%94%d7%90%d7%91","","מתן חיסון קורונה חרף התנגדות האב","UNKNOWN","","PUBLIC_REST_EXPORT"
"6473","articles","publish","http://jus-tice.co.il/%D7%AA%D7%9E%D7%A9-14076-10-16-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%A0-%D7%A4%D7%9C%D7%95%D7%A0%D7%99/","%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%97%d7%92%d7%99%d7%aa-%d7%9e%d7%98%d7%9c%d7%99%d7%9f-%d7%a4%d7%a1%d7%93-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99","","השופטת חגית מטלין: פס”ד בבקשה למזונות ילדים של אם כנגד אב","UNKNOWN","","PUBLIC_REST_EXPORT"
"6464","articles","publish","http://jus-tice.co.il/report-crime/","%d7%93%d7%95%d7%95%d7%97-%d7%a2%d7%9c-%d7%a4%d7%a9%d7%a2-%d7%90%d7%a8%d7%94%d7%91","","דווח על פשע","UNKNOWN","","PUBLIC_REST_EXPORT"
"6462","articles","publish","http://jus-tice.co.il/%D7%AA%D7%99%D7%A7-104334/3-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%94%D7%90%D7%96%D7%95%D7%A8%D7%99-%D7%91%D7%90%D7%A8-%D7%A9%D7%91%D7%A2/","%d7%93%d7%99%d7%9f-%d7%98%d7%a2%d7%95%d7%aa-%d7%91%d7%a9%d7%9d-%d7%90%d7%91%d7%99-%d7%94%d7%9e%d7%aa%d7%92%d7%a8%d7%a9%d7%aa-%d7%95%d7%94%d7%99%d7%aa%d7%a8-%d7%99%d7%9c%d7%93%d7%99%d7%94-%d7%9e","","דין טעות בשם אבי המתגרשת, והיתר ילדיה מנישואיה השניים לבוא בקהל","UNKNOWN","","PUBLIC_REST_EXPORT"
"6458","articles","publish","http://jus-tice.co.il/%D7%A2%D7%9E-38294-02-19-%D7%A1%D7%99%D7%99%D7%93%D7%94-%D7%A0-%D7%A4%D7%A7%D7%99%D7%93-%D7%A9%D7%95%D7%9E%D7%94-%D7%91%D7%90%D7%A8-%D7%A9%D7%91%D7%A2/","%d7%9e%d7%99%d7%a1%d7%95%d7%99-%d7%a8%d7%9b%d7%99%d7%a9%d7%94-%d7%a2%d7%a6%d7%9e%d7%99%d7%aa-%d7%a9%d7%9c-%d7%9e%d7%a0%d7%99%d7%95%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%a4%d7%a8%d7%98%d7%99%d7%aa-%d7%a2","","מיסוי רכישה עצמית של מניות חברה פרטית על ידי אחד האחים בעל מניות | השופטת יעל ייטב","UNKNOWN","","PUBLIC_REST_EXPORT"
"6456","articles","publish","http://jus-tice.co.il/%D7%AA%D7%A7-25449-12-20-%D7%A4%D7%9C%D7%95%D7%A0%D7%99%D7%AA-%D7%95%D7%90%D7%97-%D7%A0-%D7%99%D7%95%D7%A0%D7%99%D7%99%D7%98%D7%93-%D7%90%D7%99%D7%A8%D7%9C%D7%99%D7%99%D7%A0%D7%A1-%D7%90%D7%99%D7%A0%D7%A7/","%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%9b%d7%a1%d7%a4%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%90%d7%99%d7%97%d7%95%d7%a8-%d7%91%d7%94%d7%9e%d7%a8%d7%90%d7%aa-%d7%98%d7%99%d7%a1%d7%94-%d7%95%d7%90%d7%99-%d7%90","","פיצוי כספי בגין איחור בהמראת טיסה ואי אספקת שירותי לינה בהתאם לחוק שירותי תעופה","UNKNOWN","","PUBLIC_REST_EXPORT"
"6454","articles","publish","http://jus-tice.co.il/%D7%AA%D7%90-19141-07-18-%D7%94%D7%9C%D7%95%D7%99-%D7%A0-%D7%A4%D7%98-%D7%91%D7%99%D7%99-%D7%99%D7%A9%D7%A8%D7%90%D7%9C-%D7%91%D7%A2%D7%9E-%D7%95%D7%90%D7%97/","%d7%94%d7%a4%d7%a8%d7%94-%d7%a9%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%96%d7%9b%d7%99%d7%99%d7%a0%d7%95%d7%aa-%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%a4%d7%a1%d7%a7","","הפרה של הסכם זכיינות | השופט עדי הדר | פסק דין הלוי נ׳ פט ביי ישראל","UNKNOWN","","PUBLIC_REST_EXPORT"
