post_id,slug_status,current_url,current_slug,decoded_slug,existing_english_slug,url_is_english,url_has_articles_prefix,title
6642,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%96%D7%9B%D7%90%D7%95%D7%AA-%D7%9C%D7%94%D7%97%D7%96%D7%A8-%D7%9E%D7%A1-%D7%A8%D7%9B%D7%99%D7%A9%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%A2%D7%A1%D7%A7%D7%94-%D7%91%D7%9E%D7%A7%D7%A8%D7%A7%D7%A2%D7%99%D7%9F/","%d7%94%d7%90%d7%9d-%d7%a7%d7%99%d7%99%d7%9e%d7%aa-%d7%96%d7%9b%d7%90%d7%95%d7%aa-%d7%9c%d7%94%d7%97%d7%96%d7%a8-%d7%9e%d7%a1-%d7%a8%d7%9b%d7%99%d7%a9%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%91%d7%99%d7%98","האם-קיימת-זכאות-להחזר-מס-רכישה-בגין-ביט","",false,false,"האם קיימת זכאות להחזר מס רכישה בגין ביטול עסקה במקרקעין? (ו""ע 5561-01-20)"
6640,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%94%D7%97%D7%96%D7%A8-%D7%94%D7%9C%D7%95%D7%95%D7%90%D7%94-%D7%AA%D7%90-5122-10-19/","%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%94%d7%97%d7%96%d7%a8-%d7%94%d7%9c%d7%95%d7%95%d7%90%d7%94-%d7%aa%d7%90-5122-10-19","פסק-דין-בתביעה-להחזר-הלוואה-תא-5122-10-19","",false,false,"פסק דין בתביעה להחזר הלוואה (ת""א 5122-10-19)"
6635,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/should-i-admit-guilt-to-my-criminal-defense-attorney/","%d7%94%d7%90%d7%9d-%d7%a2%d7%9c%d7%99-%d7%9c%d7%94%d7%95%d7%93%d7%95%d7%aa-%d7%91%d7%90%d7%a9%d7%9e%d7%94-%d7%91%d7%a4%d7%a0%d7%99-%d7%94%d7%a1%d7%a0%d7%99%d7%92%d7%95%d7%a8-%d7%94%d7%a4%d7%9c%d7%99","האם-עלי-להודות-באשמה-בפני-הסניגור-הפלי","should-i-admit-guilt-to-my-criminal-defense-attorney",true,false,"האם עלי להודות באשמה בפני הסניגור הפלילי שלי? המלצות עורך דין פלילי"
6633,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A0%D7%97%D7%99%D7%95%D7%AA-%D7%9C%D7%9E%D7%91%D7%A7%D7%A9%D7%99%D7%9D-%D7%9C%D7%94%D7%AA%D7%9E%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%A8%D7%94-%D7%A9%D7%99%D7%A4%D7%95%D7%98%D7%99%D7%AA/","%d7%9c%d7%94%d7%99%d7%95%d7%aa-%d7%a9%d7%95%d7%a4%d7%98-%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%9c%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%94%d7%9e%d7%91%d7%a7%d7%a9%d7%99%d7%9d-%d7%9c","להיות-שופט-הנחיות-לעורכי-דין-המבקשים-ל","",false,false,"להיות שופט: הנחיות לעורכי דין המבקשים להתמנות לכהונה שיפוטית"
6630,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%97%D7%9C%D7%98%D7%94-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%A9%D7%91%D7%99%D7%AA%D7%AA-%D7%94%D7%A0%D7%9E%D7%9C%D7%99%D7%9D-%D7%A1%D7%A7%D7%9B-55221-01-22/","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%a9%d7%91%d7%99%d7%aa%d7%aa-%d7%94","ביהד-הארצי-לעבודה-החלטה-בנושא-שביתת-ה","",false,false,"ביה""ד הארצי לעבודה: החלטה בנושא שביתת הנמלים (סק""כ 55221-01-22)"
6628,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A9%D7%9B%D7%A8-%D7%98%D7%A8%D7%97%D7%94-%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A7%D7%95%D7%97%D7%94/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%90%d7%91%d7%99%d7%99%d7%9d-%d7%91%d7%a8%d7%a7%d7%90%d7%99-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a9%d7%9b%d7%98-%d7%a2%d7%95%d7%93-%d7%9b","השופט-אביים-ברקאי-פסד-בתביעת-שכט-עוד-כ","",false,false,"השופט אביים ברקאי: פס""ד בתביעת שכ""ט עו""ד כנגד לקוחה לשעבר (ת""א 69909-11-18)"
6619,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%A4%D7%A1%D7%95%D7%A7-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%A8%D7%9B%D7%95%D7%A9-%D7%9C%D7%9E%D7%A8%D7%95%D7%AA-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98/","%d7%94%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%9c%d7%a4%d7%a1%d7%95%d7%a7-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%94%d7%a8%d7%9b%d7%95%d7%a9-%d7%9c%d7%9e%d7%a8%d7%95%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e","הסמכות-לפסוק-בעניין-הרכוש-למרות-הסכם-מ","",false,false,"הסמכות לפסוק בעניין הרכוש למרות הסכם ממון שאושר בבית המשפט"
6613,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%94%D7%90%D7%9D-%D7%9C%D7%A4%D7%99-%D7%A6%D7%A8%D7%99%D7%9B%D7%94-%D7%91%D7%A4%D7%95%D7%A2%D7%9C-%D7%90%D7%95-%D7%A2%D7%A8%D7%9A-%D7%A9%D7%95%D7%9C%D7%99/","%d7%97%d7%99%d7%a9%d7%95%d7%91-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%94%d7%90%d7%9d-%d7%9c%d7%a4%d7%99-%d7%a6%d7%a8%d7%99%d7%9b%d7%94-%d7%91%d7%a4","חישוב-מזונות-הילדים-האם-לפי-צריכה-בפ","",false,false,"חישוב מזונות הילדים– האם לפי צריכה בפועל או ערך שולי?  תיק 1161022/12"
6612,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%90%D7%97%D7%A8%D7%99%D7%95%D7%AA-%D7%94%D7%91%D7%A2%D7%9C-%D7%9C%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%90%D7%A9%D7%AA%D7%95-%D7%A2%D7%9C-%D7%A4%D7%99-%D7%93%D7%99%D7%9F-%D7%AA%D7%95%D7%A8%D7%94-%D7%95%D7%A2%D7%9C-%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%99%D7%97%D7%A1%D7%99-%D7%9E%D7%9E%D7%95%D7%9F-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%91%D7%95%D7%AA-%D7%91%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA-%D7%99%D7%97%D7%A1%D7%99%D7%9D-%D7%A9%D7%91%D7%94-%D7%94%D7%90%D7%99%D7%A9%D7%94-%D7%94%D7%99%D7%90-%D7%94%D7%9E%D7%A4%D7%A8%D7%A0%D7%A1%D7%AA/","%d7%90%d7%97%d7%a8%d7%99%d7%95%d7%aa-%d7%94%d7%91%d7%a2%d7%9c-%d7%9c%d7%97%d7%95%d7%91%d7%95%d7%aa-%d7%90%d7%a9%d7%aa%d7%95-%d7%a2%d7%9c-%d7%a4%d7%99-%d7%93%d7%99%d7%9f-%d7%aa%d7%95%d7%a8%d7%94-%d7%95","אחריות-הבעל-לחובות-אשתו-על-פי-דין-תורה-ו","",false,false,"אחריות הבעל לחובות אשתו על פי דין תורה ועל פי חוק יחסי ממון,זכויות וחובות במערכת יחסים שבה האישה היא המפרנסת"
6610,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A9%D7%9C%D7%99%D7%9C%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%A7%D7%98%D7%99%D7%9F-%D7%9B%D7%A9%D7%94%D7%90%D7%9E%D7%90-%D7%9E%D7%A1%D7%A8%D7%91%D7%AA-%D7%9C%D7%94%D7%A4%D7%92%D7%99%D7%A9-%D7%90%D7%95%D7%AA%D7%95-%D7%A2%D7%9D-%D7%90%D7%91%D7%99%D7%95-%D7%91%D7%A0%D7%99%D7%92%D7%95%D7%93-%D7%9C%D7%94%D7%97%D7%9C%D7%98%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/","%d7%a9%d7%9c%d7%99%d7%9c%d7%aa-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%a7%d7%98%d7%99%d7%9f-%d7%9b%d7%a9%d7%94%d7%90%d7%9e%d7%90-%d7%9e%d7%a1%d7%a8%d7%91%d7%aa-%d7%9c%d7%94%d7%a4%d7%92%d7%99%d7%a9","שלילת-מזונות-קטין-כשהאמא-מסרבת-להפגיש","",false,false,"שלילת מזונות קטין כשהאמא מסרבת להפגיש אותו עם אביו בניגוד להחלטות בית הדין הרבני"
6608,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A0%D7%99%D7%9E%D7%95%D7%A7%D7%99%D7%9D-%D7%9C%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%9E%D7%AA%D7%9F-%D7%A6%D7%95-%D7%A2%D7%99%D7%A7%D7%95%D7%9C/","%d7%a0%d7%99%d7%9e%d7%95%d7%a7%d7%99%d7%9d-%d7%9c%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%9e%d7%aa%d7%9f-%d7%a6%d7%95-%d7%a2%d7%99%d7%a7%d7%95%d7%9c-1254901-4-%d7%91%d7%99","נימוקים-לדחיית-בקשה-למתן-צו-עיקול-1254901-4-בי","",false,false,"נימוקים לדחיית בקשה למתן צו עיקול – 1254901-4 – ביה""ד חיפה‎‎"
6605,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%94%D7%A2%D7%91%D7%A8%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%95%D7%AA-%D7%9C%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%90%D7%91-%D7%91%D7%91%D7%99%D7%AA-%D7%93%D7%99%D7%9F-%D7%A8%D7%91%D7%A0%D7%99/","%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%94%d7%a2%d7%91%d7%a8%d7%aa-%d7%a7%d7%98%d7%99%d7%a0%d7%95%d7%aa-%d7%9c%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%90%d7%91-%d7%91%d7%91%d7%99%d7%aa-%d7%93%d7%99%d7%9f","סמכות-העברת-קטינות-למשמורת-אב-בבית-דין","",false,false,"סמכות העברת קטינות למשמורת אב בבית דין רבני לאחר צו בבית משפט להוצאה ממשמורת"
6600,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A6%D7%94%D7%A8%D7%AA-%D7%90%D7%91%D7%94%D7%95%D7%AA-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/","%d7%94%d7%a6%d7%94%d7%a8%d7%aa-%d7%90%d7%91%d7%94%d7%95%d7%aa-%d7%91%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99","הצהרת-אבהות-בבית-הדין-הרבני","",false,false,"כללים להצהרת אבהות בבית הדין הרבני"
6589,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%90%D7%99%D7%A9%D7%95%D7%A8-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%A9%D7%9C%D7%99%D7%97%D7%AA-%D7%93%D7%95%D7%90%D7%A8-%D7%96%D7%91%D7%9C-%D7%9B%D7%99%D7%99%D7%A6%D7%95%D7%92%D7%99%D7%AA/","%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%a2%d7%93%d7%99-%d7%94%d7%93%d7%a8-%d7%94%d7%97%d7%9c%d7%98%d7%94-%d7%91%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%90%d7%99%d7%a9%d7%95%d7%a8-%d7%aa%d7%95%d7%91%d7%a2%d7%a0","השופט-עדי-הדר-החלטה-בבקשה-לאישור-תובענ","",false,false,"השופט עדי הדר: החלטה בבקשה לאישור תובענה בגין שליחת ""דואר זבל"" כייצוגית ע""י חברה לגיוס והשמה של עורכי דין (ת""צ 37227-09-20)"
6587,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A8%D7%A9%D7%A2%D7%AA-%D7%A0%D7%90%D7%A9%D7%9D-%D7%91%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%99%D7%9F-%D7%91%D7%91%D7%AA%D7%95-%D7%95%D7%90%D7%9C%D7%99%D7%9E%D7%95%D7%AA-%D7%9B%D7%9C%D7%A4%D7%99-%D7%99%D7%9C%D7%93%D7%99%D7%95/","%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%a8%d7%a9%d7%a2%d7%aa-%d7%a0%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%99%d7%9f-%d7%91%d7%91%d7%aa%d7%95-%d7%95","דין-פלילי-הרשעת-נאשם-בעבירות-מין-בבתו-ו","",false,false,"דין פלילי: הרשעת נאשם בעבירות מין בבתו ואלימות כלפי ילדיו | ריבוי עבירות של אינוס קטינה בת משפחה (פ""ח 28464-07-19)"
6585,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%93%D7%A8%D7%A2%D7%99-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%9E%D7%A1-%D7%94%D7%A1%D7%93%D7%A8-%D7%98%D7%99%D7%A2%D7%95%D7%9F/","%d7%90%d7%a8%d7%99%d7%94-%d7%93%d7%a8%d7%a2%d7%99-%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-2022-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%9e%d7%a1-%d7%94%d7%a1%d7%93%d7%a8","אריה-דרעי-פסק-דין-פלילי-2022-עבירות-מס-הסדר","",false,false,"אריה דרעי פסק דין פלילי 2022 עבירות מס הסדר טיעון (ת""פ 56231-12-21) | עו""ד פלילי"
6563,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%97%D7%95%D7%91%D7%94-%D7%9C%D7%90%D7%A4%D7%A9%D7%A8-%D7%A1%D7%A0%D7%99%D7%92%D7%95%D7%A8-%D7%9C%D7%99%D7%99%D7%A2%D7%A5-%D7%9C%D7%90%D7%A1%D7%99%D7%A8-%D7%A2%D7%A6%D7%95%D7%A8-%D7%91%D7%91%D7%99%D7%AA-%D7%94%D7%9B%D7%9C%D7%90/","%d7%94%d7%96%d7%9b%d7%95%d7%aa-%d7%9c%d7%94%d7%99%d7%95%d7%95%d7%a2%d7%a5-%d7%91%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%95%d7%9c%d7%94%d7%99%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%a6%d7%92-%d7%94","הזכות-להיוועץ-בעורך-דין-ולהיות-מיוצג-ה","",false,false,"הזכות להיוועץ בעורך דין ולהיות מיוצג: החובה לאפשר לסניגור פלילי לייעץ לאסיר עצור בבית הכלא (עת""א 66168-11-21, 29278-01-22)"
6558,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A0%D7%95%D7%A1%D7%A2%D7%AA-%D7%AA%D7%95%D7%9A-%D7%9B%D7%93%D7%99-%D7%A0%D7%A1%D7%99%D7%A2%D7%94/","%d7%a0%d7%94%d7%92-%d7%9e%d7%95%d7%a0%d7%99%d7%aa-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%91%d7%99%d7%a6%d7%95%d7%a2-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d-%d7%9e%d7%a2%d7%a9%d7%94-%d7%9e%d7%92","נהג-מונית-שהואשם-בביצוע-פלילים-מעשה-מג","",false,false,"פלילים: נהג מונית שהואשם בביצוע מעשה מגונה בנוסעת תוך כדי נסיעה (ת""פ 57428-12-19)"
6556,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%9B%D7%A0%D7%94-%D7%9C%D7%97%D7%A7%D7%99%D7%A8%D7%94-%D7%91%D7%9E%D7%A9%D7%98%D7%A8%D7%94/","%d7%90%d7%99%d7%9a-%d7%9c%d7%94%d7%aa%d7%9b%d7%95%d7%a0%d7%9f-%d7%9c%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%91%d7%9e%d7%a9%d7%98%d7%a8%d7%94-%d7%9e%d7%93%d7%a8%d7%99%d7%9a-%d7%a2%d7%95%d7%93-%d7%a4","איך-להתכונן-לחקירה-במשטרה-מדריך-עוד-פ","",false,false,"איך להתכונן לחקירה במשטרה? מדריך עו""ד פלילי"
6554,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A0%D7%99%D7%94%D7%95%D7%9C-%D7%9E%D7%90%D7%92%D7%A8-%D7%A0%D7%AA%D7%95%D7%A0%D7%99-%D7%96%D7%99%D7%94%D7%95%D7%99-%D7%A4%D7%9C%D7%99%D7%9C%D7%99/","%d7%a0%d7%99%d7%94%d7%95%d7%9c-%d7%9e%d7%90%d7%92%d7%a8-%d7%a0%d7%aa%d7%95%d7%a0%d7%99-%d7%96%d7%99%d7%94%d7%95%d7%99-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%95%d7%90%d7%9e%d7%a6%d7%a2%d7%99-%d7%96%d7%99","ניהול-מאגר-נתוני-זיהוי-פלילי-ואמצעי-זי","",false,false,"ניהול מאגר נתוני זיהוי פלילי ואמצעי זיהוי | מחיקת נתונים לזיהוי גנטי מהמאגר"
6552,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%94%D7%A1%D7%93%D7%A8-%D7%9E%D7%95%D7%AA%D7%A0%D7%94/","%d7%94%d7%a1%d7%93%d7%a8-%d7%9e%d7%95%d7%aa%d7%a0%d7%94-%d7%9e%d7%94%d7%95-%d7%94%d7%a1%d7%93%d7%a8-%d7%9e%d7%95%d7%aa%d7%a0%d7%94-%d7%91%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%9d","הסדר-מותנה-מהו-הסדר-מותנה-בפלילים","",false,false,"הסדר מותנה | מהו הסדר מותנה בפלילים"
6549,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A1%D7%98%D7%98%D7%99%D7%A1%D7%98%D7%99%D7%A7%D7%94-%D7%A2%D7%9C-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F/","%d7%a1%d7%98%d7%98%d7%99%d7%a1%d7%98%d7%99%d7%a7%d7%94-%d7%a2%d7%9c-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f","סטטיסטיקה-על-גירושין","",false,false,"סטטיסטיקה על גירושין"
6546,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA-%D7%A8%D7%A4%D7%95%D7%90%D7%99%D7%AA-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5/","%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9e%d7%95%d7%9e%d7%9c%d7%a5","עורך-דין-רשלנות-רפואית-מומלץ","",false,false,"עורך דין רשלנות רפואית מומלץ"
6540,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%91%D7%92%D7%99%D7%93%D7%94-%D7%96%D7%9B%D7%95%D7%99%D7%95%D7%AA-%D7%91%D7%A2%D7%9C-%D7%91%D7%95%D7%92%D7%93-%D7%91%D7%94%D7%9C%D7%9B%D7%94/","%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%91%d7%a2%d7%9c-%d7%91%d7%95%d7%92%d7%93-%d7%91%d7%94%d7%9c%d7%9b%d7%94","גירושין-בגידה-זכויות-בעל-בוגד-בהלכה","",false,false,"גירושין בגידה: זכויות בעל בוגד בהלכה | בחינת פס""ד הבוגדת בבית הדין הרבני"
6536,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%92%D7%96%D7%9C-%D7%A1%D7%95%D7%93-%D7%9E%D7%A1%D7%97%D7%A8%D7%99-%D7%A9%D7%99%D7%9E%D7%95%D7%A9-%D7%A9%D7%9C%D7%90-%D7%91%D7%A8%D7%A9%D7%99%D7%9E%D7%AA-%D7%9C%D7%A7%D7%95%D7%97%D7%95%D7%AA-%D7%90%D7%99-%D7%AA%D7%97%D7%A8%D7%95%D7%AA-%D7%95%D7%A9%D7%9E%D7%99%D7%A8%D7%AA-%D7%A1%D7%95%D7%93%D7%99%D7%95%D7%AA/","%d7%92%d7%96%d7%9c-%d7%a1%d7%95%d7%93-%d7%9e%d7%a1%d7%97%d7%a8%d7%99-%d7%95%d7%a2%d7%a9%d7%99%d7%99%d7%aa-%d7%a9%d7%99%d7%9e%d7%95%d7%a9-%d7%a9%d7%9c%d7%90-%d7%9b%d7%93%d7%99%d7%9f-%d7%91%d7%a8%d7%a9","גזל-סוד-מסחרי-ועשיית-שימוש-שלא-כדין-ברש","",false,false,"גזל סוד מסחרי ועשיית שימוש שלא כדין ברשימת  לקוחות – הפרת סעיפי אי תחרות ושמירת סודיות (ת""א 17654-02-19)"
6534,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%A2%D7%91%D7%95%D7%A8%D7%94-%D7%A2%D7%99%D7%9F-%D7%94%D7%A0%D7%A5-%D7%A7%D7%91%D7%99%D7%9C%D7%95%D7%AA-%D7%95%D7%97%D7%95%D7%A7%D7%99%D7%95%D7%AA-%D7%A8%D7%90%D7%99%D7%95%D7%AA-%D7%A9%D7%94%D7%95%D7%A0%D7%A4%D7%A7%D7%95-%D7%9E%D7%94%D7%9E%D7%A2%D7%A8%D7%9B%D7%AA/","%d7%aa%d7%a2%d7%91%d7%95%d7%a8%d7%94-%d7%a7%d7%91%d7%99%d7%9c%d7%95%d7%aa-%d7%95%d7%97%d7%95%d7%a7%d7%99%d7%95%d7%aa-%d7%a8%d7%90%d7%99%d7%95%d7%aa-%d7%a9%d7%94%d7%95%d7%a0%d7%a4%d7%a7%d7%95-%d7%9e","תעבורה-קבילות-וחוקיות-ראיות-שהונפקו-מ","",false,false,"תעבורה: קבילות וחוקיות ראיות שהונפקו ממערכת ""עין הנץ"" (ת""פ 44000-02-21)"
6514,NEEDS_TRANSLATION,"http://jus-tice.co.il/%D7%97%D7%93%D7%A9%D7%95%D7%AA-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%AA%D7%A2%D7%93%D7%9B%D7%9F/","%d7%97%d7%93%d7%a9%d7%95%d7%aa-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%9e%d7%aa%d7%a2%d7%93%d7%9b%d7%9f-2","חדשות-פלילי-מתעדכן-2","",false,false,"חדשות פלילי מתעדכן"
6511,NEEDS_TRANSLATION,"http://jus-tice.co.il/articles/%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%94%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9C%D7%90/","%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%94%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%9c%d7%90","סמכות-בית-הדין-בעניין-מזונות-הילדים-לא","",false,true,"&#8216;סמכות בית הדין בעניין מזונות הילדים לאחר הלכת שרגאי – בחינת ההלכות המשפטיות הוותיקות והחדשות ומעמדן – 1250217-3 – ביה""ד הגדול'"
6506,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/compulsory-motor-vehicle-insurance/","%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%97%d7%95%d7%91%d7%94","ביטוח-חובה","compulsory-motor-vehicle-insurance",true,false,"ביטוח חובה"
6503,ENGLISH_URL_HEBREW_SLUG,"http://jus-tice.co.il/home-insurance/","%d7%91%d7%99%d7%98%d7%95%d7%97-%d7%93%d7%99%d7%a8%d7%94","ביטוח-דירה","home-insurance",true,false,"מה זה ביטוח דירה?"
