post_id,post_type,wp_status,current_url,current_slug,current_title,author_id,published_date,modified_date,category_names,tag_names,excerpt
5461,articles,publish,http://jus-tice.co.il/psakdin/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%91%D7%92%D7%99%D7%9F-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A9%D7%95%D7%95%D7%90-%D7%A6%D7%90-24231-06-21/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%91%d7%92%d7%99%d7%9f-%d7%9e%d7%a2%d7%a6%d7%a8-%d7%a9%d7%95%d7%95%d7%90-%d7%a6%d7%90-24231-06-21,פיצוי בגין מעצר שווא (צ&#8221;א 24231-06-21),282,2021-06-30,2021-06-30,,,בית משפט השלום בתל אביב &#8211; יפו צ״א 24231-06-21 סוויסה נ׳ משטרת ישראל / תחנת גלילות לפני כבוד השופטת כריסטינה חילו-אסעד המבקש:                                    ארז סוויסה ע״י ב״כ עו״ד דן באומן נ
5459,articles,publish,http://jus-tice.co.il/psakdin/%D7%A4%D7%99%D7%A8%D7%95%D7%A7-%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%91%D7%A0%D7%97%D7%9C%D7%94-%D7%9C%D7%A4%D7%99-%D7%94%D7%9C%D7%9B%D7%AA-%D7%94%D7%A9%D7%99%D7%AA%D7%95%D7%A3-%D7%AA%D7%9C%D7%94/,%d7%a4%d7%99%d7%a8%d7%95%d7%a7-%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%91%d7%a0%d7%97%d7%9c%d7%94-%d7%9c%d7%a4%d7%99-%d7%94%d7%9c%d7%9b%d7%aa-%d7%94%d7%a9%d7%99%d7%aa%d7%95%d7%a3-%d7%aa%d7%9c%d7%94,פירוק שיתוף בנחלה לפי הלכת השיתוף (תלה&#8221;מ 20848-02-18),282,2021-06-30,2021-06-30,,,בית משפט לענייני משפחה בטבריה תלה״מ 20848-02-18מי נ׳ מי בפני כבוד השופטת רונית גורביץ התובע                                                       ד.מ. ת״ז ************ ע״י ב״כ עו״ד יעקב מור נגד הנתבעת
5414,articles,publish,http://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%A7%D7%A6%D7%99%D7%9F-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%A1%D7%A2%D7%99%D7%A3-44-%D7%90-%D7%A9/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%aa-%d7%a7%d7%a6%d7%99%d7%9f-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%9e%d7%a2%d7%a6%d7%a8-%d7%a1%d7%a2%d7%99%d7%a3-44-%d7%90-%d7%a9,ערעור על החלטת קצין בנושא מעצר | חוק המעצרים סעיף 44 א שחרור עצור בערובה על ידי בית המשפט,282,2021-06-28,2021-06-28,,,"הערב הובא לעיוני, במייל, ערר על החלטת קצין משטרה שהורה על מעצרו של העורר. הערר הוגש לפי סעיף 44 לחוק המעצרים. הערר והתגובה נכתב כי העורר (להלן: החשוד) נעצר בחשד להצתה, על פי צו מעצר שניתן נגדו ביום 18"
5405,articles,publish,http://jus-tice.co.il/joint-custody-shared-parenting/,%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%9e%d7%a9%d7%95%d7%aa%d7%a4%d7%aa,משמורת משותפת,282,2021-06-28,2024-02-25,,,"בימינו, רבים מהזוגות המתגרשים מחליטים לקיים משמורת משותפת. זה אומר כי לאחר פרידת בני הזוג, יחלקו ההורים את זמני השהות עם הילדים באופן שווה או דומה. כמו כן, ההחלטות הנוגעות לגידולם יתקבלו במשותף ולא יה"
5399,articles,publish,http://jus-tice.co.il/psakdin/%D7%93%D7%99%D7%95%D7%9F-%D7%A0%D7%95%D7%A1%D7%A3-%D7%A4%D7%A1%D7%93-%D7%94%D7%91%D7%95%D7%92%D7%93%D7%AA-%D7%93%D7%A0%D7%92%D7%A5-8537-18-%D7%A4%D7%9C%D7%95%D7%A0%D7%99-%D7%A0-%D7%91%D7%99/,%d7%93%d7%99%d7%95%d7%9f-%d7%a0%d7%95%d7%a1%d7%a3-%d7%a4%d7%a1%d7%93-%d7%94%d7%91%d7%95%d7%92%d7%93%d7%aa-%d7%93%d7%a0%d7%92%d7%a5-8537-18-%d7%a4%d7%9c%d7%95%d7%a0%d7%99-%d7%a0-%d7%91%d7%99,דיון נוסף פס&#8221;ד הבוגדת: דנג&#8221;ץ 8537/18 פלוני נ. בית הדין הרבני הגדול בירושלים (24.06.2021),282,2021-06-27,2021-06-27,,,"בבית המשפט העליון דנג&#8221;ץ 8537/18 &nbsp; פסק-דין להורדה:18085370.V30 &nbsp; הנשיאה א&#8217; חיות: &nbsp; דיון נוסף בפסק דינו של בית משפט זה מיום 18.11.2018, בבג&#8221;ץ 4602/13 ובבג&#8221;ץ 9780/1"
5392,articles,publish,http://jus-tice.co.il/psakdin/%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%9B%D7%9C%D7%91-%D7%9E%D7%A1%D7%95%D7%9B%D7%9F-%D7%A9%D7%AA%D7%A7%D7%A3-%D7%9C%D7%9C%D7%90-%D7%A8%D7%A9%D7%99%D7%95%D7%9F-%D7%94%D7%A8/,%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%94%d7%97%d7%96%d7%a7%d7%aa-%d7%9b%d7%9c%d7%91-%d7%9e%d7%a1%d7%95%d7%9b%d7%9f-%d7%a9%d7%aa%d7%a7%d7%a3-%d7%9c%d7%9c%d7%90-%d7%a8%d7%a9%d7%99%d7%95%d7%9f-%d7%94%d7%a8,פלילי החזקת כלב מסוכן שתקף ללא רשיון הרשעה,282,2021-06-23,2021-06-23,,,"&nbsp; הכרעת דין כתב אישום, מענה ומהלך המשפט במועד הרלוונטי התגורר הנאשם ברחוב הזית 16 כפר יונה, בבית פרטי לו חצר צמודה ומגודרת בעלת שני שערים, והחזיק בכלב שחור מסוג בולטרייר להלן: הכלב, שהוא כלב מגזע"
5385,articles,publish,http://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%9E%D7%90%D7%A1%D7%A8-%D7%A4%D7%92%D7%A2-%D7%95%D7%91%D7%A8%D7%97-%D7%92%D7%A8%D7%99%D7%9E%D7%AA-%D7%9E%D7%95%D7%95%D7%AA-%D7%91%D7%A8%D7%A9%D7%9C%D7%A0%D7%95%D7%AA/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%9e%d7%90%d7%a1%d7%a8-%d7%a4%d7%92%d7%a2-%d7%95%d7%91%d7%a8%d7%97-%d7%92%d7%a8%d7%99%d7%9e%d7%aa-%d7%9e%d7%95%d7%95%d7%aa-%d7%91%d7%a8%d7%a9%d7%9c%d7%a0%d7%95%d7%aa,"עונש  מאסר פגע וברח גרימת מוות ברשלנות, מעשה פזיזות ורשלנות ברכב, הפקרה אחרי פגיעה ועוד",282,2021-06-22,2021-06-22,,,"בית המשפט המחוזי בחיפה ת״פ 3899-11-20 מדינת ישראל נ׳ נערה (עציר) 21 יוני 2021 לפני כבוד השופט אמיר טובי המאשימה מדינת ישראל 1. הנאשם הורשע על סמך הודאתו, לאחר שכתב האישום שהוגש נגדו תוקן במסגרת הסדר ט"
5383,articles,publish,http://jus-tice.co.il/psakdin/%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%A2%D7%9C-%D7%94%D7%97%D7%9C%D7%98%D7%AA-%D7%95%D7%95%D7%A2%D7%93%D7%AA-%D7%94%D7%A2%D7%A8%D7%A2%D7%95%D7%A8-%D7%9C%D7%A4%D7%99-%D7%97%D7%95%D7%A7-%D7%94%D7%A0%D7%9B/,%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%a2%d7%9c-%d7%94%d7%97%d7%9c%d7%98%d7%aa-%d7%95%d7%95%d7%a2%d7%93%d7%aa-%d7%94%d7%a2%d7%a8%d7%a2%d7%95%d7%a8-%d7%9c%d7%a4%d7%99-%d7%97%d7%95%d7%a7-%d7%94%d7%a0%d7%9b,ערעור על החלטת וועדת הערעור לפי חוק הנכים | התחזות פוסט טראומה,282,2021-06-21,2021-06-21,,,בית המשפט המחוזי בירושלים בשבתו כבית-משפט לערעורים אזרחיים 14 ביוני 2021 ע״ו 21480-01-21 קצין התגמולים נ׳ פלוני לפני כבוד השופט רם וינוגרד כבוד השופטת שושנה ליבוביץ כבוד השופטת תמר בר-אשר השופטת תמר ב
5381,articles,publish,http://jus-tice.co.il/psakdin/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%94-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9B%D7%AA%D7%91-%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9B%D7%A0%D7%92%D7%93-%D7%9C%D7%A4%D7%99-%D7%AA/,%d7%93%d7%97%d7%99%d7%99%d7%aa-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%aa%d7%99%d7%a7%d7%95%d7%9f-%d7%9b%d7%aa%d7%91-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9b%d7%a0%d7%92%d7%93-%d7%9c%d7%a4%d7%99-%d7%aa,דחיית בקשה לתיקון כתב תביעה שכנגד לפי תקנה 46 הרפורמה בסדר הדין האזרחי,282,2021-06-21,2021-06-21,,,בית המשפט המחוזי מרכז-לוד ת״א 53777-11-20 ביריאן ואח׳ נ׳ אהרון ואח׳ בפני כבוד השופט רמי אמיר מבקשת עדנה אהרון (תובעת שכנגד) ע״י ב״כ עו״ד רפי שדה נגד משיבים 1. אברהם ביריאן )נתבעים שכנגד) ע״י ב״כ עוה״ד
5367,articles,publish,http://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%9E%D7%9C%D7%A6%D7%A8%D7%99%D7%AA-%D7%94%D7%98%D7%A8%D7%93%D7%94-%D7%9E%D7%99%D7%A0%D7%99%D7%AA-300000-%D7%A9%D7%97-%D7%A4%D7%99%D7%A6%D7%95%D7%99/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9c-%d7%9e%d7%9c%d7%a6%d7%a8%d7%99%d7%aa-%d7%94%d7%98%d7%a8%d7%93%d7%94-%d7%9e%d7%99%d7%a0%d7%99%d7%aa-300000-%d7%a9%d7%97-%d7%a4%d7%99%d7%a6%d7%95%d7%99,"תביעה של מלצרית הטרדה מינית 300,000 ש&#8221;ח פיצוי",282,2021-06-20,2021-06-20,,,"פסק דין זה, נחתם ופורסם לראשונה לעיונם של הצדדים ובאי כוחם בלבד, ביום 01.05.21. בהתאם להסכמה דיונית בין הצדדים, אשר קיבלה תוקף של החלטה ביום 06.06.21, הוא מפורסם בזאת לציבור, תוך השמטת פרטיהם האישיים "
5356,articles,publish,http://jus-tice.co.il/psakdin/%D7%94%D7%92%D7%91%D7%9C%D7%94-%D7%A2%D7%9C-%D7%9E%D7%A1%D7%99%D7%A8%D7%AA-%D7%9E%D7%99%D7%93%D7%A2-%D7%9E%D7%94%D7%9E%D7%A8%D7%A9%D7%9D-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%95%D7%A7%D7%99%D7%A6%D7%95%D7%A8-%D7%AA%D7%A7%D7%95%D7%A4%D7%AA-%D7%94%D7%A8%D7%99%D7%A9%D7%95%D7%9D/,%d7%94%d7%a6%d7%a2%d7%aa-%d7%97%d7%95%d7%a7-%d7%94%d7%a9%d7%99%d7%a4%d7%95%d7%98-%d7%94%d7%a6%d7%91%d7%90%d7%99,הגבלה על מסירת מידע מהמרשם הפלילי וקיצור תקופת הרישום,282,2021-06-16,2021-06-16,,,"הצעת חוק השיפוט הצבאי (תיקון מסי 61) (הגבלה על מסירת מידע מהמרשם הפלילי וקיצור תקופת הרישום), התש״ע&#8211;2010 הוספת סעיף 403א           1, בחוק השיפוט הצבאי, התשט״ו-11955, אחרי סעיף 403יבוא: 403א. (א"
5351,articles,publish,http://jus-tice.co.il/%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%9C%D7%A9%D7%A2%D7%91%D7%A8-%D7%AA%D7%91%D7%99%D7%A2%D7%95%D7%AA-%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%95%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%A2%D7%9C-%D7%91%D7%AA-%D7%A7%D7%98%D7%99%D7%A0%D7%94/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%99%d7%94%d7%95%d7%a8%d7%9d-%d7%a9%d7%a7%d7%93-%d7%aa%d7%91%d7%99%d7%a2%d7%95%d7%aa-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%9c%d7%a9%d7%a2%d7%91,תביעות בין בני זוג לשעבר על מזונות ומשמורת על בת קטינה משותפת,282,2021-06-16,2021-06-16,,,תלה״מ 40397-08-19 פלונית נ׳ פלוני (מזונות); 41396-08-19 (משמורת); 40430-08-19 (משמורת) בפני כב׳ השופט יהורם שקד פסק דין א׳- העובדות והרקע הצריכים לעניין: 1. התובעת והנתבע הם בני זוג לשעבר (להלן ובהתאמ
5335,articles,publish,http://jus-tice.co.il/psakdin/%D7%A0%D7%99%D7%A8-%D7%97%D7%A4%D7%A5-%D7%A0%D7%92%D7%93-%D7%90%D7%9E%D7%99%D7%A8-%D7%90%D7%95%D7%97%D7%A0%D7%94-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%9C%D7%A9%D7%95%D7%9F-%D7%94%D7%A8%D7%A2-%D7%94%D7%92%D7%A0%D7%AA-%D7%A4%D7%A8%D7%98%D7%99%D7%95%D7%AA-%D7%94%D7%A1%D7%A8%D7%AA-%D7%97%D7%A1%D7%99%D7%A0%D7%95%D7%AA/,%d7%a0%d7%99%d7%a8-%d7%97%d7%a4%d7%a5-%d7%a0%d7%92%d7%93-%d7%90%d7%9e%d7%99%d7%a8-%d7%90%d7%95%d7%97%d7%a0%d7%94-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2-%d7%94,"ניר חפץ נגד אמיר אוחנה תביעת לשון הרע, הגנת פרטיות הסרת חסינות",282,2021-06-16,2021-06-16,,,בית משפט השלום ב תל אביב &#8211; יפו ת&#8221;א 70065-11-19 חפץ נ&#8217; אוחנה לפני כבוד השופטת כוכבה לוי התובע- המשיב: ניר חפץ על ידי בא כוחו עו&#8221;ד אילן סופר ועו&#8221;ד רון אביב נגד הנתבע /המבקש
5328,articles,publish,http://jus-tice.co.il/child-custody-modification/,%d7%a9%d7%99%d7%a0%d7%95%d7%99-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%a1%d7%99%d7%91%d7%95%d7%aa-%d7%9c%d7%a9%d7%a0%d7%95%d7%aa-%d7%90%d7%aa-%d7%9e%d7%a9%d7%9e%d7%95,שינוי משמורת ילדים | סיבות לשנות את משמורת הילדים,282,2021-06-15,2024-02-25,,,"בכל מקרה של גירושין עם ילדים, עולה נושא המשמורת עליהם. לעיתים, בני הזוג מגיעים להסכמה ביניהם בסוגיה זו ובמקרים אחרים, בית המשפט נדרש להכריע, כאשר בין הצדדים יש מחלוקת שהם אינם מצליחים לפשר עליה.שינוי "
5316,articles,publish,http://jus-tice.co.il/what-is-money-laundering/,%d7%9e%d7%94%d7%99-%d7%94%d7%9c%d7%91%d7%a0%d7%aa-%d7%94%d7%95%d7%9f-%d7%a2%d7%91%d7%99%d7%a8%d7%94-%d7%a4%d7%9c%d7%99%d7%9c%d7%99%d7%aa-%d7%94%d7%9c%d7%91%d7%a0%d7%aa-%d7%9b%d7%a1%d7%a4%d7%99%d7%9d,מהי הלבנת הון?| עבירה פלילית הלבנת כספים בלתי חוקיים,282,2021-06-15,2023-03-20,,,"תהליך כללי של הלבנת הון הלבנת הון היא תהליך הצהרת כמויות גדולות של כסף המתקבל מפשעים, כגון סחר בסמים, למקור לגיטימי. זהו פשע בתחומי שיפוט רבים עם הגדרות שונות. זוהי פעולה מרכזית של כלכלת עולם הפשע . ב"
5310,articles,publish,http://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%96%D7%9B%D7%95%D7%AA-%D7%99%D7%95%D7%A6%D7%A8%D7%99%D7%9D-%D7%94%D7%AA%D7%A9%D7%A1%D7%97-2007/,%d7%97%d7%95%d7%a7-%d7%96%d7%9b%d7%95%d7%aa-%d7%99%d7%95%d7%a6%d7%a8%d7%99%d7%9d-%d7%94%d7%aa%d7%a9%d7%a1%d7%b4%d7%97-2007-%d7%94%d7%9e%d7%a7%d7%95%d7%a8%d7%99-%d7%a2%d7%9d-%d7%94%d7%a1%d7%91%d7%a8,"חוק זכות יוצרים, התשס״ח-2007 המקורי עם הסברי הצעת החוק בכנסת",282,2021-06-14,2021-06-14,,,"חוק זכות יוצרים, התשם״ח&#8211;2007 פרק אי: פרשנות בחוק זה &#8211; ״זכות יוצרים״ &#8211; כמשמעותה בסעיף 11; ״זכות מוסרית״ &#8211; כמשמעותה בסעיף 46; ״טביעה״, לעניין צלילים &#8211; שימור של צלילים באמצע"
5300,articles,publish,http://jus-tice.co.il/copyright/,%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%99%d7%95%d7%a6%d7%a8%d7%99%d7%9d-copyright,זכויות יוצרים | © Copyright,282,2021-06-14,2021-06-14,,,"זכויות יוצרים הוא סוג של קניין רוחני המעניק לבעליו את הזכות הבלעדית להעתיק יצירה יצירתית , לרוב לזמן מוגבל. היצירה היצירתית עשויה להיות בצורה ספרותית, אמנותית, חינוכית או מוזיקלית. זכויות יוצרים נועדו"
5288,articles,publish,http://jus-tice.co.il/intellectual-property-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a7%d7%a0%d7%99%d7%99%d7%9f-%d7%a8%d7%95%d7%97%d7%a0%d7%99-%d7%a2%d7%95%d7%93-%d7%a4%d7%98%d7%a0%d7%98%d7%99%d7%9d,עורך דין קניין רוחני | עו&#8221;ד פטנטים,282,2021-06-13,2024-02-25,,,"כדי להישאר רלוונטיים בשוק העולמי של ימינו, עסקים זקוקים ליועצים משפטיים מיומנים שיעזרו להם לנווט בעולם המשתנה של חוק הקניין הרוחני (פטנטים). עו&#8221;ד קניין רוחני ופטנטים מציע ייעוץ אסטרטגי ללקוחות ב"
5275,articles,publish,http://jus-tice.co.il/americas-best-law-schools/,%d7%91%d7%aa%d7%99-%d7%94%d7%a1%d7%a4%d7%a8-%d7%94%d7%98%d7%95%d7%91%d7%99%d7%9d-%d7%91%d7%99%d7%95%d7%aa%d7%a8-%d7%9c%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%9d-%d7%91%d7%90%d7%a8%d7%94%d7%91-2021-2022,בתי הספר הטובים ביותר למשפטים בארה&#8221;ב 2021-2022,282,2021-06-12,2021-06-12,,,"מקום 1: אוניברסיטת ייל New Haven, קונטיקט, ארצות הברית בית הספר למשפטים ייל שומר על מעמדו כבית הספר למשפטים מספר 1 במדינה, על פי חדשות ארה&#8221;ב וUS News &amp; World Report פרסמה את הדירוגים האחרוני"
4995,articles,publish,http://jus-tice.co.il/psakdin/%D7%97%D7%95%D7%A7-%D7%94%D7%9B%D7%A9%D7%A8%D7%95%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98%D7%99%D7%AA-%D7%95%D7%94%D7%90%D7%A4%D7%95%D7%98%D7%A8%D7%95%D7%A4%D7%A1%D7%95%D7%AA-%D7%AA%D7%A9%D7%9B%D7%91-1962/,%d7%97%d7%95%d7%a7-%d7%94%d7%9b%d7%a9%d7%a8%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%aa-%d7%95%d7%94%d7%90%d7%a4%d7%95%d7%98%d7%a8%d7%95%d7%a4%d7%a1%d7%95%d7%aa-%d7%aa%d7%a9%d7%9b%d7%91,"חוק הכשרות המשפטית והאפוטרופסות, תשכ&#8221;ב-1962 עם הסברים",282,2021-06-10,2021-07-04,,,"&nbsp; פרק ראשון: כשרות משפטית כשרות לזכויות ולחובות 1. כל אדם כשר לזכויות ולחובות מגמר לידתו ועד מותו. כשרות לפעולות משפטיות 2. כל אדם כשר לפעולות משפטיות, זולת אם נשללה או הוגבלה כשרות זו בחוק או בפ"
4945,articles,publish,http://jus-tice.co.il/tender-years-mother-custody-child-age-under-6/,%d7%97%d7%96%d7%a7%d7%aa-%d7%94%d7%92%d7%99%d7%9c-%d7%94%d7%a8%d7%9a-%d7%9e%d7%a9%d7%9e%d7%95%d7%a8%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%a2%d7%93-%d7%92%d7%99%d7%9c-6,חזקת הגיל הרך | משמורת ילדים עד גיל 6,282,2021-06-10,2024-02-25,,,"חזקת הגיל הרך מעניקה משמורת אוטומטית לאמא כאשר הילדים מתחת לגיל 6. החריג למצב זה הוא כאשר האב מוכיח כי היא אינה כשירה לטפל בילדים, או כאשר הגיעו ההורים להסכמה אחרת ביניהם."
4252,articles,publish,http://jus-tice.co.il/joint-venture-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%99%d7%96%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a3,הסכם מיזם משותף,282,2021-06-08,2021-06-08,,,"מידע על הסכם מיזם משותף מהו הסכם מיזם משותף? נעשה שימוש בהסכם מיזם משותף, המכונה גם הסכם משותף, כאשר שני גופים עסקיים או אנשים פרטיים נכנסים לקשר עסקי זמני (מיזם משותף) לצורך השגת מטרה הדדית. הסכם מיז"
4204,articles,publish,http://jus-tice.co.il/music-recording-contract/,%d7%97%d7%95%d7%96%d7%94-%d7%94%d7%a7%d7%9c%d7%98%d7%94-%d7%9e%d7%95%d7%96%d7%99%d7%a7%d7%9c%d7%99%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%94%d7%a7%d7%9c%d7%98%d7%94-%d7%9c%d7%9c%d7%94%d7%a7%d7%94-%d7%90,חוזה הקלטה מוזיקלית | חוזה הקלטה ללהקה או זמר ותמלוגים,282,2021-06-08,2021-06-08,,,"מהו חוזה הקלטת מוסיקה? חוזה הקלטת מוסיקה, או עסקת תקליטים, הוא הסכם שמשמשים חברת תקליטים כדי להבטיח את בעלותם על תוצר של הפעלת הקלטות (הקלטת המאסטר) וזכויות הרישוי שלהם לקידום התקליט. הם גם משתמשים בח"
4196,articles,publish,http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%94%D7%97%D7%95%D7%96%D7%99%D7%9D-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%91%D7%A9%D7%9C-%D7%94%D7%A4%D7%A8%D7%AA-%D7%97%D7%95%D7%96%D7%94-%D7%AA%D7%A9%D7%9C%D7%90-1970/,%d7%97%d7%95%d7%a7-%d7%94%d7%97%d7%95%d7%96%d7%99%d7%9d-%d7%aa%d7%a8%d7%95%d7%a4%d7%95%d7%aa-%d7%91%d7%a9%d7%9c-%d7%94%d7%a4%d7%a8%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%aa%d7%a9%d7%9c%d7%90-1970,"חוק החוזים (תרופות בשל הפרת חוזה), תשל&#8221;א-1970 | עם דברי הסבר",282,2021-06-08,2021-06-09,,,"חוק החוזים (תרופות בשל הפרת חוזה), תשל&#8221;א-1970 פרק א&#8217;: הוראות כלליות הגדרות 1. (א) בחוק זה – &#8220;הפרה&#8221; – מעשה או מחדל שהם בניגוד לחוזה; &#8220;נפגע&#8221; – מי שזכאי לקיום החוזה שה"
4145,articles,publish,http://jus-tice.co.il/force-majeure/,%d7%9b%d7%95-%d7%a2%d7%9c%d7%99%d7%95%d7%9f,כוח עליון: שימוש בסעיף כוח עליון בחוזה,282,2021-06-08,2024-02-25,,,"סעיף כוח עליון בחוזה מתייחס לאירועים פוטנציאליים, כמו אסון טבע או משבר חברתי, שיכולים למנוע ממישהו לבצע את התחייבותו. סעיף זה יכול לספק הגנה מפני תביעות בגין הפרת חוזה. אם אתה עובד עצמאי הנשען על מעגל"
3665,articles,publish,http://jus-tice.co.il/attorneys-how-to-manage-your-stress-and-stop-procrastinating/,attorneys-how-to,עורכי דין: כיצד לנהל את רמת המתח ולהפסיק לדחות מטלות,282,2021-06-04,2021-06-07,,,"כולם עושים את זה, ואם את/ה עורך דין או עורכת דין שמתקשה להשתלט על ריבוי המשימות, זה יכול להפוך למדרון חלקלק. להיתקע בלולאת דחיינות, זה יוביל להרגשה לא נעימה, וככל שאתם עושים את זה יותר, אתם לחוצים יות"
3621,articles,publish,http://jus-tice.co.il/beginners-guide-how-to-choose-the-best-website-builder/,%d7%91%d7%95%d7%a0%d7%94-%d7%90%d7%aa%d7%a8%d7%99%d7%9d-%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%91%d7%97%d7%95%d7%a8-%d7%90%d7%aa-%d7%a4%d7%9c%d7%98%d7%a4%d7%95%d7%a8%d7%9e%d7%aa-%d7%91%d7%a0%d7%99%d7%99,בניית אתרים חינם: מהי האופציה לבניית האתרים הטובה ביותר בחינם? | אתר בחינם,282,2021-06-03,2021-06-07,,,"בוני אתרים חינם הם פיתרון מושלם עבור אנשים פרטיים ועסקים קטנים לפתוח אתר מבלי להזמין יזם. עם זאת, מציאת פתרון בניית אתר בחינם הטוב ביותר יכולה להיות מסובכת למתחילים. יש כל כך הרבה מערכות לבניית אתרים "
3632,articles,publish,http://jus-tice.co.il/sample-terms-and-conditions-template/,%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%9c%d7%aa%d7%a7%d7%a0%d7%95%d7%9f-%d7%90%d7%aa%d7%a8,דוגמא לתקנון אתר,282,2021-06-03,2021-06-03,,,כללי תקנון זה מהווה הסכם משפטי מחייב. הוראות תקנון זה יחולו על כל שימוש שייעשה על ידי המשתמש באתר של חברת אתרים בחוף תל אביב – חברה לאתרי תיירות בת&#8221;א -יפו בע&#8221;מ (להלן בהתאמה: &#8220;האתר&#8
3619,articles,publish,http://jus-tice.co.il/cryptocurrency-legislation-2021/,%d7%97%d7%a7%d7%99%d7%a7%d7%aa-%d7%9e%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a4%d7%98%d7%95-%d7%9e%d7%94-%d7%94%d7%97%d7%95%d7%a7-%d7%93%d7%95%d7%a8%d7%a9-%d7%a2%d7%91%d7%95%d7%a8-%d7%91,חקיקת מטבעות קריפטו: מה החוק דורש עבור ביטקוין ותחום הקריפטו,282,2021-06-02,2021-06-02,,,"הרגולציה המוצעת בארה&#8221;ב ובעולם עשויה לשנות את המערכת האקולוגית של stablecoin ברמה בסיסית, ולכן כדאי לבחון מה בדיוק כוללת חקיקה זו. עם סיום שנת 2020, יש חקיקה המוצעת, שאם היא תוצג כפי שכתוב נכון ל"
