id,url,slug,title,status
4252,http://jus-tice.co.il/joint-venture-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%99%d7%96%d7%9d-%d7%9e%d7%a9%d7%95%d7%aa%d7%a3,"הסכם מיזם משותף",publish
4204,http://jus-tice.co.il/music-recording-contract/,%d7%97%d7%95%d7%96%d7%94-%d7%94%d7%a7%d7%9c%d7%98%d7%94-%d7%9e%d7%95%d7%96%d7%99%d7%a7%d7%9c%d7%99%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%94%d7%a7%d7%9c%d7%98%d7%94-%d7%9c%d7%9c%d7%94%d7%a7%d7%94-%d7%90,"חוזה הקלטה מוזיקלית | חוזה הקלטה ללהקה או זמר ותמלוגים",publish
4196,http://jus-tice.co.il/%D7%97%D7%95%D7%A7-%D7%94%D7%97%D7%95%D7%96%D7%99%D7%9D-%D7%AA%D7%A8%D7%95%D7%A4%D7%95%D7%AA-%D7%91%D7%A9%D7%9C-%D7%94%D7%A4%D7%A8%D7%AA-%D7%97%D7%95%D7%96%D7%94-%D7%AA%D7%A9%D7%9C%D7%90-1970/,%d7%97%d7%95%d7%a7-%d7%94%d7%97%d7%95%d7%96%d7%99%d7%9d-%d7%aa%d7%a8%d7%95%d7%a4%d7%95%d7%aa-%d7%91%d7%a9%d7%9c-%d7%94%d7%a4%d7%a8%d7%aa-%d7%97%d7%95%d7%96%d7%94-%d7%aa%d7%a9%d7%9c%d7%90-1970,"חוק החוזים (תרופות בשל הפרת חוזה), תשל&#8221;א-1970 | עם דברי הסבר",publish
4145,http://jus-tice.co.il/force-majeure/,%d7%9b%d7%95-%d7%a2%d7%9c%d7%99%d7%95%d7%9f,"כוח עליון: שימוש בסעיף כוח עליון בחוזה",publish
3665,http://jus-tice.co.il/attorneys-how-to-manage-your-stress-and-stop-procrastinating/,attorneys-how-to,"עורכי דין: כיצד לנהל את רמת המתח ולהפסיק לדחות מטלות",publish
3621,http://jus-tice.co.il/beginners-guide-how-to-choose-the-best-website-builder/,%d7%91%d7%95%d7%a0%d7%94-%d7%90%d7%aa%d7%a8%d7%99%d7%9d-%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%91%d7%97%d7%95%d7%a8-%d7%90%d7%aa-%d7%a4%d7%9c%d7%98%d7%a4%d7%95%d7%a8%d7%9e%d7%aa-%d7%91%d7%a0%d7%99%d7%99,"בניית אתרים חינם: מהי האופציה לבניית האתרים הטובה ביותר בחינם? | אתר בחינם",publish
3632,http://jus-tice.co.il/sample-terms-and-conditions-template/,%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%9c%d7%aa%d7%a7%d7%a0%d7%95%d7%9f-%d7%90%d7%aa%d7%a8,"דוגמא לתקנון אתר",publish
3619,http://jus-tice.co.il/cryptocurrency-legislation-2021/,%d7%97%d7%a7%d7%99%d7%a7%d7%aa-%d7%9e%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a4%d7%98%d7%95-%d7%9e%d7%94-%d7%94%d7%97%d7%95%d7%a7-%d7%93%d7%95%d7%a8%d7%a9-%d7%a2%d7%91%d7%95%d7%a8-%d7%91,"חקיקת מטבעות קריפטו: מה החוק דורש עבור ביטקוין ותחום הקריפטו",publish
3604,http://jus-tice.co.il/what-is-a-law-firm/,%d7%9e%d7%94%d7%99-%d7%a4%d7%99%d7%a8%d7%9e%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%a1%d7%a7%d7%99%d7%a8%d7%94-%d7%a2%d7%95%d7%9c%d7%9e%d7%99%d7%aa,"מהי פירמת עורכי דין? סקירת עו&#8221;ד עולמית",publish
3592,http://jus-tice.co.il/small-business-startup-costs/,%d7%a2%d7%9c%d7%95%d7%99%d7%95%d7%aa-%d7%94%d7%a7%d7%9e%d7%94-%d7%a8%d7%90%d7%a9%d7%95%d7%a0%d7%95%d7%aa-%d7%9c%d7%a2%d7%a1%d7%a7%d7%99%d7%9d-%d7%a7%d7%98%d7%a0%d7%99%d7%9d,"עלויות הקמה ראשונות לעסקים קטנים",publish
3570,http://jus-tice.co.il/psakdin/%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%91%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%97%D7%99%D7%95%D7%91-%D7%99%D7%95%D7%A2%D7%A5-%D7%94%D7%A9%D7%A7%D7%A2%D7%95%D7%AA-%D7%91%D7%92%D7%99%D7%9F-%D7%A0%D7%96%D7%A7/,%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%91%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%97%d7%99%d7%95%d7%91-%d7%99%d7%95%d7%a2%d7%a5-%d7%94%d7%a9%d7%a7%d7%a2%d7%95%d7%aa-%d7%91%d7%92%d7%99%d7%9f-%d7%a0,"פסק דין בתביעה לחיוב יועץ השקעות בגין נזק",publish
3567,http://jus-tice.co.il/digital-marketing-agency/,%d7%99%d7%aa%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%95%d7%97%d7%a1%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%a9%d7%9c-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a1%d7%95%d7%9b%d7%a0%d7%95%d7%aa-%d7%9c%d7%a9%d7%99%d7%95,"יתרונות וחסרונות של העסקת סוכנות לשיווק דיגיטלי",publish
3550,http://jus-tice.co.il/types-of-lawyers-small-business/,6-%d7%a1%d7%95%d7%92%d7%99%d7%9d-%d7%a9%d7%95%d7%a0%d7%99%d7%9d-%d7%a9%d7%9c-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%9c%d7%91%d7%a2%d7%9c%d7%99-%d7%a2%d7%a1%d7%a7%d7%99%d7%9d-%d7%a7,"6 סוגים שונים של עורכי דין מומלצים לבעלי עסקים קטנים",publish
3532,http://jus-tice.co.il/free-affidavit-sample/,%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%9e%d7%a7%d7%95%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%9c%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%97%d7%99%d7%a0,"תצהיר מקוון (אונליין) | דוגמא לתצהיר חינם | טופס תצהיר",publish
3527,http://jus-tice.co.il/submitting-affidavit-israel-court/,%d7%94%d7%92%d7%a9%d7%aa-%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%9c%d7%91%d7%99%d7%aa-%d7%9e%d7%a9%d7%a4%d7%98-%d7%98%d7%95%d7%a4%d7%a1-%d7%aa%d7%a6%d7%94%d7%99%d7%a8-%d7%9c%d7%94%d7%92%d7%a9%d7%94,"הגשת תצהיר לבית משפט | טופס תצהיר להגשה בבית משפט",publish
3519,http://jus-tice.co.il/form-6-request-urgent-relief-dispute-settlement/,%d7%98%d7%95%d7%a4%d7%a1-6-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%a1%d7%a2%d7%93-%d7%93%d7%97%d7%95%d7%a3-%d7%a9%d7%9c%d7%90-%d7%91%d7%93%d7%a8%d7%9a-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%99%d7%99%d7%a9,"טופס 6 בקשה לסעד דחוף שלא בדרך בקשה ליישוב סכסוך",publish
3510,http://jus-tice.co.il/request-for-family-dispute-settlements/,%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%99%d7%99%d7%a9%d7%95%d7%91-%d7%a1%d7%9b%d7%a1%d7%95%d7%9a-%d7%98%d7%95%d7%a4%d7%a1-%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%99%d7%99%d7%a9%d7%95%d7%91-%d7%a1%d7%9b%d7%a1,"בקשה ליישוב סכסוך | טופס בקשה ליישוב סכסוך",publish
3499,http://jus-tice.co.il/divorce-with-consent/,%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%91%d7%94%d7%a1%d7%9b%d7%9e%d7%94,"גירושין בהסכמה",publish
3473,http://jus-tice.co.il/search-engine-optimization/,%d7%90%d7%95%d7%a4%d7%98%d7%99%d7%9e%d7%99%d7%96%d7%a6%d7%99%d7%94-%d7%9c%d7%9e%d7%a0%d7%95%d7%a2%d7%99-%d7%97%d7%99%d7%a4%d7%95%d7%a9-seo-%d7%a7%d7%99%d7%93%d7%95%d7%9d-%d7%90%d7%aa%d7%a8%d7%99,"קידום אתר אינטרנט במנועי חיפוש | אופטימיזציה למנועי חיפוש SEO | קידום אורגני",publish
3468,http://jus-tice.co.il/2018-2019-major-supreme-court-ruling/,%d7%a4%d7%a1%d7%a7%d7%99-%d7%93%d7%99%d7%9f-%d7%9e%d7%a8%d7%9b%d7%96%d7%99%d7%99%d7%9d-%d7%a9%d7%9c-%d7%91%d7%99%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98-%d7%94%d7%a2%d7%9c%d7%99%d7%95%d7%9f-%d7%9c%d7%a9,"פסקי דין מרכזיים של בית המשפט העליון לשנת המשפט 2019-2018",publish
3452,http://jus-tice.co.il/us-law-aggravating-factors-in-criminal-sentences/,%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%92%d7%95%d7%a8%d7%9e%d7%99%d7%9d-%d7%9e%d7%97%d7%9e%d7%99%d7%a8%d7%99%d7%9d-%d7%91%d7%a2%d7%95,"על הדין הפלילי: גורמים מחמירים בעונשים פליליים ארה&#8221;ב",publish
3450,http://jus-tice.co.il/usa-arraignment-formal-reading-of-criminal-charging/,%d7%9e%d7%a2%d7%a6%d7%a8-%d7%91%d7%90%d7%a8%d7%94%d7%91-%d7%a9%d7%9c%d7%91-%d7%94%d7%94%d7%a7%d7%a8%d7%90%d7%94-%d7%a2%d7%95%d7%93-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%90%d7%a8%d7%94%d7%91,"מעצר בארה&#8221;ב שלב ההקראה  &#8211; עו&#8221;ד פלילי ארה&#8221;ב",publish
3430,http://jus-tice.co.il/how-to-find-a-professional-web-development-agency/,%d7%9b%d7%99%d7%a6%d7%93-%d7%9c%d7%9e%d7%a6%d7%95%d7%90-%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a4%d7%99%d7%aa%d7%95%d7%97-%d7%90%d7%aa%d7%a8%d7%99%d7%9d-%d7%9e%d7%a7%d7%a6%d7%95%d7%a2%d7%a0%d7%99%d7%9d,"כיצד למצוא חברה לפיתוח אתרים",publish
3428,http://jus-tice.co.il/what-to-avoid-when-hiring-a-web-design-company/,%d7%9e%d7%9e%d7%94-%d7%9c%d7%94%d7%99%d7%9e%d7%a0%d7%a2-%d7%91%d7%a2%d7%aa-%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%97%d7%91%d7%a8%d7%94-%d7%9c%d7%a2%d7%99%d7%a6%d7%95%d7%91-%d7%90%d7%aa%d7%a8%d7%99%d7%9d,"ממה להימנע בעת העסקת חברה לעיצוב אתרים",publish
3417,http://jus-tice.co.il/psakdin/%D7%A2%D7%95%D7%A0%D7%A9-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%A7%D7%A0%D7%90%D7%91%D7%99%D7%A1-%D7%99%D7%99%D7%A6%D7%95%D7%A8-%D7%94%D7%9B%D7%A0%D7%94-%D7%95%D7%94%D7%A4%D7%A7%D7%94-%D7%A9%D7%9C-%D7%A1%D7%9D-%D7%95%D7%A2%D7%95%D7%93/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%94%d7%97%d7%96%d7%a7%d7%aa-%d7%a7%d7%a0%d7%90%d7%91%d7%99%d7%a1-%d7%99%d7%99%d7%a6%d7%95%d7%a8-%d7%94%d7%9b%d7%a0%d7%94-%d7%95%d7%94%d7%a4%d7%a7%d7%94-%d7%a9%d7%9c,"עונש החזקת קנאביס, ייצור, הכנה והפקה של סם ועוד",publish
3410,http://jus-tice.co.il/psakdin/%D7%92%D7%99%D7%93%D7%95%D7%9C-%D7%94%D7%95%D7%9F-%D7%91%D7%9C%D7%AA%D7%99-%D7%9E%D7%95%D7%A1%D7%91%D7%A8-%D7%9E%D7%A1-%D7%94%D7%9B%D7%A0%D7%A1%D7%94/,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%99%d7%a2%d7%9c-%d7%99%d7%99%d7%98%d7%91-%d7%92%d7%99%d7%93%d7%95%d7%9c-%d7%94%d7%95%d7%9f-%d7%91%d7%9c%d7%aa%d7%99-%d7%9e%d7%95%d7%a1%d7%91%d7%a8-%d7%9e%d7%a1,"השופטת יעל ייטב: גידול הון בלתי מוסבר מס הכנסה",publish
3406,http://jus-tice.co.il/psakdin/%D7%A9%D7%97%D7%A8%D7%95%D7%A8-%D7%9E%D7%95%D7%A7%D7%93%D7%9D-%D7%A9%D7%9C-%D7%90%D7%A1%D7%99%D7%A8-%D7%9E%D7%A2%D7%A9%D7%94-%D7%9E%D7%92%D7%95%D7%A0%D7%94-%D7%91%D7%A7%D7%98%D7%99%D7%A0%D7%94/,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%91%d7%93%d7%99%d7%9e%d7%95%d7%a1-%d7%9e%d7%a9%d7%94-%d7%9e%d7%9b%d7%9c%d7%99%d7%a1-%d7%a9%d7%97%d7%a8%d7%95%d7%a8-%d7%9e%d7%95%d7%a7%d7%93%d7%9d-%d7%a9%d7%9c-%d7%90,"השופט בדימוס משה מכליס: שחרור מוקדם של אסיר שהורשע בגין ביצוע מעשה מגונה בקטינה",publish
3402,http://jus-tice.co.il/web-development-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9c%d7%91%d7%a0%d7%99%d7%99%d7%aa-%d7%90%d7%aa%d7%a8-%d7%90%d7%99%d7%a0%d7%98%d7%a8%d7%a0%d7%98-%d7%9e%d7%a7%d7%95%d7%95%d7%9f-%d7%90%d7%95%d7%a0%d7%9c%d7%99%d7%99%d7%9f,"הסכם לבניית אתר אינטרנט מקוון (אונליין)",publish
3393,http://jus-tice.co.il/psakdin/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%9C%D7%97%D7%99%D7%99%D7%91-%D7%92%D7%A8%D7%95%D7%A9%D7%94-%D7%9C%D7%94%D7%A9%D7%AA%D7%AA%D7%A3-%D7%91%D7%97%D7%95%D7%91%D7%95%D7%AA/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%9c%d7%97%d7%99%d7%99%d7%91-%d7%92%d7%a8%d7%95%d7%a9%d7%94-%d7%9c%d7%94%d7%a9%d7%aa%d7%aa%d7%a3-%d7%91%d7%97%d7%95%d7%91%d7%95%d7%aa,"תביעה לחייב גרושה להשתתף בחובות",publish
3381,http://jus-tice.co.il/prenuptial-agreement-sample/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%93%d7%95%d7%92%d7%9e%d7%90-%d7%94%d7%95%d7%a8%d7%93%d7%aa-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,"הסכם ממון דוגמא | הורדת הסכם ממון",publish
3371,http://jus-tice.co.il/prenuptial-agreements-overview/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-2,"הסכם ממון",publish
3364,http://jus-tice.co.il/%D7%A4%D7%99%D7%A6%D7%95%D7%99-%D7%92%D7%91%D7%95%D7%94%D7%94-%D7%AA%D7%90%D7%95%D7%A0%D7%AA-%D7%93%D7%A8%D7%9B%D7%99%D7%9D-%D7%97%D7%91%D7%A8%D7%AA-%D7%91%D7%99%D7%98%D7%95%D7%97/,%d7%a4%d7%99%d7%a6%d7%95%d7%99-%d7%92%d7%91%d7%95%d7%94%d7%94-%d7%aa%d7%90%d7%95%d7%a0%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d-4112031-%d7%a9%d7%97,"פיצוי גבוהה תאונת דרכים 4,112,031 ש&#8221;ח",publish
3363,http://jus-tice.co.il/%D7%99%D7%A6%D7%97%D7%A7-%D7%A4%D7%95%D7%92%D7%A8%D7%A9%D7%99%D7%99-%D7%AA%D7%91%D7%99%D7%A2%D7%AA-%D7%A2%D7%91%D7%95%D7%93%D7%94-%D7%90%D7%99%D7%A0%D7%98%D7%9C-%D7%A8%D7%99%D7%9C%D7%95%D7%A7%D7%99%D7%99%D7%A9%D7%9F/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%a8%d7%99%d7%9c%d7%95%d7%a7%d7%99%d7%99%d7%a9%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a0%d7%92%d7%93-%d7%90%d7%99%d7%a0%d7%98%d7%9c,"הסכם רילוקיישין תביעת עבודה נגד אינטל",publish
3353,http://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a0%d7%90%d7%94,"ביטול הרשעה עבירות הונאה",publish
3347,http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%AA%D7%A7%D7%99%D7%A4%D7%AA-%D7%91%D7%AA-%D7%96%D7%95%D7%92-%D7%95%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%90%D7%99%D7%95%D7%9E%D7%99%D7%9D/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%aa%d7%a7%d7%99%d7%a4%d7%aa-%d7%91%d7%aa-%d7%96%d7%95%d7%92-%d7%95%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%90%d7%99%d7%95%d7%9e%d7%99%d7%9d,"עונש פלילי תקיפת בת זוג ועבירות איומים",publish
3334,http://jus-tice.co.il/powerful-seo-tools-for-your-law-firm/,5-%d7%9b%d7%9c%d7%99-seo-%d7%a2%d7%95%d7%a6%d7%9e%d7%aa%d7%99%d7%99%d7%9d-%d7%9c%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%a9%d7%9c%d7%9a,"5 כלי SEO עוצמתיים למשרד עורכי הדין שלך",publish
3328,http://jus-tice.co.il/%D7%93%D7%99%D7%9F-%D7%95%D7%97%D7%A9%D7%91%D7%95%D7%9F-%D7%9C%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%AA%D7%A7%D7%A0%D7%95%D7%AA-%D7%91%D7%A0%D7%95%D7%A9%D7%90-%D7%91%D7%93%D7%99%D7%A7%D7%95%D7%AA-%D7%A9%D7%9B%D7%A8%D7%95%D7%AA-%D7%9C%D7%A0%D7%94%D7%92%D7%99%D7%9D/,%d7%93%d7%99%d7%9f-%d7%95%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%99%d7%a7%d7%95%d7%a8%d7%aa-%d7%91%d7%93%d7%99%d7%a7%d7%95%d7%aa-%d7%a9%d7%9b%d7%a8%d7%95%d7%aa-%d7%9c%d7%a0%d7%94%d7%92%d7%99%d7%9d,"דין וחשבון ביקורת בדיקות שכרות לנהגים",publish
3315,http://jus-tice.co.il/blood-alcohol-content-breathalyzer/,%d7%9e%d6%b7%d7%93-%d7%a9%d6%b4%d7%81%d7%9b%d6%bc%d7%95%d6%b9%d7%a8%d7%95%d6%bc%d7%aa,"מַד שִׁכּוֹרוּת | בודק נשימה ראייתי",publish
3310,http://jus-tice.co.il/yanshuf-breathalyzer-test/,%d7%9e%d7%9b%d7%a9%d7%99%d7%a8-%d7%94%d7%99%d7%a0%d7%a9%d7%95%d7%a3,"מכשיר הינשוף",publish
3306,http://jus-tice.co.il/how-much-does-prenup-cost/,%d7%9b%d7%9e%d7%94-%d7%a2%d7%95%d7%9c%d7%94-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,"כמה עולה הסכם ממון?",publish
3300,http://jus-tice.co.il/changing-or-canceling-a-prenuptial-agreement/,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,"ביטול הסכם ממון",publish
3274,http://jus-tice.co.il/what-to-consider-when-hiring-a-criminal-lawyer/,%d7%9e%d7%94-%d7%9c%d7%a7%d7%97%d7%aa-%d7%91%d7%97%d7%a9%d7%91%d7%95%d7%9f-%d7%91%d7%94%d7%a2%d7%a1%d7%a7%d7%aa-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%a4%d7%9c%d7%99%d7%9c%d7%99,"מה צריך לדעת לפני שכירת עורך דין פלילי",publish
3271,http://jus-tice.co.il/%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9C-%D7%A9%D7%95%D7%9B%D7%A8%D7%99%D7%9D-%D7%A0%D7%92%D7%93-%D7%94%D7%9E%D7%A9%D7%9B%D7%99%D7%A8%D7%94-%D7%95%D7%AA%D7%91%D7%99%D7%A2%D7%94-%D7%A9%D7%9B%D7%A0%D7%92%D7%93/,%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9c-%d7%a9%d7%95%d7%9b%d7%a8%d7%99%d7%9d-%d7%a0%d7%92%d7%93-%d7%94%d7%9e%d7%a9%d7%9b%d7%99%d7%a8%d7%94-%d7%95%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a9%d7%9b%d7%a0,"תביעה של שוכרים נגד המשכירה ותביעה שכנגד (ת&#8221;א 53375-11-18)",publish
3265,http://jus-tice.co.il/standards-of-medical-fitness-to-drive/,%d7%aa%d7%a7%d7%a0%d7%99%d7%9d-%d7%9e%d7%a2%d7%95%d7%93%d7%9b%d7%a0%d7%99%d7%9d-%d7%9c%d7%94%d7%aa%d7%90%d7%9e%d7%94-%d7%a8%d7%a4%d7%95%d7%90%d7%99%d7%aa-%d7%9c%d7%a0%d7%94%d7%99%d7%92%d7%94-%d7%9e,"תקנים מעודכנים להתאמה רפואית לנהיגה מרב&#8221;ד",publish
3263,http://jus-tice.co.il/medical-fitness-tests-for-driving-marvad-info/,%d7%9e%d7%94-%d7%96%d7%94-%d7%9e%d7%a8%d7%91%d7%b4%d7%93-%d7%9e%d7%99%d7%93%d7%a2-%d7%a2%d7%9c-%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97,"מה זה מרב״ד?- מידע על המכון הרפואי לבטיחות בדרכים",publish
3254,http://jus-tice.co.il/medical-institute-for-road-safety/,%d7%94%d7%9e%d7%9b%d7%95%d7%9f-%d7%94%d7%a8%d7%a4%d7%95%d7%90%d7%99-%d7%9c%d7%91%d7%98%d7%99%d7%97%d7%95%d7%aa-%d7%91%d7%93%d7%a8%d7%9b%d7%99%d7%9d,"המכון הרפואי לבטיחות בדרכים",publish
3250,http://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%AA-%D7%90%D7%AA%D7%A8%D7%99%D7%9D/,%d7%91%d7%a0%d7%99%d7%99%d7%aa-%d7%90%d7%aa%d7%a8%d7%99%d7%9d,"בניית אתרים",publish
3242,http://jus-tice.co.il/punishment-of-parents-and-relatives-for-negligently-causing-death/,%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%a9%d7%9c-%d7%94%d7%95%d7%a8%d7%99%d7%9d-%d7%95%d7%a7%d7%a8,"מדיניות העמדה לדין וענישה של הורים וקרובי משפחה בגין גרימת מוות ברשלנות של בני משפחתם",publish
3237,http://jus-tice.co.il/punishment-for-offenses-of-causing-death-in-road-accidents/,%d7%9e%d7%93%d7%99%d7%a0%d7%99%d7%95%d7%aa-%d7%94%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%91%d7%94%d7%a2%d7%9e%d7%93%d7%94-%d7%9c%d7%93%d7%99%d7%9f-%d7%95%d7%a2%d7%a0%d7%99%d7%a9%d7%94-%d7%91%d7%a2%d7%91,"מדיניות התביעה בהעמדה לדין וענישה בעבירות של גרימת מוות בתאונות דרכים",publish
3231,http://jus-tice.co.il/%D7%94%D7%90%D7%9D-%D7%9B%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%91%D7%99%D7%9F-%D7%91%D7%A0%D7%99-%D7%96%D7%95%D7%92-%D7%94%D7%95%D7%90-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F/,%d7%94%d7%90%d7%9d-%d7%9b%d7%9c-%d7%94%d7%a1%d7%9b%d7%9d-%d7%91%d7%99%d7%9f-%d7%91%d7%a0%d7%99-%d7%96%d7%95%d7%92-%d7%94%d7%95%d7%90-%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f,"האם כל הסכם בין בני זוג הוא הסכם ממון?",publish
3222,http://jus-tice.co.il/car-accident-auto-injury-lawyer/,%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%aa%d7%90%d7%95%d7%a0%d7%95%d7%aa-%d7%93%d7%a8%d7%9b%d7%99%d7%9d,"עורך דין תאונות דרכים",publish
3218,http://jus-tice.co.il/%D7%A2%D7%95%D7%A0%D7%A9-%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%A2%D7%9C-%D7%94%D7%A4%D7%A6%D7%AA-%D7%AA%D7%9B%D7%A0%D7%99%D7%9D-%D7%9E%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%98%D7%9C%D7%92%D7%A8%D7%9D-%D7%92%D7%96%D7%A8-%D7%93%D7%99%D7%9F/,%d7%a2%d7%95%d7%a0%d7%a9-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%a2%d7%9c-%d7%94%d7%a4%d7%a6%d7%aa-%d7%aa%d7%9b%d7%a0%d7%99%d7%9d-%d7%9e%d7%99%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%98%d7%9c%d7%92%d7%a8%d7%9d,"עונש פלילי על הפצת תכנים מיניים בטלגרם (גזר דין) ת&#8221;פ 19991-07-20",publish
3211,http://jus-tice.co.il/prenuptial-agreement-for-second-marriage/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%91%d7%a4%d7%a8%d7%a7-%d7%91,"הסכם ממון בפרק ב&#8217;",publish
3207,http://jus-tice.co.il/marital-property-agreement/,%d7%94%d7%a1%d7%9b%d7%9d-%d7%9e%d7%9e%d7%95%d7%9f-%d7%a2%d7%9c-%d7%93%d7%99%d7%a8%d7%94,"הסכם ממון על דירה |  מתי הסכם ממון לא תופס",publish
