row_id,source_system,post_id,post_type,wp_status,current_url,current_slug,current_title,proposed_title,proposed_english_slug,proposed_new_url,canonical_url,content_body_file,content_body_exists,word_count,h1,meta_title,meta_description,rank_math_title,rank_math_description,author,reviewer,published_date,modified_date,categories,tags,practice_area,primary_cluster,secondary_cluster,pillar_page,supporting_page,cluster_role,primary_keyword,secondary_keywords,search_intent,gsc_clicks_3m,gsc_impressions_3m,gsc_ctr_3m,gsc_position_3m,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,top_queries,traffic_risk,cannibalization_group,cannibalization_notes,recommended_action,action_reason,redirect_required,redirect_type,redirect_target,redirect_priority,internal_links_needed,official_sources_needed,schema_needed,eeat_missing,legal_compliance_notes,content_gap_notes,business_opportunity,lead_gen_opportunity,lawyer_profile_opportunity,city_page_opportunity,import_ready,owner_review_required,data_gaps,backlink_check_needed,last_reviewed_by,last_reviewed_date,agent_notes
11,wp-rest-api+gsc-api+old-inventory,UNKNOWN,UNKNOWN,NEEDS_WP_PULL,https://jus-tice.co.il/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99,????-????-???????-????-??????,???? ???? ??????? ???? ??????,,real-estate-needs-slug-review,https://jus-tice.co.il/real-estate-needs-slug-review/,https://jus-tice.co.il/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,UNKNOWN,NEEDS_ASSIGNMENT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_WP_REST_PULL,real-estate,UNKNOWN,NEEDS_MAPPING_real-estate,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,0,1,0.00%,1.0,UNKNOWN,LOW,,,NEEDS_WP_MATCH,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via real-estate,lawyer-contact-form,YES,YES,NO,YES,NEEDS_WP_MATCH;NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL;NEEDS_WP_STATUS,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
12,wp-rest-api+gsc-api+old-inventory,8094,articles,publish,https://jus-tice.co.il/%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%94%D7%98%D7%A8%D7%93%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A2%D7%93-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%A0%D7%99%D7%A8-%D7%97%D7%A4%D7%A5-%D7%95%D7%A2%D7%93%D7%AA-%D7%94,%d7%90%d7%99%d7%a9%d7%95%d7%9d-%d7%94%d7%98%d7%a8%d7%93%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a2%d7%93-%d7%94%d7%9e%d7%93%d7%99%d7%a0%d7%94-%d7%a0%d7%99%d7%a8-%d7%97%d7%a4%d7%a5-%d7%95%d7%a2%d7%93%d7%aa-%d7%94,"אישום הטרדות של עד המדינה ניר חפץ ועדת התביעה הדס קליין, במשפט המתנהל נגד ח&#8221;כ בנימין נתניהו",,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,https://jus-tice.co.il/%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%94%D7%98%D7%A8%D7%93%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A2%D7%93-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%A0%D7%99%D7%A8-%D7%97%D7%A4%D7%A5-%D7%95%D7%A2%D7%93%D7%AA-%D7%94,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-11-28,2022-11-28,,,NEEDS_WP_REST_PULL,criminal-law,UNKNOWN,NEEDS_MAPPING_criminal-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,68,0.00%,11.5,2,318,0.63%,21.0,???? ???? (0c/5i/p18.4) | ??? ??? ???? ????? ??? (0c/1i/p18.0) | ??? ??? (0c/1i/p46.0) | ?? ?????? ????? ?????? (0c/1i/p15.0) | ??? ?????? (0c/1i/p41.0),LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via criminal-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
13,wp-rest-api+gsc-api+old-inventory,9128,articles,publish,https://jus-tice.co.il/%D7%90%D7%9E%D7%A0%D7%AA-%D7%94%D7%90%D7%95%D7%9E%D7%95%D7%AA-%D7%94%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%97%D7%99%D7%AA%D7%95%D7%AA,%d7%90%d7%9e%d7%a0%d7%aa-%d7%94%d7%90%d7%95%d7%9e%d7%95%d7%aa-%d7%94%d7%9e%d7%90%d7%95%d7%97%d7%93%d7%95%d7%aa-%d7%a0%d7%92%d7%93-%d7%a9%d7%97%d7%99%d7%aa%d7%95%d7%aa,אמנת האומות המאוחדות נגד שחיתות,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/%D7%90%D7%9E%D7%A0%D7%AA-%D7%94%D7%90%D7%95%D7%9E%D7%95%D7%AA-%D7%94%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%97%D7%99%D7%AA%D7%95%D7%AA,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-03-30,2023-03-30,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,18,0.00%,28.1,4,407,0.98%,30.9,?????? ??????? ???????? (0c/3i/p82.7),LOW,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
14,wp-rest-api+gsc-api+old-inventory,10480,articles,publish,https://jus-tice.co.il/%D7%91%D7%92%D7%99%D7%93%D7%94,%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%9e%d7%a2%d7%a9%d7%94-%d7%94%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%9e%d7%94-%d7%96%d7%94-%d7%91%d7%92%d7%99%d7%93%d7%94-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f,בגידה | מעשה הבגידה | מה זה בגידה? | עורך דין גירושין,,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,https://jus-tice.co.il/%D7%91%D7%92%D7%99%D7%93%D7%94,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-12-18,2023-12-18,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,1,0.00%,62.0,0,2,0.00%,36.0,????? ??????? ????? ????? (0c/1i/p62.0),LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
15,wp-rest-api+gsc-api+old-inventory,12007,articles,publish,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-%D7%94%D7%91%D7%95%D7%92%D7%93%D7%AA,%d7%91%d7%92%d7%a5-%d7%94%d7%91%d7%95%d7%92%d7%93%d7%aa-%d7%94%d7%94%d7%a9%d7%a4%d7%a2%d7%95%d7%aa-%d7%94%d7%9e%d7%a9%d7%a4%d7%98%d7%99%d7%95%d7%aa-%d7%94%d7%97%d7%91%d7%a8%d7%aa%d7%99%d7%95,"בג&#8221;ץ הבוגדת: ההשפעות המשפטיות, החברתיות והכלכליות על מערכת המשפט הישראלית",,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-%D7%94%D7%91%D7%95%D7%92%D7%93%D7%AA,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-20,2025-02-20,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,50,4484,1.12%,24.0,UNKNOWN,MEDIUM,,,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
16,wp-rest-api+gsc-api+old-inventory,12004,articles,publish,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-5988/21-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%AA%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,%d7%a1%d7%9e%d7%9b%d7%95%d7%aa-%d7%91%d7%aa%d7%99-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99%d7%99%d7%9d-%d7%91%d7%9e%d7%96%d7%95%d7%a0%d7%95%d7%aa-%d7%99%d7%9c%d7%93%d7%99%d7%9d-%d7%91,"סמכות בתי הדין הרבניים במזונות ילדים: בחינה משפטית, חוקתית וחברתית בעקבות בג&#8221;ץ 5988/21",,child-support,https://jus-tice.co.il/child-support/,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-5988/21-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%AA%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2025-02-20,2025-02-20,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,6,3488,0.17%,38.7,UNKNOWN,MEDIUM,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,HIGH,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
17,wp-rest-api+gsc-api+old-inventory,10139,articles,publish,https://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91,%d7%91%d7%95%d7%92%d7%a8-%d7%9c%d7%99%d7%9e%d7%95%d7%93%d7%99-%d7%a0%d7%93%d7%9c%d7%9f-%d7%91%d7%90%d7%a8%d7%94%d7%91,בוגר לימודי נדל&#8221;ן בארה&#8221;ב,,real-estate-needs-slug-review,https://jus-tice.co.il/real-estate-needs-slug-review/,https://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-10-03,2023-10-03,,,NEEDS_WP_REST_PULL,real-estate,UNKNOWN,NEEDS_MAPPING_real-estate,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,0,130,0.00%,37.2,UNKNOWN,LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via real-estate,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
18,wp-rest-api+gsc-api+old-inventory,8103,articles,publish,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%90%D7%92%D7%A8%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%92%D7%A9%D7%AA-%D7%93%D7%99%D7%95%D7%95%D7%97-%D7%9C%D7%90%D7%A4%D7%95%D7%98%D7%A8%D7%95%D7%A4%D7%95%D7%A1-%D7%94%D7%9B%D7%9C%D7%9C%D7%99,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%90%d7%92%d7%a8%d7%94-%d7%91%d7%92%d7%99%d7%9f-%d7%94%d7%92%d7%a9%d7%aa-%d7%93%d7%99%d7%95%d7%95%d7%97-%d7%9c%d7%90%d7%a4%d7%95%d7%98%d7%a8%d7%95%d7%a4%d7%95%d7%a1,ביטול אגרה בגין הגשת דיווח לאפוטרופוס הכללי.,,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%90%D7%92%D7%A8%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%92%D7%A9%D7%AA-%D7%93%D7%99%D7%95%D7%95%D7%97-%D7%9C%D7%90%D7%A4%D7%95%D7%98%D7%A8%D7%95%D7%A4%D7%95%D7%A1-%D7%94%D7%9B%D7%9C%D7%9C%D7%99,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-11-30,2022-11-30,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,33,0.00%,18.2,1,1726,0.06%,47.6,UNKNOWN,LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
19,wp-rest-api+gsc-api+old-inventory,10060,articles,publish,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16,%d7%94%d7%a9%d7%95%d7%a4%d7%98-%d7%9e%d7%92%d7%9f-%d7%90%d7%9c%d7%98%d7%95%d7%91%d7%99%d7%94-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99%d7%99%d7%9f-%d7%aa%d7%91%d7%99%d7%a2%d7%94-%d7%a2%d7%9c,השופט מגן אלטוביה: פס&#8221;ד בעניין תביעה על ביטול הסכם מיזוג (ת&#8221;א 4528-01-16),,legal-database-rulings-needs-slug-review,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-09-27,2023-09-27,,,NEEDS_WP_REST_PULL,legal-database-rulings,UNKNOWN,NEEDS_MAPPING_legal-database-rulings,,,UNKNOWN,UNKNOWN,UNKNOWN,2,42,4.76%,16.2,4,384,1.04%,20.3,??? ??????? (0c/5i/p34.2) | ???? ????? (0c/1i/p42.0) | ??????? (0c/1i/p4.0) | ??????? ??? ?????? (0c/1i/p21.0) | ????? ??? ??????? (0c/1i/p30.0),LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via legal-database-rulings,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
20,wp-rest-api+gsc-api+old-inventory,8362,articles,publish,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A7%D7%99%D7%91%D7%9C-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A9%D7%9C-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%94%D7%A1-27071-11-19,%d7%94%d7%a9%d7%95%d7%a4%d7%98%d7%aa-%d7%90%d7%95%d7%a8%d7%99%d7%aa-%d7%91%d7%9f-%d7%93%d7%95%d7%a8-%d7%9c%d7%99%d7%91%d7%9c-%d7%a4%d7%a1%d7%93-%d7%91%d7%aa%d7%95%d7%91%d7%a2%d7%a0%d7%94-%d7%9c,השופטת אורית בן דור ליבל: פס&#8221;ד בתובענה לביטול הסכם ממון שאושר וקיבל תוקף של פסק דין (תה&#8221;ס 27071-11-19),,prenuptial-agreement,https://jus-tice.co.il/prenuptial-agreement/,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A7%D7%99%D7%91%D7%9C-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A9%D7%9C-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%94%D7%A1-27071-11-19,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2023-01-04,2023-01-04,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0%,NOT_IN_GSC_3M,17,1272,1.34%,14.5,UNKNOWN,LOW,,,NEEDS_CONTENT_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_GSC_3M;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
21,wp-rest-api+gsc-api+old-inventory,3353,articles,publish,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94,%d7%91%d7%99%d7%98%d7%95%d7%9c-%d7%94%d7%a8%d7%a9%d7%a2%d7%94-%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%95%d7%a0%d7%90%d7%94,ביטול הרשעה עבירות הונאה,,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2021-05-13,2021-05-13,,,NEEDS_WP_REST_PULL,UNKNOWN,UNKNOWN,,,,UNKNOWN,UNKNOWN,UNKNOWN,0,34,0.00%,30.3,2,1287,0.16%,45.6,????? ????? (0c/2i/p79.0),LOW,,,NEEDS_CLUSTER_CLASSIFICATION,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,,lawyer-contact-form,YES,YES,NO,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
22,wp-rest-api+gsc-api+old-inventory,8058,articles,publish,https://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%A7%D7%A0%D7%94-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%9E%D7%A8%D7%95%D7%AA-%D7%94%D7%92%D7%A9%D7%AA-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,%d7%aa%d7%91%d7%99%d7%a2%d7%aa-%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%9b%d7%a8%d7%95%d7%9b%d7%94-%d7%91%d7%99%d7%aa-%d7%94%d7%93%d7%99%d7%9f-%d7%94%d7%a8%d7%91%d7%a0%d7%99-%d7%a7%d7%a0%d7%94,תביעת גירושין כרוכה: בית הדין הרבני קנה סמכות למרות הגשת תובענה בעניין החזקת ילדים והסדרי שהותם בפני בית המשפט לענייני משפחה,,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,https://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%A7%D7%A0%D7%94-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%9E%D7%A8%D7%95%D7%AA-%D7%94%D7%92%D7%A9%D7%AA-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,YES,UNKNOWN,UNKNOWN,,UNKNOWN,NEEDS_WP_REST_PULL,NEEDS_WP_REST_PULL,282,NEEDS_ASSIGNMENT,2022-11-15,2022-11-15,,,NEEDS_WP_REST_PULL,family-law,UNKNOWN,NEEDS_MAPPING_family-law,,,UNKNOWN,UNKNOWN,UNKNOWN,0,41,0.00%,41.4,1,853,0.12%,49.2,???? ??? ??????? (0c/29i/p48.6) | ???? ?????? ???? ???? ???? ???? ????? (0c/1i/p73.0),LOW,פסקי דין גירושין,1 competing queries,NEEDS_MERGE_REVIEW,,UNKNOWN_NEEDS_APPROVAL,301_IF_APPROVED,UNKNOWN,NORMAL,NEEDS_MAPPING,NEEDS_REVIEW,"Article,BreadcrumbList","author,reviewer,last-updated",Add: אין באמור ייעוץ משפטי,,Lead gen via family-law,lawyer-contact-form,YES,YES,READY_FOR_REVIEW,YES,NEEDS_CATEGORIES;NEEDS_BACKLINK_TOOL,YES_NEEDS_BACKLINK_TOOL,agent-2026-05-13,2026-05-13,
