"id","date","modified","slug","status","link","title","caption","alt_text","media_type","mime_type","source_url"
"774","2019-03-04T21:55:59","2019-03-04T22:04:45","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%95%d7%a8%d7%9f-%d7%a9%d7%92%d7%91-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%95%d7%a8%d7%9f-%d7%a9%d7%92%d7%91-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2/","@{rendered=ביהד האזורי לעבודה תא, ש&#8217; אורן שגב פסד בעניין אחריות ביטוח לאומי לטיפול בחולה סרטן}","@{rendered=<p>ביהד האזורי לעבודה תא, ש&#8217; אורן שגב פסד בעניין אחריות ביטוח לאומי לטיפול בחולה סרטן</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-תא-ש-אורן-שגב-פסד-בעניין-אחריות-ביטוח-לאומי-לטיפול-בחולה-סרטן.pdf"
"773","2019-03-04T21:55:58","2019-03-04T22:04:45","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%95%d7%a8%d7%9f-%d7%a9%d7%92%d7%91-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%95%d7%a8%d7%9f-%d7%a9%d7%92%d7%91-%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a0%d7%99/","@{rendered=ביהד האזורי לעבודה, ש&#8217; אורן שגב פסד בעניין חובת הנמקה לעובד, כאשר המעסיק מסרב לקבל הודעה לביטול הודעת התפטרות}","@{rendered=<p>ביהד האזורי לעבודה, ש&#8217; אורן שגב פסד בעניין חובת הנמקה לעובד, כאשר המעסיק מסרב לקבל הודעה לביטול הודעת התפטרות</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-ש-אורן-שגב-פסד-בעניין-חובת-הנמקה-לעובד-כאשר-המעסיק-מסרב-לקבל-הודעה-לביטול-הודעת-התפטרות.pdf"
"772","2019-03-04T21:55:56","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%a4%d7%a1%d7%a7-%d7%93-3","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%a4%d7%a1%d7%a7-%d7%93-3/","@{rendered=ביהד האזורי לעבודה תא, ש&#8217; איצקוביץ&#8217; פסק דין בעניין טיפולי פוריות}","@{rendered=<p>ביהד האזורי לעבודה תא, ש&#8217; איצקוביץ&#8217; פסק דין בעניין טיפולי פוריות</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-תא-ש-איצקוביץ-פסק-דין-בעניין-טיפולי-פוריות.pdf"
"771","2019-03-04T21:55:54","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a2%d7%91%d7%9c-25651-11-15-%d7%a9-%d7%a8%d7%95%d7%a2%d7%99-%d7%a4%d7%95%d7%9c%d7%99%d7%90%d7%a7","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a2%d7%91%d7%9c-25651-11-15-%d7%a9-%d7%a8%d7%95%d7%a2%d7%99-%d7%a4%d7%95%d7%9c%d7%99%d7%90%d7%a7/","@{rendered=ביהד הארצי לעבודה, עבל 25651-11-15 ש&#8217; רועי פוליאק פסד בערעור על זכאות לקצבת שארים של אישה שננטשה עי בעלה}","@{rendered=<p>ביהד הארצי לעבודה, עבל 25651-11-15 ש&#8217; רועי פוליאק פסד בערעור על זכאות לקצבת שארים של אישה שננטשה עי בעלה</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-עבל-25651-11-15-ש-רועי-פוליאק-פסד-בערעור-על-זכאות-לקצבת-שארים-של-אישה-שננטשה-עי-בעלה.pdf"
"770","2019-03-04T21:55:53","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%9c%d7%a2%d7%91%d7%95%d7%93-%d7%91%d7%a9-%d7%a9-%d7%a6%d7%91%d7%99-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%96%d7%9b%d7%95-3","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%9c%d7%a2%d7%91%d7%95%d7%93-%d7%91%d7%a9-%d7%a9-%d7%a6%d7%91%d7%99-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%96%d7%9b%d7%95-3/","@{rendered=ביהד לעבוד בש, ש&#8217; צבי פרנקל פסד בנושא זכותה של ההנהלה לזמן גם חברי ועד לבירור משמעתי}","@{rendered=<p>ביהד לעבוד בש, ש&#8217; צבי פרנקל פסד בנושא זכותה של ההנהלה לזמן גם חברי ועד לבירור משמעתי</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-לעבוד-בש-ש-צבי-פרנקל-פסד-בנושא-זכותה-של-ההנהלה-לזמן-גם-חברי-ועד-לבירור-משמעתי-2.pdf"
"769","2019-03-04T21:55:51","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%91%d7%a9-%d7%a9-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%91%d7%a9-%d7%a9-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95/","@{rendered=ביהד האזורי לעבודה בבש, ש&#8217; פרנקל פסד בנושא היתר לנמל אשדוד לזמן חברי ועד לבירור משמעתי}","@{rendered=<p>ביהד האזורי לעבודה בבש, ש&#8217; פרנקל פסד בנושא היתר לנמל אשדוד לזמן חברי ועד לבירור משמעתי</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-בבש-ש-פרנקל-פסד-בנושא-היתר-לנמל-אשדוד-לזמן-חברי-ועד-לבירור-משמעתי.pdf"
"768","2019-03-04T21:55:48","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%9b%d7%91-%d7%94%d7%a9-%d7%92%d7%9c%d7%99%d7%a7%d7%a1%d7%9e%d7%9f-%d7%a4%d7%a1%d7%93","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%9b%d7%91-%d7%94%d7%a9-%d7%92%d7%9c%d7%99%d7%a7%d7%a1%d7%9e%d7%9f-%d7%a4%d7%a1%d7%93/","@{rendered=ביהד הארצי לעבודה, הרכב הש&#8217; גליקסמן פסד בערעור על סיום עבודה בשל מוגבלות עקב מחלת טרשת נפוצה}","@{rendered=<p>ביהד הארצי לעבודה, הרכב הש&#8217; גליקסמן פסד בערעור על סיום עבודה בשל מוגבלות עקב מחלת טרשת נפוצה</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-הרכב-הש-גליקסמן-פסד-בערעור-על-סיום-עבודה-בשל-מוגבלות-עקב-מחלת-טרשת-נפוצה.pdf"
"767","2019-03-04T21:55:46","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9-%d7%a9-%d7%a6%d7%91%d7%99-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%99%d7%99%d7%a0%d7%95","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9-%d7%a9-%d7%a6%d7%91%d7%99-%d7%a4%d7%a8%d7%a0%d7%a7%d7%9c-%d7%99%d7%99%d7%a0%d7%95/","@{rendered=ביהד האזורי לעבודה בש, ש&#8217; צבי פרנקל יינות ביתן תפצה ב50,000 שח עובד שפוטר בשל התקפי אפילפסיה}","@{rendered=<p>ביהד האזורי לעבודה בש, ש&#8217; צבי פרנקל יינות ביתן תפצה ב50,000 שח עובד שפוטר בשל התקפי אפילפסיה</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-בש-ש-צבי-פרנקל-יינות-ביתן-תפצה-ב50000-שח-עובד-שפוטר-בשל-התקפי-אפילפסיה.pdf"
"766","2019-03-04T21:55:45","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%92%d7%9c%d7%99%d7%a7%d7%a1%d7%9e%d7%9f-%d7%94%d7%9e%d7%a6%d7%90%d7%aa-%d7%9b%d7%aa%d7%91%d7%99","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%92%d7%9c%d7%99%d7%a7%d7%a1%d7%9e%d7%9f-%d7%94%d7%9e%d7%a6%d7%90%d7%aa-%d7%9b%d7%aa%d7%91%d7%99/","@{rendered=ביהד הארצי לעבודה, ש&#8217; גליקסמן המצאת כתבי בי דין באמצעות נט המשפט}","@{rendered=<p>ביהד הארצי לעבודה, ש&#8217; גליקסמן המצאת כתבי בי דין באמצעות נט המשפט</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-ש-גליקסמן-המצאת-כתבי-בי-דין-באמצעות-נט-המשפט.pdf"
"765","2019-03-04T21:55:43","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9-%d7%a9-%d7%90%d7%a0%d7%92%d7%9c%d7%91%d7%a8%d7%92-%d7%a9%d7%94%d7%9d-%d7%94%d7%9b","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%91%d7%a9-%d7%a9-%d7%90%d7%a0%d7%92%d7%9c%d7%91%d7%a8%d7%92-%d7%a9%d7%94%d7%9d-%d7%94%d7%9b/","@{rendered=ביהד האזורי לעבודה בש, ש&#8217; אנגלברג-שהם הכרה בהפרעות שינה, בדום נשימה בשינה ובסיבוכי המשנה של עובד משמרות &#8211; כפגיעה בעבודה.}","@{rendered=<p>ביהד האזורי לעבודה בש, ש&#8217; אנגלברג-שהם הכרה בהפרעות שינה, בדום נשימה בשינה ובסיבוכי המשנה של עובד משמרות &#8211; כפגיעה בעבודה.</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-בש-ש-אנגלברג-שהם-הכרה-בהפרעות-שינה-בדום-נשימה-בשינה-ובסיבוכי-המשנה-של-עובד-משמרות-כפגיעה-בעבודה..pdf"
"764","2019-03-04T21:55:41","2019-03-04T22:04:52","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%a9-%d7%a9%d7%a8%d7%94-%d7%a9%d7%93%d7%99%d7%90%d7%95","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%99%d7%9d-%d7%a9-%d7%a9%d7%a8%d7%94-%d7%a9%d7%93%d7%99%d7%90%d7%95/","@{rendered=ביהד האזורי לעבודה ירושלים, ש&#8217; שרה שדיאור החלטה בנושא עיכוב יציאה מהארץ}","@{rendered=<p>ביהד האזורי לעבודה ירושלים, ש&#8217; שרה שדיאור החלטה בנושא עיכוב יציאה מהארץ</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-ירושלים-ש-שרה-שדיאור-החלטה-בנושא-עיכוב-יציאה-מהארץ.pdf"
"763","2019-03-04T21:55:39","2019-03-04T22:04:50","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%a8%d7%95%d7%a2%d7%99-%d7%a4%d7%95%d7%9c%d7%99%d7%90%d7%a7-%d7%93%d7%97%d7%99%d7%99%d7%aa","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%a8%d7%95%d7%a2%d7%99-%d7%a4%d7%95%d7%9c%d7%99%d7%90%d7%a7-%d7%93%d7%97%d7%99%d7%99%d7%aa/","@{rendered=ביהד הארצי לעבודה ש&#8217; רועי פוליאק, דחיית ערעור בתביעה על סיום העסקה באתר אינטרנט אירוטי}","@{rendered=<p>ביהד הארצי לעבודה ש&#8217; רועי פוליאק, דחיית ערעור בתביעה על סיום העסקה באתר אינטרנט אירוטי</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-ש-רועי-פוליאק-דחיית-ערעור-בתביעה-על-סיום-העסקה-באתר-אינטרנט-אירוטי.pdf"
"762","2019-03-04T21:55:36","2019-03-04T22:04:50","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%97%d7%95%d7%a4%d7%99%d7%aa-%d7%92%d7%a8%d7%a9%d7%95%d7%9f-%d7%99%d7%96","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%97%d7%95%d7%a4%d7%99%d7%aa-%d7%92%d7%a8%d7%a9%d7%95%d7%9f-%d7%99%d7%96/","@{rendered=ביהד האזורי לעבודה תא, ש&#8217; חופית גרשון -יזרעאלי פסד בתביעה על הטרדה מינית במוסד אקדמי}","@{rendered=<p>ביהד האזורי לעבודה תא, ש&#8217; חופית גרשון -יזרעאלי פסד בתביעה על הטרדה מינית במוסד אקדמי</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-תא-ש-חופית-גרשון-יזרעאלי-פסד-בתביעה-על-הטרדה-מינית-במוסד-אקדמי.pdf"
"761","2019-03-04T21:55:32","2019-03-04T22:04:49","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%99%d7%9c%d7%9f-%d7%a1%d7%95%d7%a4%d7%a8-%d7%a4%d7%a1%d7%93-%d7%a2%d7%a2-35779-05-17","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%99%d7%9c%d7%9f-%d7%a1%d7%95%d7%a4%d7%a8-%d7%a4%d7%a1%d7%93-%d7%a2%d7%a2-35779-05-17/","@{rendered=ביהד הארצי לעבודה, ש&#8217; אילן סופר פסד עע 35779-05-17 בעניין ה חיוב ראש עיר וגזבר לשעבר להשיב מכיסם עשרות אלפי ₪}","@{rendered=<p>ביהד הארצי לעבודה, ש&#8217; אילן סופר פסד עע 35779-05-17 בעניין ה חיוב ראש עיר וגזבר לשעבר להשיב מכיסם עשרות אלפי ₪</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-ש-אילן-סופר-פסד-עע-35779-05-17-בעניין-ה-חיוב-ראש-עיר-וגזבר-לשעבר-להשיב-מכיסם-עשרות-אלפי-₪.pdf"
"760","2019-03-04T21:55:30","2019-03-04T22:04:48","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%a2%d7%99%d7%93%d7%99%d7%aa-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%90%d7%95","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%a2%d7%99%d7%93%d7%99%d7%aa-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%90%d7%95/","@{rendered=ביהד האזורי לעבודה, ש&#8217; עידית איצקוביץ אושרה תובענה ייצוגית &#8211; ניכוי שלא כדין משכרם של מטפלים סיעודיים}","@{rendered=<p>ביהד האזורי לעבודה, ש&#8217; עידית איצקוביץ אושרה תובענה ייצוגית &#8211; ניכוי שלא כדין משכרם של מטפלים סיעודיים</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-ש-עידית-איצקוביץ-אושרה-תובענה-ייצוגית-ניכוי-שלא-כדין-משכרם-של-מטפלים-סיעודיים.pdf"
"759","2019-03-04T21:55:27","2019-03-04T22:04:48","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%99%d7%9c%d7%9f-%d7%90%d7%99%d7%98%d7%97-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%a9-%d7%90%d7%99%d7%9c%d7%9f-%d7%90%d7%99%d7%98%d7%97-%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9/","@{rendered=ביהד הארצי לעבודה, ש&#8217; אילן איטח פסד בנושא איכון טלפון נייד של עובד}","@{rendered=<p>ביהד הארצי לעבודה, ש&#8217; אילן איטח פסד בנושא איכון טלפון נייד של עובד</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-ש-אילן-איטח-פסד-בנושא-איכון-טלפון-נייד-של-עובד.pdf"
"758","2019-03-04T21:55:25","2019-03-04T22:04:48","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%94%d7%a8%d7%9e%d7%9c-%d7%95%d7%a8%d7%a9%d7%91%d7%a1%d7%a7%d7%99-%d7%a0","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%94%d7%a8%d7%9e%d7%9c-%d7%95%d7%a8%d7%a9%d7%91%d7%a1%d7%a7%d7%99-%d7%a0/","@{rendered=ביהד האזורי לעבודה תא, ש&#8217; הרמל ורשבסקי נגד רדיו ללא הפסקה 51499-04-15}","@{rendered=<p>ביהד האזורי לעבודה תא, ש&#8217; הרמל ורשבסקי נגד רדיו ללא הפסקה 51499-04-15</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-תא-ש-הרמל-ורשבסקי-נגד-רדיו-ללא-הפסקה-51499-04-15.pdf"
"757","2019-03-04T21:55:23","2019-03-04T22:04:48","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%a4%d7%a1%d7%a7-%d7%93-2","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%96%d7%95%d7%a8%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%aa%d7%90-%d7%a9-%d7%90%d7%99%d7%a6%d7%a7%d7%95%d7%91%d7%99%d7%a5-%d7%a4%d7%a1%d7%a7-%d7%93-2/","@{rendered=ביהד האזורי לעבודה תא, ש&#8217; איצקוביץ פסק דין בעניין הליכי בוררות באיגוד הכדורגל ובהתאחדות לכדורגל}","@{rendered=<p>ביהד האזורי לעבודה תא, ש&#8217; איצקוביץ פסק דין בעניין הליכי בוררות באיגוד הכדורגל ובהתאחדות לכדורגל</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-האזורי-לעבודה-תא-ש-איצקוביץ-פסק-דין-בעניין-הליכי-בוררות-באיגוד-הכדורגל-ובהתאחדות-לכדורגל.pdf"
"756","2019-03-04T21:55:21","2019-03-04T22:04:47","%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%9b%d7%91-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%a4%d7%9c%d7%99%d7%98%d7%9e%d7%9f-%d7%a4%d7%a1-3","inherit","http://jus-tice.co.il/labor-lawyer/attachment/%d7%91%d7%99%d7%94%d7%93-%d7%94%d7%90%d7%a8%d7%a6%d7%99-%d7%9c%d7%a2%d7%91%d7%95%d7%93%d7%94-%d7%94%d7%a8%d7%9b%d7%91-%d7%94%d7%a0%d7%a9%d7%99%d7%90-%d7%a4%d7%9c%d7%99%d7%98%d7%9e%d7%9f-%d7%a4%d7%a1-3/","@{rendered=ביהד הארצי לעבודה, הרכב הנשיא פליטמן פסד בנושא תוקף הכרזת היציגות של ההסתדרות הלאומית בחברת נמל אשדוד}","@{rendered=<p>ביהד הארצי לעבודה, הרכב הנשיא פליטמן פסד בנושא תוקף הכרזת היציגות של ההסתדרות הלאומית בחברת נמל אשדוד</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/ביהד-הארצי-לעבודה-הרכב-הנשיא-פליטמן-פסד-בנושא-תוקף-הכרזת-היציגות-של-ההסתדרות-הלאומית-בחברת-נמל-אשדוד.pdf"
"755","2019-03-04T21:55:19","2019-03-04T21:55:19","%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%94%d7%96%d7%9b%d7%95%d7%aa-%d7%9c%d7%94%d7%9b%d7%aa%d7%99%d7%91-%d7%a7%d7%95-%d7%a1%d7%99%d7%a7%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%99%d7%9d-3","inherit","https://jus-tice.co.il/%d7%a4%d7%a1%d7%93-%d7%91%d7%a0%d7%95%d7%a9%d7%90-%d7%94%d7%96%d7%9b%d7%95%d7%aa-%d7%9c%d7%94%d7%9b%d7%aa%d7%99%d7%91-%d7%a7%d7%95-%d7%a1%d7%99%d7%a7%d7%95%d7%a8-%d7%9e%d7%a1%d7%95%d7%99%d7%9d-3/","@{rendered=פסד בנושא הזכות להכתיב קו סיקור מסוים לקהל היעד של מקומון}","@{rendered=<p>פסד בנושא הזכות להכתיב קו סיקור מסוים לקהל היעד של מקומון</p>
}","","file","application/pdf","https://jus-tice.co.il/wp-content/uploads/2019/03/פסד-בנושא-הזכות-להכתיב-קו-סיקור-מסוים-לקהל-היעד-של-מקומון-2.pdf"
