row_id,post_id,post_type,status,current_url,current_slug,proposed_english_slug,proposed_new_url,title,title_source,h1,seo_title,meta_description,content_body_available,content_body_file,word_count,date_published,date_modified,author,categories,tags,practice_area,city,related_lawyer,related_lawyer_profile_url,primary_cluster,secondary_cluster,classification_basis,pillar_page,supporting_page,search_intent,primary_keyword,secondary_keywords,gsc_clicks_export,gsc_impressions_export,gsc_ctr_export,gsc_position_export,top_queries,traffic_risk,content_quality_score,duplicate_title_risk,duplicate_topic_risk,cannibalization_group,recommended_action,redirect_required,redirect_target,redirect_type,canonical_action,internal_links_needed,official_sources_needed,category_action,menu_action,sitemap_action,homepage_action,owner_approval_required,import_ready,data_gaps,data_sources,notes,reviewed_by,reviewed_at
11,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%90%D7%99%D7%A4%D7%94-%D7%9B%D7%93%D7%90%D7%99-%D7%9C%D7%94%D7%A9%D7%A9%D7%A7%D7%99%D7%A2-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%93%D7%95%D7%91%D7%90%D7%99,איפה-כדאי-להששקיע-נדלן-בדובאי,real-estate-needs-slug-review,https://jus-tice.co.il/real-estate-needs-slug-review/,איפה כדאי להששקיע נדלן בדובאי,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,real-estate,UNKNOWN,HEURISTIC_SCORE_2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,1,0.00%,1.0,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
12,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%90%D7%99%D7%A9%D7%95%D7%9D-%D7%94%D7%98%D7%A8%D7%93%D7%95%D7%AA-%D7%A9%D7%9C-%D7%A2%D7%93-%D7%94%D7%9E%D7%93%D7%99%D7%A0%D7%94-%D7%A0%D7%99%D7%A8-%D7%97%D7%A4%D7%A5-%D7%95%D7%A2%D7%93%D7%AA-%D7%94,אישום-הטרדות-של-עד-המדינה-ניר-חפץ-ועדת-ה,criminal-law-needs-slug-review,https://jus-tice.co.il/criminal-law-needs-slug-review/,אישום הטרדות של עד המדינה ניר חפץ ועדת ה,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,criminal-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,318,0.63%,21.0,הרצל גולן (0c/5i/p18.4) | ניר חפץ משרד עורכי דין (0c/1i/p18.0) | ניר פסי (0c/1i/p46.0) | עד המדינה במשפט נתניהו (0c/1i/p15.0) | עדת התביעה (0c/1i/p41.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
13,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%90%D7%9E%D7%A0%D7%AA-%D7%94%D7%90%D7%95%D7%9E%D7%95%D7%AA-%D7%94%D7%9E%D7%90%D7%95%D7%97%D7%93%D7%95%D7%AA-%D7%A0%D7%92%D7%93-%D7%A9%D7%97%D7%99%D7%AA%D7%95%D7%AA,אמנת-האומות-המאוחדות-נגד-שחיתות,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,אמנת האומות המאוחדות נגד שחיתות,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,4,408,0.98%,30.9,עבירות כלכליות בינלאומי (0c/3i/p82.7),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
14,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%92%D7%99%D7%93%D7%94,בגידה,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,בגידה,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,2,0.00%,36.0,עילות גירושין במשפט העברי (0c/1i/p62.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
15,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-%D7%94%D7%91%D7%95%D7%92%D7%93%D7%AA,בגץ-הבוגדת,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,בגץ הבוגדת,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,50,4510,1.11%,24.0,UNKNOWN,HIGH,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,DO_NOT_TOUCH_HIGH_TRAFFIC_URL,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
16,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%92%D7%A5-5988/21-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%91%D7%AA%D7%99-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%9E%D7%96%D7%95%D7%A0%D7%95%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,21-סמכות-בתי-הדין-הרבניים-במזונות-ילדים,child-support,https://jus-tice.co.il/child-support/,21 סמכות בתי הדין הרבניים במזונות ילדים,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,7,3536,0.20%,38.8,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
17,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%95%D7%92%D7%A8-%D7%9C%D7%99%D7%9E%D7%95%D7%93%D7%99-%D7%A0%D7%93%D7%9C%D7%9F-%D7%91%D7%90%D7%A8%D7%94%D7%91,בוגר-לימודי-נדלן-בארהב,real-estate-needs-slug-review,https://jus-tice.co.il/real-estate-needs-slug-review/,בוגר לימודי נדלן בארהב,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,real-estate,UNKNOWN,HEURISTIC_SCORE_2,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,130,0.00%,37.2,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
18,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%90%D7%92%D7%A8%D7%94-%D7%91%D7%92%D7%99%D7%9F-%D7%94%D7%92%D7%A9%D7%AA-%D7%93%D7%99%D7%95%D7%95%D7%97-%D7%9C%D7%90%D7%A4%D7%95%D7%98%D7%A8%D7%95%D7%A4%D7%95%D7%A1-%D7%94%D7%9B%D7%9C%D7%9C%D7%99,ביטול-אגרה-בגין-הגשת-דיווח-לאפוטרופוס-הכללי,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,ביטול אגרה בגין הגשת דיווח לאפוטרופוס הכללי,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,1727,0.06%,47.6,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
19,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%99%D7%96%D7%95%D7%92-%D7%AA%D7%90-4528-01-16,ביטול-הסכם-מיזוג-תא-4528-01-16,legal-database-rulings-needs-slug-review,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,ביטול הסכם מיזוג תא 4528 01 16,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,legal-database-rulings,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,4,384,1.04%,20.3,מגן אלטוביה (0c/5i/p34.2) | איסר בירגר (0c/1i/p42.0) | אלטוביה (0c/1i/p4.0) | אלקטריק ליס תביעות (0c/1i/p21.0) | השופט מגן אלטוביה (0c/1i/p30.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
20,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A1%D7%9B%D7%9D-%D7%9E%D7%9E%D7%95%D7%9F-%D7%A9%D7%90%D7%95%D7%A9%D7%A8-%D7%95%D7%A7%D7%99%D7%91%D7%9C-%D7%AA%D7%95%D7%A7%D7%A3-%D7%A9%D7%9C-%D7%A4%D7%A1%D7%A7-%D7%93%D7%99%D7%9F-%D7%AA%D7%94%D7%A1-27071-11-19,ביטול-הסכם-ממון-שאושר-וקיבל-תוקף-של-פסק-דין-תהס-27071-11-19,prenuptial-agreement,https://jus-tice.co.il/prenuptial-agreement/,ביטול הסכם ממון שאושר וקיבל תוקף של פסק דין תהס 27071 11 19,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,17,1279,1.33%,14.5,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
21,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%98%D7%95%D7%9C-%D7%94%D7%A8%D7%A9%D7%A2%D7%94-%D7%A2%D7%91%D7%99%D7%A8%D7%95%D7%AA-%D7%94%D7%95%D7%A0%D7%90%D7%94,ביטול-הרשעה-עבירות-הונאה,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,ביטול הרשעה עבירות הונאה,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,1301,0.15%,45.5,ביטול הרשעה (0c/2i/p79.0),MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
22,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99-%D7%A7%D7%A0%D7%94-%D7%A1%D7%9E%D7%9B%D7%95%D7%AA-%D7%9C%D7%9E%D7%A8%D7%95%D7%AA-%D7%94%D7%92%D7%A9%D7%AA-%D7%AA%D7%95%D7%91%D7%A2%D7%A0%D7%94-%D7%91%D7%A2%D7%A0%D7%99%D7%99%D7%9F-%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D,בית-הדין-הרבני-קנה-סמכות-למרות-הגשת-תובענה-בעניין-החזקת-ילדים,family-law-needs-slug-review,https://jus-tice.co.il/family-law-needs-slug-review/,בית הדין הרבני קנה סמכות למרות הגשת תובענה בעניין החזקת ילדים,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,family-law,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,865,0.12%,49.3,פסקי דין גירושין (0c/29i/p48.6) | בקשה לדחיית מועד דיון בבית הדין הרבני (0c/1i/p73.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,YES,פסקי דין גירושין,NEEDS_MERGE_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
23,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%99%D7%AA-%D7%94%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%A4%D7%A8%D7%98%D7%99-justicecoil,בית-המשפט-הפרטי-justicecoil,legal-database-rulings-needs-slug-review,https://jus-tice.co.il/legal-database-rulings-needs-slug-review/,בית המשפט הפרטי justicecoil,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,legal-database-rulings,UNKNOWN,HEURISTIC_SCORE_1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2,176,1.14%,22.5,UNKNOWN,LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CONTENT_REVIEW,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
24,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%94-%D7%99%D7%A8%D7%95%D7%A7%D7%94-%D7%AA%D7%9B%D7%A0%D7%95%D7%9F-%D7%A2%D7%99%D7%A8%D7%95%D7%A0%D7%99-%D7%95%D7%A4%D7%A8%D7%95%D7%99%D7%A7%D7%98%D7%99%D7%9D-%D7%90%D7%A0%D7%A8%D7%92%D7%98%D7%99%D7%99%D7%9D-%D7%91%D7%99%D7%95%D7%95%D7%9F,בנייה-ירוקה-תכנון-עירוני-ופרויקטים-אנרגטיים-ביוון,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,בנייה ירוקה תכנון עירוני ופרויקטים אנרגטיים ביוון,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,1,260,0.38%,18.5,בניית בית ביוון (0c/10i/p45.2) | מגמות בבנייה ירוקה בישראל (0c/6i/p42.0) | בנייה ירוקה מה זה (0c/2i/p64.0) | פרויקטים ביוון (0c/2i/p51.5) | בנייה ירוקה בפרויקטים יוקרתיים (0c/1i/p55.0),LOW,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
25,UNKNOWN,UNKNOWN,UNKNOWN,https://jus-tice.co.il/%D7%91%D7%A0%D7%99%D7%99%D7%AA-%D7%90%D7%AA%D7%A8%D7%99%D7%9D,בניית-אתרים,UNKNOWN_NEEDS_SLUG_REVIEW,UNKNOWN_NEEDS_REVIEW,בניית אתרים,INFERRED_FROM_URL,UNKNOWN,UNKNOWN,UNKNOWN,NO_NOT_IN_ACCESSIBLE_CSV,UNKNOWN_NEEDS_RAR_EXTRACTION_OR_WP_REST_EXPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,NO_MATCH,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0,1135,0.00%,57.1,UNKNOWN,MEDIUM,UNKNOWN_NEEDS_BODY_REVIEW,UNKNOWN,UNKNOWN,UNKNOWN,NEEDS_CLUSTER_CLASSIFICATION,UNKNOWN_NEEDS_APPROVAL,UNKNOWN,301_IF_APPROVED,UNKNOWN,YES_NEEDS_MAP,YES_FOR_YMYL_TOPICS,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,YES,NO,post_id_missing;categories_missing;practice_area_missing;tags_missing;content_body_file_missing;gsc_query_mapping_missing;real_title_missing,GSC_PERFORMANCE_PAGES,Starter row generated from accessible uploads. Not import-ready. Verify with full WP export/content body and GSC API before action.,GPT project organizer,2026-05-13 09:48:22
