cluster_id,query,page,page_display,route_family,clicks,impressions,ctr,position,current_or_cache_signal,public_action_approved
broad_divorce_lawyer,"עו""ד גירושין המלצות",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,74.5,existing_page_or_legacy_signal,no
urgent_local_help,"עו""ד גירושין המלצות",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,74.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד לענייני גירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,77,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד מומחה לגירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,70.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד מומלץ לענייני גירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,86,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין מומחה,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,46,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין מומלץ במרכז,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,25,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין פתח תקווה,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,70.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין דיני גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,49,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין טוב לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,32,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין לגירושים,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,47.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,2,0.00%,38.5,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורכי דין מומלצים לגירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,2,0.00%,84.5,existing_page_or_legacy_signal,no
settlement_mediation_agreement,עלות גישור גירושין,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,60,protect_cost_route,no
cost_consultation_price,עלות גישור גירושין,https://jus-tice.co.il/how-much-does-a-divorce-agreement-cost/,/how-much-does-a-divorce-agreement-cost/,cost_article,0,2,0.00%,60,protect_cost_route,no
documents_and_procedure,פתיחת הליך גירושין,https://jus-tice.co.il/strategic-divorce-cost-planning/,/strategic-divorce-cost-planning/,other_existing_page,0,2,0.00%,61.5,existing_page_or_legacy_signal,no
documents_and_procedure,אובליגטורית,https://jus-tice.co.il/18744-11-18/,/18744-11-18/,other_existing_page,0,1,0.00%,48,existing_page_or_legacy_signal,no
settlement_mediation_agreement,אי עמידה בהסכם גירושין,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,/cancel-a-divorce-settlement-agreement/,other_existing_page,0,1,0.00%,48,existing_page_or_legacy_signal,no
documents_and_procedure,גט פיטורין,https://jus-tice.co.il/%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%93%D7%A8%D7%99%D7%A9%D7%94-%D7%9C%D7%A2%D7%99%D7%9B%D7%95%D7%91-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9C%D7%A9%D7%9D-%D7%94%D7%96%D7%9E%D7%AA-%D7%98%D7%A2%D7%A0%D7%95%D7%AA-%D7%A9%D7%9C%D7%90-%D7%94%D7%97%D7%9C-%D7%91%D7%99%D7%A8%D7%95%D7%A8%D7%9F-%D7%A9%D7%A4%D7%A1%D7%99%D7%A7%D7%AA-%D7%94%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%90%D7%99%D7%A0%D7%94-%D7%9E%D7%95%D7%A9%D7%AA%D7%AA%D7%AA-%D7%A2%D7%9C%D7%99%D7%94%D7%9F-%D7%95%D7%A9%D7%94%D7%96%D7%9E%D7%AA%D7%9F-%D7%9E%D7%91%D7%95%D7%A7%D7%A9%D7%AA-%D7%9C%D7%A6%D7%95%D7%A8%D7%9A-%D7%94%D7%9C%D7%99%D7%9A-%D7%90%D7%97%D7%A8-1353339-1-%D7%91%D7%99%D7%94%D7%93-%D7%94%D7%92%D7%93%D7%95%D7%9C/,/דחיית-דרישה-לעיכוב-גירושין-לשם-הזמת-טענות-שלא-החל-בירורן-שפסיקת-הגירושין-אינה-מושתתת-עליהן-ושהזמתן-מבוקשת-לצורך-הליך-אחר-1353339-1-ביהד-הגדול/,other_existing_page,0,1,0.00%,96,existing_page_or_legacy_signal,no
settlement_mediation_agreement,גישור גירושין עלויות,https://jus-tice.co.il/divorce-mediation-cons-pros/,/divorce-mediation-cons-pros/,other_existing_page,0,1,0.00%,39,existing_page_or_legacy_signal,no
documents_and_procedure,דוגמא להסכם גירושין בפורמט pdf להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,1,0.00%,23,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,דוגמא להסכם גירושין בפורמט pdf להורדה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,1,0.00%,23,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין להדפסה,https://jus-tice.co.il/wp-content/uploads/2021/03/%D7%A0%D7%95%D7%A1%D7%97-%D7%94%D7%A1%D7%9B%D7%9D-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%93%D7%95%D7%92%D7%9E%D7%90-2021.docx,/wp-content/uploads/2021/03/נוסח-הסכם-גירושין-דוגמא-2021.docx,attachment_or_pdf,0,1,0.00%,74,protect_attachment_or_legacy_asset,no
settlement_mediation_agreement,הסכם גירושין משמורת משותפת,https://jus-tice.co.il/%D7%94%D7%97%D7%96%D7%A7%D7%AA-%D7%99%D7%9C%D7%93%D7%99%D7%9D-%D7%9E%D7%A9%D7%9E%D7%95%D7%A8%D7%AA-%D7%9E%D7%A9%D7%95%D7%AA%D7%A4%D7%AA-%D7%91%D7%99%D7%AA-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A8%D7%91%D7%A0%D7%99/,/החזקת-ילדים-משמורת-משותפת-בית-הדין-הרבני/,other_existing_page,0,1,0.00%,88,existing_page_or_legacy_signal,no
documents_and_procedure,חיוב גט,https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A9-%D7%9C%D7%93%D7%95%D7%9F-%D7%91/,/articles/חיוב-גט-גירושין-ודחיית-בקשת-האיש-לדון-ב/,legacy_article,0,1,0.00%,31,existing_page_or_legacy_signal,no
documents_and_procedure,חיוב גט,https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%95%D7%9B%D7%AA%D7%95%D7%91%D7%94-%D7%91%D7%9E%D7%A7%D7%A8%D7%94-%D7%A9%D7%A9%D7%A0%D7%99-%D7%94%D7%A6%D7%93%D7%93%D7%99%D7%9D-%D7%90%D7%99%D7%A0%D7%9D-%D7%A8%D7%95%D7%A6%D7%99%D7%9D-%D7%96%D7%94/,/articles/חיוב-גט-וכתובה-במקרה-ששני-הצדדים-אינם-רוצים-זה/,legacy_article,0,1,0.00%,18,existing_page_or_legacy_signal,no
broad_divorce_lawyer,מחירון עורך דין גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,1,0.00%,95,existing_page_or_legacy_signal,no
cost_consultation_price,מחירון עורך דין גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,1,0.00%,95,existing_page_or_legacy_signal,no
documents_and_procedure,מימון הליכי גירושין,https://jus-tice.co.il/strategic-divorce-cost-planning/,/strategic-divorce-cost-planning/,other_existing_page,0,1,0.00%,97,existing_page_or_legacy_signal,no
settlement_mediation_agreement,עו ד הסכם גירושים,https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,1,0.00%,66,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושים",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,35,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושים מומלץ",https://jus-tice.co.il/%D7%A2%D7%95%D7%93-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%9E%D7%95%D7%9E%D7%9C%D7%A5-%D7%9B%D7%99%D7%A6%D7%93-%D7%9C%D7%9E%D7%A6%D7%95%D7%90-%D7%A2%D7%95%D7%A8%D7%9A-%D7%93%D7%99%D7%9F-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%9B%D7%9E%D7%94-%D7%A2%D7%95%D7%9C%D7%94-%D7%9C%D7%94%D7%AA%D7%92%D7%A8%D7%A9/,/עוד-גירושין-מומלץ-כיצד-למצוא-עורך-דין-גירושין-וכמה-עולה-להתגרש/,other_existing_page,0,1,0.00%,83,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד גירושין ברמלה",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,25,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד מומחה לגירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,75,existing_page_or_legacy_signal,no
broad_divorce_lawyer,"עו""ד מומלץ לענייני גירושין",https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,48,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין ברמת גן,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,42,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין דיני משפחה וצוואות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,38,existing_page_or_legacy_signal,no
urgent_local_help,עורך דין גירושין דיני משפחה וצוואות,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,38,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין גירושין הכי טוב בארץ,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,42,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין לענייני גירושים,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,39,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין לענייני גירושין הכי טוב בארץ,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,35,existing_page_or_legacy_signal,no
broad_divorce_lawyer,עורך דין משפחה גירושין,https://jus-tice.co.il/%D7%A2%D7%95%D7%A8%D7%9B%D7%99-%D7%93%D7%99%D7%9F/%D7%A2%D7%95%D7%A8%D7%9B%D7%AA-%D7%93%D7%99%D7%9F-%D7%9E%D7%90%D7%99%D7%94-%D7%A8%D7%95%D7%98%D7%A0%D7%91%D7%A8%D7%92,/עורכי-דין/עורכת-דין-מאיה-רוטנברג,lawyer_profile,0,1,0.00%,69,existing_page_or_legacy_signal,no
settlement_mediation_agreement,עלות גישור גירושין,https://jus-tice.co.il/divorce-mediation-cons-pros/,/divorce-mediation-cons-pros/,other_existing_page,0,1,0.00%,39,existing_page_or_legacy_signal,no
cost_consultation_price,עלות גישור גירושין,https://jus-tice.co.il/divorce-mediation-cons-pros/,/divorce-mediation-cons-pros/,other_existing_page,0,1,0.00%,39,existing_page_or_legacy_signal,no
settlement_mediation_agreement,תביעה לאכיפת הסכם גירושין דוגמא,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,/cancel-a-divorce-settlement-agreement/,other_existing_page,0,1,0.00%,27,existing_page_or_legacy_signal,no
urgent_local_help,תביעה לאכיפת הסכם גירושין דוגמא,https://jus-tice.co.il/cancel-a-divorce-settlement-agreement/,/cancel-a-divorce-settlement-agreement/,other_existing_page,0,1,0.00%,27,existing_page_or_legacy_signal,no
documents_and_procedure,תהליך הגירושין,https://jus-tice.co.il/strategic-divorce-cost-planning/,/strategic-divorce-cost-planning/,other_existing_page,0,1,0.00%,98,existing_page_or_legacy_signal,no
documents_and_procedure,תוך כמה זמן מקבלים גט בהסכמה,https://jus-tice.co.il/articles/%D7%97%D7%99%D7%95%D7%91-%D7%92%D7%98-%D7%92%D7%99%D7%A8%D7%95%D7%A9%D7%99%D7%9F-%D7%95%D7%93%D7%97%D7%99%D7%99%D7%AA-%D7%91%D7%A7%D7%A9%D7%AA-%D7%94%D7%90%D7%99%D7%A9-%D7%9C%D7%93%D7%95%D7%9F-%D7%91/,/articles/חיוב-גט-גירושין-ודחיית-בקשת-האיש-לדון-ב/,legacy_article,0,1,0.00%,98,existing_page_or_legacy_signal,no
