page,country,clicks,impressions,ctr,position,main_country_flag
https://jus-tice.co.il/wp-content/uploads/2022/06/CRYPTOCURRENCY-CERT-IL-W-403.pdf,ury,0,1,0.00%,25.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/CRYPTOCURRENCY-CERT-IL-W-403.pdf,usa,0,13,0.00%,33.6,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/CRYPTOCURRENCY-CERT-IL-W-403.pdf,ven,0,1,0.00%,20.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ago,0,1,0.00%,30.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,alb,0,1,0.00%,35.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,are,0,2,0.00%,40.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,arg,0,6,0.00%,36.8,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,aus,0,2,0.00%,63.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,aze,0,1,0.00%,24.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,bfa,0,1,0.00%,50.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,bgd,0,14,0.00%,44.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,blr,0,1,0.00%,52.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,bol,0,1,0.00%,58.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,bra,0,72,0.00%,42.8,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,can,0,8,0.00%,31.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,che,0,1,0.00%,33.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,chl,0,1,0.00%,26.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,col,0,2,0.00%,32.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,cri,0,1,0.00%,38.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,cyp,0,1,0.00%,34.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,deu,0,1,0.00%,48.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,dom,0,2,0.00%,53.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,dza,0,1,0.00%,32.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ecu,0,4,0.00%,44.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,egy,0,1,0.00%,55.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,esh,0,1,0.00%,41.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,esp,0,1,0.00%,44.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,fra,0,6,0.00%,42.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,gbr,0,30,0.00%,46.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,geo,0,1,0.00%,66.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,grc,0,1,0.00%,90.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,guy,0,1,0.00%,46.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,hkg,0,1,0.00%,25.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,hrv,0,1,0.00%,82.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,idn,0,2,0.00%,24.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ind,0,24,0.00%,47.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,irl,0,1,0.00%,95.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,irq,0,3,0.00%,55.7,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,isl,0,1,0.00%,28.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,isr,0,382,0.00%,48.1,TRUE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ita,0,6,0.00%,35.2,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,jam,0,4,0.00%,57.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,jor,0,3,0.00%,51.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,kaz,0,1,0.00%,33.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ken,0,2,0.00%,31.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,kgz,0,1,0.00%,74.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,kna,0,1,0.00%,57.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,kor,0,10,0.00%,27.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,lka,0,1,0.00%,34.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ltu,0,1,0.00%,28.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,mar,0,1,0.00%,34.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,mex,0,4,0.00%,36.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,moz,0,1,0.00%,47.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,mys,0,5,0.00%,43.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,nga,0,1,0.00%,49.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,npl,0,5,0.00%,45.6,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,nzl,0,1,0.00%,73.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,omn,0,1,0.00%,36.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,pak,0,5,0.00%,41.4,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,per,0,1,0.00%,31.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,phl,0,5,0.00%,46.2,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,pol,0,1,0.00%,38.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,pry,0,2,0.00%,51.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,pyf,0,1,0.00%,26.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,rou,0,1,0.00%,45.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,rus,0,11,0.00%,37.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,sau,0,4,0.00%,50.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,sgp,0,1,0.00%,41.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,swe,0,1,0.00%,38.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,syr,0,1,0.00%,33.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,tha,0,1,0.00%,56.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,tto,0,1,0.00%,47.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,tur,0,6,0.00%,58.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,twn,0,1,0.00%,24.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ukr,0,1,0.00%,22.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ury,0,5,0.00%,51.6,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,usa,0,168,0.00%,42.1,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,uzb,0,4,0.00%,43.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,ven,0,2,0.00%,38.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,vnm,0,5,0.00%,33.2,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,zaf,0,8,0.00%,51.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/misradhamishpatim-women.pdf,zzz,0,1,0.00%,46.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,arg,0,1,0.00%,41.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,bra,0,4,0.00%,52.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,can,0,3,0.00%,60.7,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,chl,0,1,0.00%,37.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,col,0,1,0.00%,43.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,cyp,0,1,0.00%,43.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,deu,0,1,0.00%,47.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,ecu,0,1,0.00%,45.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,gbr,0,2,0.00%,36.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,idn,0,1,0.00%,46.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,ind,0,2,0.00%,42.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,isr,0,51,0.00%,51.2,TRUE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,ken,0,1,0.00%,49.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,kor,0,3,0.00%,40.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,mex,0,1,0.00%,46.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,nld,0,1,0.00%,47.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,rus,0,1,0.00%,43.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,swe,0,1,0.00%,83.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,syr,0,1,0.00%,77.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,ukr,0,1,0.00%,48.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,ury,0,1,0.00%,94.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/06/yesod10.pdf,usa,0,10,0.00%,51.8,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,alb,0,1,0.00%,68.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,arg,0,2,0.00%,53.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,aus,0,1,0.00%,16.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,bel,0,1,0.00%,52.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,bgd,0,5,0.00%,13.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,blr,0,1,0.00%,19.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,bra,0,31,0.00%,21.8,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,brb,0,2,0.00%,13.5,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,brn,0,1,0.00%,13.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,can,0,12,0.00%,37.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,chl,0,1,0.00%,48.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,col,0,3,0.00%,32.3,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,cri,0,1,0.00%,11.0,FALSE
https://jus-tice.co.il/wp-content/uploads/2022/10/%D7%AA%D7%96%D7%9B%D7%99%D7%A8-%D7%97%D7%95%D7%A7-%D7%9C%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%A4%D7%A7%D7%95%D7%93%D7%AA-%D7%A1%D7%93%D7%A8-%D7%94%D7%93%D7%99%D7%9F-%D7%94%D7%A4%D7%9C%D7%99%D7%9C%D7%99-%D7%9E%D7%A2%D7%A6%D7%A8-%D7%95%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%AA%D7%99%D7%A7%D7%95%D7%9F-%D7%9E%D7%A1...-%D7%A2%D7%99%D7%9C%D7%95%D7%AA-%D7%97%D7%99%D7%A4%D7%95%D7%A9-%D7%91%D7%9E%D7%A7%D7%95%D7%9D-%D7%9C%D7%9C%D7%90-%D7%A6%D7%95-%D7%91%D7%99%D7%AA-%D7%9E%D7%A9%D7%A4%D7%98-%D7%94%D7%AA%D7%A9%D7%A4-%D7%91-2021.docx,cze,0,2,0.00%,44.0,FALSE
