url,clicks_28d,impressions_28d,ctr_28d,position_28d,clicks_3m,impressions_3m,ctr_3m,position_3m,clicks_12m,impressions_12m,ctr_12m,position_12m,clicks_16m,impressions_16m,ctr_16m,position_16m,top_query_1,top_query_1_clicks,top_query_1_impressions,top_query_1_position,top_query_2,top_query_2_clicks,top_query_2_impressions,top_query_2_position,top_query_3,top_query_3_clicks,top_query_3_impressions,top_query_3_position,top_query_4,top_query_4_clicks,top_query_4_impressions,top_query_4_position,top_query_5,top_query_5_clicks,top_query_5_impressions,top_query_5_position,query_count,traffic_risk,mobile_clicks,desktop_clicks,mobile_impressions,desktop_impressions,main_country
https://jus-tice.co.il/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%96%d7%9b%d7%95%d7%99%d7%95%d7%aa-%d7%a0%d7%a4%d7%92%d7%a2%d7%99-%d7%a2%d7%91%d7%99%d7%a8%d7%94-%d7%94%d7%aa%d7%a9%d7%a1%d7%91-2002,0,0,0%,0,0,0,0%,0,0,348,0.00%,44.7,1,537,0.19%,40.7,חוק זכויות נפגעי עבירה,0,52,43.5,זכויות נפגעי עבירה פלילית,0,38,63.9,חוק נפגעי עבירה,0,36,36.4,מיהו נפגע עבירה,0,20,88.5,תקנות זכויות נפגעי עבירה,0,20,14.8,16,LOW,0,0,15,224,arg
https://jus-tice.co.il/10918-10-19,0,0,0%,0,0,0,0%,0,0,40,0.00%,29.4,0,101,0.00%,31.8,רשלנות רפואית באבחון התייבשות תינוקות,0,15,47.8,רשלנות רפואית באבחון התייבשות תינוק בחדר מיון,0,4,25.0,רשלנות רפואית פטירת ילוד,0,1,91.0,,0,0,,,0,0,,3,LOW,0,0,1,19,bra
https://jus-tice.co.il/39040-09-22,0,0,0%,0,0,0,0%,0,0,235,0.00%,56.0,3,312,0.96%,54.0,ערעור על שומת מס הכנסה,0,96,84.0,ערעור מס,0,19,86.3,דירת מעטפת,0,17,29.2,השגה על שומת מס רכישה,0,15,90.9,הנחה בארנונה בזמן שיפוץ,0,1,96.0,6,LOW,0,0,55,94,are
https://jus-tice.co.il/?sfid=335&sf_action=get_data&sf_data=form,0,0,0%,0,0,0,0%,0,0,3,0.00%,4.0,0,3,0.00%,4.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/articles/%d7%90%d7%9c%d7%9e%d7%95%d7%92-%d7%a9%d7%a4%d7%99%d7%a8%d7%90-%d7%97%d7%91%d7%a8%d7%aa-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f,0,0,0%,0,0,0,0%,0,0,278,0.00%,15.0,0,449,0.00%,16.5,אלמוג שפירא,0,104,12.5,רן שפירא עורך דין,0,6,26.5,דין אלמוג,0,1,67.0,"עו""ד רפאל אלמוג",0,1,25.0,עוד רפאל אלמוג,0,1,29.0,6,LOW,0,0,51,63,bol
https://jus-tice.co.il/articles/%d7%91%d7%a7%d7%a9%d7%94-%d7%9c%d7%94%d7%a2%d7%aa%d7%a7%d7%aa-%d7%97%d7%95%d7%9e%d7%a8%d7%99-%d7%97%d7%a7%d7%99%d7%a8%d7%94-%d7%95%d7%9e%d7%a1%d7%9e%d7%9b%d7%99%d7%9d-%d7%91%d7%94%d7%9c%d7%99%d7%9a,0,0,0%,0,0,0,0%,0,0,1,0.00%,3.0,0,1,0.00%,3.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/articles/%d7%9e%d7%a9%d7%a8%d7%93-%d7%a2%d7%95%d7%a8%d7%9b%d7%99-%d7%93%d7%99%d7%9f-%d7%93%d7%a8-%d7%90%d7%a1%d7%a3-%d7%a4%d7%95%d7%96%d7%a0%d7%a8,0,0,0%,0,0,0,0%,0,0,160,0.00%,11.0,1,272,0.37%,11.6,אסף פוזנר,0,39,17.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,16,23,bra
https://jus-tice.co.il/articles/%d7%a2%d7%95%d7%93-%d7%9c%d7%99%d7%99%d7%a6%d7%95%d7%92-%d7%9e%d7%a2%d7%a1%d7%99%d7%a7%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,0,1373,0.00%,73.5,0,2828,0.00%,73.9,עורך דין ייצוג מעסיקים,0,474,83.1,ייעוץ משפטי למעסיקים,0,92,88.5,ייעוץ משפטי זכויות סוציאליות לעובדים,0,79,59.6,עורך דין לייצוג מעסיקים,0,77,61.6,ייצוג מול משרד העבודה,0,66,68.9,38,MEDIUM,0,0,165,975,ago
https://jus-tice.co.il/articles/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%95%d7%9e%d7%9c%d7%a5-%d7%93%d7%99%d7%a0%d7%99-%d7%9e%d7%a9%d7%a4%d7%97%d7%94-%d7%95%d7%92%d7%99%d7%a8%d7%95%d7%a9%d7%99%d7%9f-%d7%a4%d7%99%d7%a8,0,0,0%,0,0,0,0%,0,0,165,0.00%,57.1,0,3264,0.00%,70.3,עורך דין ונוטריון דיני משפחה,0,29,83.1,עורך דין דיני משפחה צוואות,0,26,65.1,עורכי דין דיני משפחה וצוואות,0,26,52.6,עורכת דין לענייני משפחה ומגשרת,0,12,99.0,עורך דין משפחה ומסחרי,0,7,81.1,11,LOW,0,0,4,108,alb
https://jus-tice.co.il/articles/%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%9e%d7%a9%d7%a4%d7%98-%d7%a4%d7%9c%d7%99%d7%9c%d7%99-%d7%91%d7%99%d7%a0%d7%a4%d7%90%d7%95%d7%9e%d7%99,0,0,0%,0,0,0,0%,0,0,1,0.00%,1.0,0,1,0.00%,1.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/articles/%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d-%d7%9c%d7%a2%d7%95%d7%91%d7%93-%d7%a9%d7%a4%d7%95%d7%98%d7%a8-%d7%9e%d7%a2%d7%91%d7%95%d7%93%d7%aa%d7%95-%d7%9c%d7%90%d7%9c%d7%aa%d7%a8-%d7%95%d7%9c%d7%9c,0,0,0%,0,0,0,0%,0,0,196,0.00%,41.3,0,390,0.00%,46.0,"סכום אש""ל ליום",0,38,72.3,הפרשי שכר בתלוש,0,9,90.7,עידו מרקו,0,2,62.5,גובה הפיצוי בגין אי עריכת שימוע,0,1,67.0,חישוב פיצויי פיטורין לעובד יומי,0,1,92.0,8,LOW,0,0,3,51,aze
https://jus-tice.co.il/articles/%d7%a4%d7%a1%d7%93-%d7%91%d7%a2%d7%a8%d7%a8-%d7%a9%d7%9c-%d7%96%d7%95%d7%92-%d7%a9%d7%9e%d7%91%d7%a7%d7%a9-%d7%9c%d7%91%d7%98%d7%9c-%d7%a9%d7%95%d7%9e%d7%aa-%d7%9e%d7%a1-%d7%a8%d7%9b%d7%99%d7%a9,0,0,0%,0,0,0,0%,0,0,24,0.00%,13.3,0,33,0.00%,12.9,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/articles/%d7%a4%d7%a1%d7%a7-%d7%93%d7%99%d7%9f-%d7%a7%d7%98%d7%99%d7%9f-%d7%a9%d7%94%d7%95%d7%90%d7%a9%d7%9d-%d7%91%d7%a2%d7%91%d7%99%d7%a8%d7%95%d7%aa-%d7%94%d7%aa%d7%a4%d7%a8%d7%a2%d7%95%d7%aa-%d7%95%d7%aa,0,0,0%,0,0,0,0%,0,0,23,0.00%,8.1,0,30,0.00%,9.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/articles/%d7%a9%d7%a8%d7%95%d7%aa%d7%99-%d7%97%d7%a9%d7%91%d7%95%d7%aa-%d7%94%d7%99%d7%aa%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%95%d7%94%d7%97%d7%a1%d7%a8%d7%95%d7%a0%d7%95%d7%aa-%d7%a9%d7%9c-%d7%a9%d7%99%d7%a8,0,0,0%,0,0,0,0%,0,0,10,0.00%,45.3,0,48,0.00%,54.9,שירות הנהלת חשבונות חיצוני,0,8,47.8,חשב במיקור חוץ,0,1,61.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,9,gbr
https://jus-tice.co.il/birth-injury-lawyer,0,0,0%,0,0,0,0%,0,0,266,0.00%,74.4,0,442,0.00%,68.5,רשלנות רפואית באבחון טרם לידה,0,162,86.4,עורכי דין רשלנות לידת פגים,0,102,56.5,,0,0,,,0,0,,,0,0,,2,LOW,0,0,43,221,are
https://jus-tice.co.il/bostwick-peterson-llp,0,0,0%,0,0,0,0%,0,0,18,0.00%,24.6,0,50,0.00%,22.4,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/cancellation-of-closed-case-records-from-the-criminal-database,0,0,0%,0,0,0,0%,0,0,32,0.00%,27.0,0,37,0.00%,24.3,מחיקק תיקים משפטיים מהאינטרנט,0,3,83.7,מחיקת תיקים משפטיים מהאינטרנט,0,3,86.7,ביטול רישום משטרתי של תיקים סגורים,0,1,67.0,מחיקה רישום פלילי תיקים סגורים,0,1,97.0,מחיקת רישום פלילי תיקים סגורים,0,1,61.0,5,LOW,0,0,0,9,bra
https://jus-tice.co.il/co-op-legal-services,0,0,0%,0,0,0,0%,0,0,6,0.00%,20.5,0,793,0.00%,77.1,סופרים בפסגת זאב,0,1,1.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,1,0,isr
https://jus-tice.co.il/cordell-cordell,0,0,0%,0,0,0,0%,0,0,208,0.00%,55.3,1,236,0.42%,50.2,תביעת כתובה בבית משפט לענייני משפחה,0,37,73.7,עורך דין לענייני גירושין אשקלון,0,27,83.3,עורך דין גירושין לגברים ברחובות,0,17,26.2,גבר עורך דין משפחה,0,8,53.8,עורך דין לענייני משפחה מהמדינה,0,7,78.4,24,LOW,0,0,8,124,arg
https://jus-tice.co.il/corona_virus/%d7%90%d7%96%d7%95%d7%a8-%d7%9e%d7%95%d7%92%d7%91%d7%9c-%d7%94%d7%a8%d7%95%d7%91%d7%a2%d7%99%d7%9d-%d7%91%d7%a2%d7%99%d7%a8-%d7%99%d7%a8%d7%95%d7%a9%d7%9c%d7%9d/amp,0,0,0%,0,0,0,0%,0,0,5,0.00%,11.8,0,13,0.00%,21.8,עורך דין תעבורה פסגת זהב,0,1,24.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,mex
https://jus-tice.co.il/corona_virus/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%91%d7%a4%d7%92%d7%99%d7%a9%d7%94-%d7%a2%d7%9d-%d7%a9%d7%95%d7%98%d7%a8-%d7%99%d7%a9-%d7%9c%d7%94%d7%a1%d7%91,0,0,0%,0,0,0,0%,0,0,1,0.00%,6.0,0,1,0.00%,6.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/corona_virus/%d7%94%d7%a0%d7%97%d7%99%d7%95%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%9c%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%a4%d7%a2%d7%99%d7%9c%d7%95%d7%aa-%d7%91%d7%90%d7%a0%d7%92%d7%9c%d7%99%d7%aa,0,0,0%,0,0,0,0%,0,0,12,0.00%,30.2,0,38,0.00%,24.0,תקנות סדר הדין האזרחי באנגלית,0,6,42.7,"שב""כ באנגלית",0,2,33.5,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,8,isr
https://jus-tice.co.il/corona_virus/%d7%9e%d7%a2%d7%a0%d7%a7-%d7%94%d7%a1%d7%aa%d7%92%d7%9c%d7%95%d7%aa-%d7%9e%d7%99%d7%95%d7%97%d7%93-%d7%9c%d7%91%d7%a0%d7%99-67-%d7%95%d7%9e%d7%a2%d7%9c%d7%94-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a0,0,0,0%,0,0,0,0%,0,0,3,0.00%,7.0,0,3,0.00%,7.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/corona_virus/%d7%9e%d7%aa%d7%95%d7%95%d7%94-%d7%94%d7%a7%d7%a0%d7%99%d7%95%d7%a0%d7%99%d7%9d/amp,0,0,0%,0,0,0,0%,0,0,2,0.00%,52.5,0,2,0.00%,52.5,פירוק שותפות קורונה,0,1,98.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,isr
https://jus-tice.co.il/corona_virus/%d7%a6%d7%95-%d7%91%d7%a8%d7%99%d7%90%d7%95%d7%aa-%d7%94%d7%a2%d7%9d-%d7%a0%d7%92%d7%99%d7%a3-%d7%94%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%94%d7%97%d7%93%d7%a9,0,0,0%,0,0,0,0%,0,0,26,0.00%,12.8,0,34,0.00%,16.8,צו בידוד בית,0,2,26.0,העברת מקום בידוד,0,1,54.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,3,bra
https://jus-tice.co.il/corona_virus/%d7%a7%d7%95%d7%a8%d7%95%d7%a0%d7%94-%d7%90%d7%95%d7%a9%d7%a8%d7%95-%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%97%d7%99%d7%a8%d7%95%d7%9d-%d7%9c%d7%94%d7%92%d7%91%d7%9c%d7%aa-%d7%94%d7%a4%d7%a2%d7%99%d7%9c,0,0,0%,0,0,0,0%,0,0,1,0.00%,9.0,0,6,0.00%,22.2,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/costa-rica-lawyers,0,0,0%,0,0,0,0%,0,0,19,0.00%,8.4,0,19,0.00%,8.4,גרגוריו פרר,0,1,7.0,מריה גונזלס חימנס,0,1,10.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,2,isr
https://jus-tice.co.il/dechert-llp,0,0,0%,0,0,0,0%,0,0,15,0.00%,9.9,0,30,0.00%,12.9,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/decision22950-11-20,0,0,0%,0,0,0,0%,0,0,34,0.00%,9.8,2,374,0.53%,29.4,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/divorce-agreement-validity-dispute,0,0,0%,0,0,0,0%,0,0,18,0.00%,10.2,1,32,3.13%,9.6,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/divorce-mediation-basics,0,0,0%,0,0,0,0%,0,0,8668,0.00%,68.9,0,14544,0.00%,68.8,גישור גירושין,0,1628,86.0,גישור לפני גירושין,0,1464,52.4,מגשר גירושין מומלץ,0,878,63.1,הליך גישור גירושין,0,766,53.7,גישור חובה,0,405,77.7,94,MEDIUM,0,0,1724,6702,ago
https://jus-tice.co.il/driver-with-36-valid-points-or-more-will-be-disqualified-from-holding-a-drivers-license,0,0,0%,0,0,0,0%,0,0,262,0.00%,56.1,1,753,0.13%,57.4,36 נקודות תעבורה,0,130,48.8,תעבורה חודשית,0,36,86.9,נהג שצבר 36 נקודות,0,30,66.4,נקודות נהיגה 2019,0,20,93.3,נהג שצבר לחובתו 36 נקודות או יותר,0,11,24.8,8,LOW,0,0,35,208,arg
https://jus-tice.co.il/driving-under-the-influence,0,0,0%,0,0,0,0%,0,0,14814,0.00%,68.0,0,29647,0.00%,68.6,עורך דין נהיגה בשכרות,0,1541,82.1,נהיגה בשכרות,0,1094,88.0,נהיגה בשכרות עונש,0,557,77.2,נהיגה בשכרות שלילה,0,486,62.1,שלילת רישיון נהיגה בשכרות,0,480,44.0,128,MEDIUM,0,0,3205,11448,ago
https://jus-tice.co.il/durable-power-of-attorney-cost,0,0,0%,0,0,0,0%,0,0,58,0.00%,16.9,0,796,0.00%,54.2,עורך דין מומלץ לייפוי כוח מתמשך בחדרה,0,20,35.6,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,20,isr
https://jus-tice.co.il/financial-strategies-after-divorce,0,0,0%,0,0,0,0%,0,0,475,0.00%,24.2,0,1571,0.00%,40.0,גירושי בכירים,0,425,25.1,רוצה להתגרש מזונות,0,1,76.0,שיתוף בנכסים לאחר גירושין,0,1,44.0,,0,0,,,0,0,,3,LOW,0,0,132,295,alb
https://jus-tice.co.il/garrigues_law_firm,0,0,0%,0,0,0,0%,0,0,48,0.00%,59.0,0,48,0.00%,59.0,עורך דין בספרד,0,27,69.6,עורך דין פורטוגל,0,13,62.2,site:jus-tice.co.il,0,1,7.0,"עו""ד ברזיל",0,1,29.0,תחומים ותעשיות,0,1,72.0,5,LOW,0,0,0,43,bra
https://jus-tice.co.il/global-tax-consulting-services,0,0,0%,0,0,0,0%,0,0,8,0.00%,12.0,0,8,0.00%,12.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/grounds-for-divorce-united-states,0,0,0%,0,0,0,0%,0,0,35,0.00%,51.4,0,35,0.00%,51.4,עילות גירושין,0,16,54.4,בגידה ללא בעילה,0,8,81.9,עילות לגירושין,0,2,57.0,עילה לגירושין מצד האישה,0,1,56.0,עשה משהו ברשלנות,0,1,33.0,5,LOW,0,0,3,25,bra
https://jus-tice.co.il/home-inspection,0,0,0%,0,0,0,0%,0,0,336,0.00%,68.1,1,617,0.16%,62.7,בדיקות שווי לצורך פירוק,0,54,69.1,בית יעיל,0,47,88.4,"הערכת שווי נכס נדל""ן",0,37,63.4,הערכות שווי לפני רכישה,0,30,82.7,בדיקת אינסטלציה לפני פינוי דירה,0,17,75.9,26,LOW,0,0,0,274,arg
https://jus-tice.co.il/how-to-find-a-professional-web-development-agency,0,0,0%,0,0,0,0%,0,0,468,0.00%,62.1,0,579,0.00%,58.5,חברה לפיתוח אתרים,0,360,66.5,איך מגישים בקשה לרישיון נשק,0,20,80.7,קידום אתרים אתר ממון,0,8,55.1,אתר ממון קידום אתרים,0,4,65.8,קידום אתרים לעורך דין נזקי רכוש,0,3,86.7,17,LOW,0,0,77,334,arg
https://jus-tice.co.il/immigration,0,0,0%,0,0,0,0%,0,0,1,0.00%,1.0,0,2,0.00%,1.0,jus-tice.co.il,0,1,1.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,0,isr
https://jus-tice.co.il/israel-road-accident-compensation-law,0,0,0%,0,0,0,0%,0,0,12043,0.00%,63.6,0,21022,0.00%,62.0,פיצוי בגין תאונת דרכים קלה,0,1254,57.6,פיצוי תאונת דרכים,0,1230,75.0,חוק הפיצויים לנפגעי תאונות דרכים,0,824,48.4,חוק פיצויים לנפגעי תאונות דרכים,0,763,54.8,פיצויים לנפגעי תאונות דרכים,0,626,66.2,80,MEDIUM,0,0,1518,10290,ago
https://jus-tice.co.il/jurist,0,0,0%,0,0,0,0%,0,0,9,0.00%,27.6,0,9,0.00%,27.6,משפטנית מה זה,0,2,60.0,עורך דין הודו,0,1,39.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,3,isr
https://jus-tice.co.il/labor-law/%d7%98%d7%95%d7%a4%d7%a1-%d7%94%d7%95%d7%93%d7%a2%d7%94-%d7%a2%d7%9c-%d7%94%d7%aa%d7%a4%d7%98%d7%a8%d7%95%d7%aa-%d7%9e%d7%a2%d7%91%d7%95%d7%93%d7%94,0,0,0%,0,0,0,0%,0,0,701,0.00%,27.9,1,1255,0.08%,27.8,התפטרות מעבודה,0,540,24.1,חוק התפטרות מעבודה,0,50,40.4,טופס התפטרות,0,35,40.5,טופס התפטרות מעבודה,0,10,22.7,הפחתת מזונות עקב פיטורין,0,4,78.8,9,LOW,0,0,129,516,arg
https://jus-tice.co.il/labor-law/%d7%aa%d7%a7%d7%a0%d7%95%d7%aa-%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99-%d7%a4%d7%99%d7%98%d7%95%d7%a8%d7%99%d7%9d-%d7%97%d7%95%d7%91%d7%aa-%d7%9e%d7%a1%d7%99%d7%a8%d7%aa-%d7%94%d7%95%d7%93%d7%a2%d7%95,0,0,0%,0,0,0,0%,0,0,14,0.00%,8.1,0,17,0.00%,8.8,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/lawyers/%d7%90-%d7%91-%d7%a2%d7%95%d7%a8%d7%9a-%d7%93%d7%99%d7%9f-%d7%91%d7%94%d7%a7%d7%9e%d7%94,0,0,0%,0,0,0,0%,0,0,22,0.00%,41.0,0,22,0.00%,41.0,בפ,0,21,42.6,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,1,20,bgd
https://jus-tice.co.il/lawyers/firm_name_he,0,0,0%,0,0,0,0%,0,0,6,0.00%,4.0,0,6,0.00%,4.0,jus-tice.co.il,0,1,1.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,1,irq
https://jus-tice.co.il/lisbon-portugal,0,0,0%,0,0,0,0%,0,0,731,0.00%,25.8,3,3618,0.08%,20.8,ייצוג משפטי בפורטוגל,0,42,24.6,לווי,0,37,41.1,איפה זה ליסבון,0,15,72.4,אסטרלה דה אמדורה,0,6,31.2,גשר 25 דה אבריל,0,5,27.0,35,LOW,0,0,9,147,arg
https://jus-tice.co.il/malpractice-cerebral-palsy,0,0,0%,0,0,0,0%,0,0,4839,0.00%,68.3,0,10428,0.00%,73.1,רשלנות רפואית שיתוק מוחין,0,2088,67.0,רשלנות שיתוק מוחין,0,459,69.0,שיתוק מוחין רשלנות רפואית,0,405,67.1,רשלנות רפואית לידה,0,229,55.4,רשלנות רפואית בלידה התיישנות,0,211,89.0,30,MEDIUM,0,0,915,3823,alb
https://jus-tice.co.il/maximize-an-inheritance,0,0,0%,0,0,0,0%,0,0,292,0.00%,56.3,2,396,0.51%,49.6,כספי ירושה איזון משאבים,0,56,84.4,כספי ירושה בגירושין,0,47,60.3,תכנון ירושה,0,19,77.2,כספי ירושה,0,14,85.7,בלי בגט יפו,0,9,32.7,19,LOW,0,0,1,176,arg
https://jus-tice.co.il/medical-malpractice-vs-negligence-differences-israel,0,0,0%,0,0,0,0%,0,0,25,0.00%,5.6,0,32,0.00%,5.2,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/mutual-divorce-agreement-2025,0,0,0%,0,0,0,0%,0,0,49,0.00%,33.6,1,13236,0.01%,50.1,הסכם גירושין בן בני זוג,0,8,83.4,הסכם גירושין באינטרנט,0,3,83.7,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,11,bra
https://jus-tice.co.il/news,0,0,0%,0,0,0,0%,0,0,12,0.00%,45.1,0,14,0.00%,44.3,אילה אליהו,0,2,55.5,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,2,isr
https://jus-tice.co.il/nolo,0,0,0%,0,0,0,0%,0,0,125,0.00%,44.2,0,164,0.00%,39.7,ייצוג עסקי ביפן,0,20,44.9,מוציא,0,17,90.3,עורך דין הודו,0,10,58.6,לשכת עורכי הדין תוכנת חתימה,0,9,35.8,"עו""ד ברזיל",0,3,37.0,15,LOW,0,0,1,74,bra
https://jus-tice.co.il/pension-insurance-complete-guide,0,0,0%,0,0,0,0%,0,0,47,0.00%,33.6,0,730,0.00%,60.1,איך עושים ביטוח פנסיה,0,17,68.3,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,17,bgd
https://jus-tice.co.il/practice-areas/%d7%90%d7%99%d7%9b%d7%95%d7%aa-%d7%a1%d7%91%d7%99%d7%91%d7%94,0,0,0%,0,0,0,0%,0,0,1,0.00%,46.0,0,1,0.00%,46.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/practice-areas/%d7%91%d7%99%d7%98%d7%95%d7%97,0,0,0%,0,0,0,0%,0,0,65,0.00%,79.7,0,65,0.00%,79.7,אקטואר ביטוח לאומי,0,42,76.5,מחשבון אקטואריה,0,22,85.5,אקטואר דיני עבודה,0,1,86.0,,0,0,,,0,0,,3,LOW,0,0,0,65,bra
https://jus-tice.co.il/practice-areas/%d7%91%d7%9c%d7%95%d7%a7%d7%a6%d7%99%d7%99%d7%9f-%d7%95%d7%9e%d7%98%d7%91%d7%a2%d7%95%d7%aa-%d7%a7%d7%a8%d7%99%d7%a4%d7%98%d7%95%d7%92%d7%a8%d7%a4%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,0,17,0.00%,79.5,0,17,0.00%,79.5,קניית לייטקוין,0,9,83.3,עורך דין בלוקצ'יין,0,5,87.4,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,14,bra
https://jus-tice.co.il/practice-areas/%d7%99%d7%a8%d7%95%d7%a9%d7%95%d7%aa-%d7%95%d7%a6%d7%95%d7%95%d7%90%d7%95%d7%aa,0,0,0%,0,0,0,0%,0,0,1,0.00%,10.0,0,1,0.00%,10.0,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/practice-areas/%d7%9c%d7%a9%d7%95%d7%9f-%d7%94%d7%a8%d7%a2,0,0,0%,0,0,0,0%,0,0,23,0.00%,31.5,0,23,0.00%,31.5,הרמלין איתי,0,6,73.5,סעיף 13 5 לחוק לשון הרע,0,2,94.5,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,8,aze
https://jus-tice.co.il/practice-areas/%d7%9e%d7%99%d7%a1%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,0,21,0.00%,42.8,0,21,0.00%,42.8,קירש הרי,0,8,75.0,ייעוץ בחקירת מס,0,2,86.0,,0,0,,,0,0,,,0,0,,2,LOW,0,0,0,10,bra
https://jus-tice.co.il/practice-areas/%d7%9e%d7%a9%d7%a4%d7%98-%d7%9e%d7%a0%d7%94%d7%9c%d7%99,0,0,0%,0,0,0,0%,0,0,15,0.00%,32.8,0,15,0.00%,32.8,בלכר יעל,0,13,37.0,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,13,bgd
https://jus-tice.co.il/practice-areas/%d7%a2%d7%a0%d7%99%d7%99%d7%a0%d7%99-%d7%99%d7%a8%d7%95%d7%a9%d7%94,0,0,0%,0,0,0,0%,0,0,33,0.00%,52.5,0,33,0.00%,52.5,ענייני ירושה,0,15,40.7,עזבונות 2022,0,11,81.2,ברגר שושנה,0,5,37.2,,0,0,,,0,0,,3,LOW,0,0,0,31,arg
https://jus-tice.co.il/practice-areas/%d7%a4%d7%99%d7%a6%d7%95%d7%99%d7%99%d7%9d,0,0,0%,0,0,0,0%,0,0,5,0.00%,31.4,0,5,0.00%,31.4,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,0,LOW,0,0,0,0,
https://jus-tice.co.il/practice-areas/%d7%a7%d7%a0%d7%99%d7%99%d7%9f-%d7%a8%d7%95%d7%97%d7%a0%d7%99,0,0,0%,0,0,0,0%,0,0,10,0.00%,46.8,0,10,0.00%,46.8,הפרת זכויות יוצרים בפייסבוק ואינסטגרם,0,10,46.8,,0,0,,,0,0,,,0,0,,,0,0,,1,LOW,0,0,0,10,bra
